Input Sample,B cells,CD8 T cells,CD4 T cells,NK cells,Monocytes,Neutrophils,P-value,Pearson Correlation,RMSE
0,0.19459643118682945,0.11689458004395308,0.07429484194638417,0.28589057736375156,0.23261351041283576,0.09571005904624601,0,0.5361662530917388,0.8445590170319506
1,0.10543637527644038,0.15631558331332668,0.12349411215201139,0.24300569335498623,0.2526131300479924,0.11913510585524284,0,0.537428067195613,0.8437472390252283
2,0.18598439006084794,0.1779490048788767,0.09871651025319583,0.21925675060194552,0.20022027914485016,0.1178730650602839,0,0.4774794865609497,0.8779816453053703
3,0.2006953593833018,0.10561378309744991,0.3772458074703635,0.15084779002416351,0.15612421710801377,0.009473042916707506,0,0.4969615709945289,0.8759555429863891
4,0.1667493243544091,0.18408345991668357,0.09503242408730053,0.31690930597945266,0.19138563105851158,0.0458398546036426,0,0.4898549585672437,0.8721745351259668
5,0.36417119761655053,0.06605168369239783,0.0940288138353814,0.3184974951324465,0.12098109771165808,0.036269712011565675,0,0.5508200404759194,0.8363662252532574
6,0.11017295551658296,0.05869025021830436,0.20264682159426933,0.33846270422951,0.2014406256043996,0.08858664283693371,0,0.5394321546178391,0.8444956334460594
7,0.16468653461219154,0,0.34655008589305814,0.24631940849605788,0.1146896306144354,0.12775434038425698,0,0.5165633309458431,0.862192268640156
8,0.18656152717978916,0.13003163303423007,0.17839534233120083,0.2581858657061249,0.187638244293517,0.05918738745513812,0,0.49326219032076174,0.871617252524089
9,0.05330744746387793,0.005073044163917914,0.2800744146899719,0.27789011997269436,0.2900717901808086,0.09358318352872926,0,0.5372999636683906,0.8429581784015714
10,0.18489689928765712,0.01940486960982175,0.23670908293568985,0.22170054278203066,0.23835435673144795,0.09893424865335258,0,0.5324688973592457,0.8477401269555279
11,0.19910758097373765,0.1360290757190937,0.09062727171983118,0.26029096433292637,0.18203191436007202,0.1319131928943391,0,0.53393615063577,0.8472518841634269
12,0.16438051227975908,0.1130028402949105,0.1463689758335121,0.19060034505972265,0.24108727233969443,0.14456005419240117,0,0.5327740198429268,0.8462469022715536
13,0.18640528605880977,0.03098857573848413,0.2844740397013787,0.2552340931257981,0.14725662602267126,0.095641379352858,0,0.5159700706045495,0.8616906048534654
