Mixture,B cells,CD8 T cells,CD4 T cells,NK cells,Monocytes,Neutrophils,P-value,Correlation,RMSE
19,0.140167476488319,0.0168338048034334,0.297356924412895,0.203843913974042,0.27455545150536,0.0672424288159502,0,0.835566218614384,0.661848657267646
20,0.200200979801868,0,0.13886839249899,0.30397049352746,0.27542002800044,0.0815401061712412,0,0.800426292971066,0.665347289906539
21,0.138510566329593,0.242773520545335,0.154030553478226,0.197337178980917,0.161809754783291,0.105538425882638,0,0.755351461408113,0.742742966510329
22,0.120680070765951,0.0631780774406912,0.237766479291358,0.17931949600637,0.306960493735063,0.0920953827605672,0,0.847955863363075,0.630596816855882
23,0.237870021950127,0.205426807325768,0.0795309967590948,0.207130667389369,0.180695970860856,0.0893455357147849,0,0.842090671555205,0.68269627340598
24,0.1621424914061,0.0792488589942084,0.205492992728897,0.284960562534365,0.225401670964903,0.0427534233715266,0,0.764649959714715,0.719850156774988
25,0.175469241783429,0.0844407177549751,0.152137148256734,0.29267766318732,0.179634219367364,0.115641009650178,0,0.821365858169296,0.677744714120411
26,0.154635268889903,0.238472598720935,0.15585054855884,0.135930428477137,0.160356031363102,0.154755123990083,0,0.811843680609422,0.697980294267885
27,0.161918589494365,0.19417741824807,0.130100653684978,0.263106662357388,0.19966739738781,0.0510292788273892,0,0.818042880564441,0.697061969097482
28,0.152184508030731,0,0.303256664377487,0.232185114727939,0.184029863380436,0.128343849483406,0,0.862547477036386,0.657340367582938
29,0.154653483248187,0.108493904106019,0.220063088718386,0.233663495430687,0.14319452569385,0.13993150280287,0,0.834123243060239,0.684717931911062
30,0.223857410278183,0.156373268082353,0.121312544586247,0.1848514768628,0.173019320356683,0.140585979833732,0,0.837204256943529,0.673168978654853
31,0.0861236916611489,0.14051683933716,0.0905553497285987,0.334434819047853,0.229469976351214,0.118899323874026,0,0.860830617202026,0.619536192637296
32,0.208728059639435,0,0.22384919299205,0.256856172124082,0.210152014545055,0.100414560699378,0,0.80697983561603,0.686847396470595
33,0.198222456850126,0.141937059158708,0.168722193913472,0.156454283106983,0.212451288783444,0.122212718187267,0,0.835061382922427,0.672615685854466
34,0.160521638543539,0.044824965392366,0.236822160509608,0.200306166157169,0.234314535832872,0.123210533564445,0,0.837630475448548,0.658317911117307
35,0.138178000571619,0.0204745276190494,0.206909617693006,0.26118680687069,0.218819778091431,0.154431269154205,0,0.884759113600396,0.606006357361076
36,0.269856689494914,0.0239750784101424,0.185594952359893,0.214597176325352,0.229137038830021,0.0768390645796768,0,0.883434748030065,0.632655741754003
37,0.200786924953645,0.0225122807440485,0.108584486795425,0.251509175908166,0.258962862971231,0.157644268627483,0,0.823308564701838,0.634984486778885
38,0.264063603737764,0.0822383073434324,0.220989339941316,0.136588128984195,0.242181734567085,0.0539388854262068,0,0.805986984606663,0.695936793588412
39,0.214424490501952,0.190622454837147,0.0736304483160146,0.166580836285517,0.21341162660685,0.141330143452519,0,0.880523124070967,0.626966935466972
40,0.186629245045495,0.0678640200775576,0.239294469662663,0.183691452002905,0.17849634575754,0.144024467453839,0,0.859346625033376,0.659044123382214
41,0.280602367353167,0.204542780234053,0.0136077207301514,0.25701595346031,0.187500835336971,0.0567303428853489,0,0.83425398673759,0.677028726768286
42,0.195822122461076,0.00396325305199311,0.319532144068693,0.174810393219101,0.17333291416872,0.132539173030417,0,0.832248802840115,0.68467795811613
43,0.17111352554218,0.130156461577453,0.135911416381058,0.169278825234485,0.224728817204862,0.168810954059963,0,0.839887920867761,0.641503031102735
44,0.211201864673794,0,0.196017916433197,0.350720505685133,0.182196476714532,0.0598632364933443,0,0.796160648650286,0.694275503942485
45,0.0721006622390825,0.093900997718291,0.244123434523784,0.282552619213766,0.26425245114502,0.0430698351600567,0,0.803556104494724,0.681596793678341
46,0.205134380889732,0.204662800260046,0.0771349696140931,0.170447856096143,0.185241936064778,0.157378057075208,0,0.835600733966812,0.66426461181108
47,0.228562735681871,0.00619377684169191,0.281741156820709,0.280646890790205,0.134250467342201,0.0686049725233224,0,0.778847665596498,0.728443008512414
48,0.240139562566318,0,0.349022367950366,0.119854884553421,0.20021964243373,0.0907635424961655,0,0.832212919580359,0.690420582167481
49,0.161333482151656,0.0103855174642885,0.217891788600742,0.282503262318211,0.242200998270972,0.0856849511941305,0,0.785290646498176,0.692883738150543
50,0.16296688979107,0,0.246022137049412,0.317543775123185,0.180107285479809,0.0933599125565243,0,0.843443247785729,0.666853827513722
51,0.1842080512908,0.130679454766909,0.155526520662322,0.336471471839817,0.139128776591815,0.0539857248483384,0,0.787675279606267,0.713541351248508
52,0.170382488901664,0.0566429281657102,0.18749871811292,0.264558667533875,0.197603028023453,0.123314169262378,0,0.829432559802732,0.669087198860772
53,0.216907489728048,0.129160525987182,0.0535712839957555,0.268888321235978,0.167321450284978,0.164150928768059,0,0.845624378423868,0.644466688750041
54,0.203372692493478,0.0830506857930409,0.229059678477847,0.257719911839639,0.156512658956176,0.0702843724398196,0,0.810613570643595,0.711065296015018
55,0.166036646595397,0.0798716333711231,0.180261122065779,0.229813648614273,0.247497046936111,0.0965199024173174,0,0.819848394997379,0.67084905667628
56,0.12234089819713,0.085515605292243,0.261372001381302,0.246227830523765,0.170512701415554,0.114030963190006,0,0.846713742047125,0.676878206092372
57,0.0810228523829593,0.181791688676125,0.220704796520665,0.201604749257715,0.162418671344244,0.152457241818292,0,0.853893535680598,0.663719832952062
58,0.204154188799152,0.152927929785536,0.0923285798773253,0.232936327448644,0.21513778036604,0.102515193723302,0,0.794436594554381,0.695039646904867
59,0.291236509561987,0.0961082338766815,0.172199237098843,0.135764466609657,0.204207487922985,0.100484064929847,0,0.815627195243439,0.686932996609497
60,0.247504478699793,0.12141863395176,0.0978441331222676,0.238039915349248,0.230305222024542,0.0648876168523892,0,0.804003279466769,0.689019590578889
61,0.240793998086133,0.147400445409424,0.162828374232584,0.197798896355171,0.184756869237906,0.0664214166787826,0,0.799803793668287,0.715169383744903
62,0.168545078819329,0,0.252044457787517,0.288908214977807,0.15884659361601,0.131655654799338,0,0.786847938766771,0.703288133857753
63,0.134751434699976,0.111339750075113,0.15072153506611,0.323896416536315,0.212592528806547,0.0666983348159384,0,0.829653318475795,0.669484029798908
64,0.127555495963857,0,0.275158914390307,0.291480992242708,0.251089646247409,0.0547149511557202,0,0.837895332832175,0.66061027877404
65,0.10789450544986,0.211965724614443,0.154410495687589,0.264915950189663,0.172562166616664,0.0882511574417806,0,0.817691870874167,0.697356536135408
66,0.259568161763452,0.0079293669305789,0.18293843082047,0.222122396489161,0.187003128195457,0.140438515800882,0,0.825352926383771,0.666984455776604
67,0.250290231160536,0.126459548327655,0.209463041502425,0.12934629066006,0.23479710096898,0.0496437873803435,0,0.771578809561735,0.723263606008322
68,0.103654605373426,0.189854859283094,0.00522942840352175,0.268931051253594,0.324908533709293,0.107421521977071,0,0.85216265276871,0.599710443315682
69,0.231558855124534,0.0528048451821213,0.111603385686696,0.25893334856237,0.223394372002139,0.12170519344214,0,0.825986191417726,0.657343184221064
70,0.21568241325799,0,0.281114181884235,0.227646112180542,0.231642992322412,0.0439143003548217,0,0.832159529778877,0.682009993526014
71,0.167282857447369,0.169778361756324,0.0748404208513814,0.184599451381335,0.207962542468817,0.195536366094774,0,0.826590914169519,0.643581076415305
72,0.234569669854954,0.117921000550664,0.0233219704865948,0.277710261673529,0.225846035975355,0.120631061458904,0,0.8320608171209,0.647381216811465
73,0.21375324160583,0.0913082584450345,0.0787022524851271,0.362240177860202,0.165432103225102,0.0885639663787031,0,0.847752895568321,0.651786505901468
74,0.0934525358668474,0.0706140985667365,0.258185415177413,0.308172912079256,0.17223943776485,0.0973356005448971,0,0.818724413888508,0.686237566647411
75,0.254880450925377,0.171629307446605,0.104620998717689,0.233353086748556,0.172683350661034,0.062832805500739,0,0.819686416658388,0.699963332253622
76,0.152270517600833,0.0695482191004421,0.15220554111213,0.279559375549393,0.22501815710353,0.121398189533672,0,0.853232314228605,0.63910379109049
77,0.157630943788327,0,0.384847822659337,0.212807132195824,0.191944532934562,0.0527695684219497,0,0.802573049885865,0.719099452632812
78,0.216009053417817,0.113373608587869,0.0982250372070689,0.21394094190335,0.196236578826808,0.162214780057087,0,0.815709030874105,0.665918640908079
79,0.14853504553618,0.0847268363095265,0.291490357889575,0.239081906880709,0.153952844392936,0.0822130089910732,0,0.794077573088205,0.724730970592508
80,0.297492992280668,0,0.136055311331171,0.248719574272045,0.171368960705805,0.146363161410311,0,0.81964758078016,0.664335026944523
81,0.149359799360062,0.0325871446967819,0.323191338788899,0.183854165753313,0.202268842224132,0.108738709176813,0,0.857409268748147,0.668963550154108
82,0.175560104486828,0.112989779415381,0.114918695510663,0.243992614359057,0.229876904946273,0.122661901281799,0,0.855809008361528,0.639110998000829
83,0.153962773315825,0.0552295019094326,0.13393544354029,0.309664486591319,0.204441175372409,0.142766619270725,0,0.850516457648018,0.634370827477019
84,0.166503927763803,0.0610135717729727,0.143373181549297,0.282571670742531,0.226565841650598,0.119971806520798,0,0.834515675724126,0.651791618261301
85,0.230628231468667,0.0723572051956535,0.155136741320503,0.262005940954538,0.206572388208798,0.0732994928518407,0,0.833980010370605,0.674856238351737
86,0.18295003820515,0.0200655778805757,0.241337209456059,0.235776100693736,0.225998171410942,0.0938729023535365,0,0.834961415897649,0.6693997439437
87,0.15651825631533,0.0857401643618146,0.188907011779505,0.327745643948591,0.158870729043613,0.0822181945511472,0,0.823283963611092,0.686082676088741
88,0.265286134478,0.0487643714297889,0.106510155393912,0.239272534763696,0.214971613292428,0.125195190642175,0,0.806053287518472,0.672650664565955
89,0.156656681420333,0.0518371754005997,0.20815641904409,0.213589662307779,0.267529600771069,0.102230461056129,0,0.842893900680551,0.645724952827782
90,0.0860528532030846,0.0498648796134234,0.225936473999417,0.23187963184111,0.266134703188689,0.140131458154276,0,0.856248066105538,0.618391630241327
91,0.218312021393301,0.0276556341703122,0.237310524165752,0.171474874885041,0.193696042629587,0.151550902756006,0,0.80831539955851,0.681920312994683
92,0.212961668937095,0,0.281561331562459,0.2832294712527,0.127680210255854,0.0945673179918918,0,0.822488009964844,0.699988109197389
93,0.16077878572163,0.186478715145417,0.202374801441826,0.217230845217023,0.181667846272242,0.0514690062018617,0,0.815520383454521,0.714370478492564
94,0.203799645378063,0.118548713158005,0.160595192135631,0.207337719836245,0.149431096265003,0.160287633227053,0,0.82639429004152,0.678697502129885
95,0.211081193937725,0.0454878436760052,0.231111652059395,0.214246947890294,0.215500365463121,0.082571996973459,0,0.823736360162191,0.68592729067945
96,0.216165030249832,0.029841638010139,0.177201558329899,0.179072568855206,0.21180086227914,0.185918342275784,0,0.757777548407896,0.697064777926922
97,0.152955971945879,0.104406778295319,0.2340591442624,0.216552297396774,0.163668195760272,0.128357612339356,0,0.774358301092343,0.721914954849178
98,0.134175035000299,0.0632135575087619,0.244432491716191,0.18202852886898,0.268371314923866,0.107779071981901,0,0.839879717656268,0.649858679108832
99,0.236086187170743,0.103753146103118,0.172953089458331,0.274372923453867,0.123263054449553,0.0895715993643878,0,0.793071555663219,0.717578209879427
