"","col_names","B.cells","CD8.T.cells","CD4.T.cells","NK.cells","Monocytes","Neutrophils"
"26","X25","0.202300813185325","0.0618769978704555","0.0506196583606068","0.220044767800752","0.27556276007754","0.189595002705321"
"27","X26","0.250029669667386","0.0311922150428499","0.152964306370959","0.0725811891768458","0.283192664478544","0.210039955263417"
"28","X27","0.311898715787109","0.114115973441173","0.012465729947061","0.219523856395559","0.300992819679005","0.0410029047500934"
"29","X28","0.175860088387976","0.0300885472942196","0.108416971544366","0.197204973316463","0.237205061222368","0.251224358234608"
"30","X29","0.198960448492564","0.0244202698492802","0.137366239817149","0.186504215375601","0.228362520259975","0.224386306205431"
"31","X30","0.290153113004194","0.059313204116081","0.0472355449746478","0.124296123211891","0.275459826138779","0.203542188554408"
"32","X31","0.182021321570515","0.0639256261177084","0.0192614411385441","0.257585758169609","0.331198792712393","0.146007060291231"
"33","X32","0.301832774705262","0","0.0723995999380298","0.176283355544976","0.322501415447732","0.126982854364001"
"34","X33","0.270407122851684","0.0374573875771814","0.0815632093205669","0.125620411222451","0.304751232018675","0.180200637009442"
"35","X34","0.243379653178043","0.0100915566649689","0.144838123932809","0.0936653421565968","0.339753352726871","0.168271971340712"
"36","X35","0.197182468780259","0.0196506700226535","0.0404103160152973","0.197640445430804","0.323228857049112","0.221887242701874"
"37","X36","0.37810200939742","0.0118681208650844","0.0443544422071528","0.153385299398276","0.299931547681113","0.112358580450955"
"38","X37","0.224490126920011","0.021710845807596","0.0206082432536728","0.164822512662939","0.334692252279897","0.233676019075883"
"39","X38","0.345818229249255","0.0440417390990562","0.123851046914573","0.0788727046496201","0.304560028733143","0.102856251354353"
"40","X39","0.265060253787685","0.0992999527082115","0.0232191968638984","0.101125465169902","0.266555381647078","0.244739749823225"
"41","X40","0.260486160383928","0","0.0927272914317775","0.134307288380868","0.292461108469376","0.22001815133405"
"42","X41","0.389403192694872","0.0744446844400555","0","0.190046578881951","0.291992272116726","0.0541132718663964"
"43","X42","0.251872139247398","0","0.159965040650534","0.107168231360226","0.304553109983761","0.176441478758081"
"44","X43","0.228366856159085","0.0458489737999045","0.0588388810243717","0.126009458817417","0.301080233330308","0.239855596868914"
"45","X44","0.307463209491788","0","0.0839150193884988","0.253957137770575","0.293111578520458","0.0615530548286817"
"46","X45","0.217445082730422","0","0.127322265046034","0.244845330476333","0.346080212520422","0.0643071092267901"
"47","X46","0.280186606078782","0.0958579603208884","0.0061840406235408","0.128847727074508","0.256420275437914","0.232503390464366"
"48","X47","0.311514429811939","0.029762159389826","0.137311454739129","0.224278671000502","0.220145937587043","0.0769873474715616"
"49","X48","0.363099648872744","0","0.147070232013884","0.0465156866263955","0.318198445898437","0.12511598658854"
"50","X49","0.267929456563456","0","0.0915846150736303","0.197389279715054","0.332008115795876","0.111088532851984"
"51","X50","0.222575572991463","0.00904482100076576","0.0819147454254957","0.297221300994087","0.234994980376912","0.154248579211277"
"52","X51","0.28188352629584","0.0283737315077993","0.0528706511232692","0.336095335048454","0.210359665230034","0.0904170907946032"
"53","X52","0.235986883348874","0.0504945071044515","0.0766120062898724","0.177148369971328","0.277262189967441","0.182496043318033"
"54","X53","0.265706467836385","0.0734033237138597","0","0.203898951458894","0.249756246232384","0.207235010758477"
"55","X54","0.31314245837881","0.0526603642123585","0.0847592996196325","0.213221241944425","0.247007464751548","0.0892091710932254"
"56","X55","0.286775045575612","0.0984787610263182","0.0395582497415056","0.1271052797002","0.323801772982648","0.124280890973717"
"57","X56","0.179449058962097","0.0797510045594633","0.102793877615898","0.210892118592025","0.251479840959484","0.175634099311033"
"58","X57","0.138058146634526","0.134569443864795","0.0831476147389724","0.151003675131105","0.267827269584274","0.225393850046327"
"59","X58","0.270870657154803","0.0420887541428517","0.0785772340317678","0.157142246190718","0.300389025371149","0.150932083108711"
"60","X59","0.390175847580722","0.0306246699125852","0.0858713212697277","0.0667431400353924","0.308398928233278","0.118186092968295"
"61","X60","0.308608914397382","0.0564163716608251","0.0253732211418115","0.206992421226326","0.307711119439609","0.0948979521340469"
"62","X61","0.299975048666106","0.000952717347412146","0.153664138569095","0.153431092118737","0.282029866160707","0.109947137137943"
"63","X62","0.240344887926811","0.0306535048454355","0.100575223880541","0.235354974514879","0.220904446460977","0.172166962371357"
"64","X63","0.172609100227267","0.00826029278998616","0.0966393802148595","0.317398870822538","0.295082054560184","0.110010301385166"
"65","X64","0.188377677889389","0","0.130029633914484","0.241522757751926","0.334662798410424","0.105407132033778"
"66","X65","0.179726191318298","0.102174278705625","0.123191579083513","0.216386025022195","0.254088847079724","0.124433078790646"
"67","X66","0.297019676174217","0.0527357224136469","0.0187065890470693","0.144031863829401","0.265602384626982","0.221903763908683"
"68","X67","0.321791057561779","0","0.160318515119731","0.0984738806402406","0.332076471359301","0.0873400753189492"
"69","X68","0.229410047561394","0.0527730550853681","0","0.175641469635107","0.424272500968467","0.117902926749663"
"70","X69","0.27255800218011","0","0.0898021158798601","0.166689340765521","0.287911838029005","0.183038703145504"
"71","X70","0.303949510966103","0","0.1483987187003","0.146507811518844","0.326509469100707","0.074634489714046"
"72","X71","0.249809072547116","0.0441219976582888","0.0487773158224789","0.109211642769352","0.294079994249454","0.253999976953312"
"73","X72","0.272073295457241","0.0227478347028347","0","0.21584632345673","0.316692547998263","0.172639998384932"
"74","X73","0.269764132264351","0.0746634834683158","0.00310770115972583","0.296962412016245","0.247459164954987","0.108043106136375"
"75","X74","0.174088806622315","0.0567907075788359","0.114626694664652","0.259584327618224","0.264009118790752","0.130900344725222"
"76","X75","0.317943518318405","0.0773556877219351","0.0815429495823278","0.178450612421555","0.266309308757074","0.0783979231987038"
"77","X76","0.204842835741789","0.0773773750381704","0.0351534709441365","0.195694244539987","0.306350705869688","0.18058136786623"
"78","X77","0.279903826582282","0.0059441701334027","0.21368857959739","0.180118446220724","0.296992454484977","0.0233525229812241"
"79","X78","0.258296843771576","0.0657219143661416","0.0575852133228581","0.121540444619102","0.289949187890627","0.206906396029696"
"80","X79","0.265682389417171","0.0612621809806493","0.109770941448017","0.212378193921951","0.24336379830924","0.107542495922972"
"81","X80","0.351993440502958","0","0.0621002251337648","0.152677175133831","0.251011934829973","0.182217224399473"
"82","X81","0.206917400821063","0","0.157400900494118","0.164370396280319","0.321840754216786","0.149470548187715"
"83","X82","0.273211698580663","0.0645794589648476","0","0.186062436053649","0.298573101549388","0.177573304851452"
"84","X83","0.208235993631868","0.0230165948188223","0.0360340367933304","0.255288192083029","0.275009888859267","0.202415293813683"
"85","X84","0.260591801039506","0.0204676704753316","0.0578726270646625","0.187589533640012","0.313020858794797","0.160457508985691"
"86","X85","0.296101964036114","0.0649046124064143","0.0468910711035401","0.205150474960432","0.291846726856143","0.0951051506373565"
"87","X86","0.264559824560266","0","0.11910064992033","0.160132906393077","0.315006887818818","0.14119973130751"
"88","X87","0.213998386800516","0.126585650208674","0.0156078729442497","0.285501468267591","0.223129120642625","0.135177501136344"
"89","X88","0.289067371907408","0","0.0798748792585098","0.174491753223043","0.26889156385057","0.187674431760469"
"90","X89","0.244970015321379","0.0688358901826845","0.0655899619217157","0.110348856503017","0.356820843323404","0.1534344327478"
"91","X90","0.169296408892397","0.0017133289218256","0.101098637806884","0.160584881705781","0.35162314715732","0.215683595515793"
"92","X91","0.276346957803738","0","0.134878333019593","0.108580479563227","0.290678616427008","0.189515613186434"
"93","X92","0.292565876944304","0","0.158392364476621","0.221318737143478","0.22942416580796","0.0982988556276369"
"94","X93","0.291782389742456","0.0865363167266844","0.114947665307277","0.165023743617564","0.280912956705353","0.0607969279006655"
"95","X94","0.26906763231674","0.0584208197953773","0.0494537097166549","0.155435269735912","0.224279390900224","0.243343177535092"
"96","X95","0.308594325771891","0.00675172671242361","0.135829014490568","0.132594718246473","0.322595931340103","0.0936342834385431"
"97","X96","0.313716811644165","0","0.0697558932122609","0.128079222080297","0.30283743191741","0.185610641145868"
"98","X97","0.246365154266181","0.0536422299343485","0.0967330078117378","0.144539643266539","0.264911823850737","0.193808140870456"
"99","X98","0.216832489606888","0.0155997998248871","0.109265891019421","0.10480205312477","0.390669639354559","0.162830127069476"
"100","X99","0.276666212246927","0.121303465185742","0.0717382251420857","0.214100139794688","0.182620651062693","0.133571306567865"
