"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99"
"B.cells",0.620700339764262,0.5147209614655,0.385138912743001,0.635970832219108,0.549541676652761,0.668630156670441,0.585997984164414,0.610941805325395,0.477955343873807,0.215155945956803,0.604567932958833,0.712011475290945,0.46657260883846,0.651762737234425,0.652196519446452,0.716563375745937,0.74894613977912,0.643570291186584,0.643837790485765,0.504142838013552,0.51142074398353,0.485010304991119,0.572058415267459,0.710868222191595,0.514523696655471,0.507073901014377,0.513856234296218,0.683378975819237,0.471287938468171,0.62280979660078,0.650058245551274,0.363399857347994,0.573059231405563,0.55602834904341,0.408035923553241,0.499054202056815,0.658884715215405,0.54035660271507,0.649280207195509,0.628528608499479,0.710517910550899,0.679389578491616,0.421267679578944,0.557475407497152,0.573862884673056,0.387801331537777,0.646515199000338,0.458407717870114,0.625605885924076,0.485538180527636,0.615031798776987,0.667236086585389,0.462893148679949,0.614752539582991,0.644922269197505,0.658052911493626,0.424300952851665,0.472490001689644,0.589312253035957,0.656784397912035,0.573246199570393,0.624405342937034,0.515263676528197,0.501362700308118,0.430216674869663,0.441806948299389,0.593221949147191,0.576086296519701,0.449044129843815,0.501494613134743,0.626159276783749,0.510328919024161,0.544397029398308,0.73016307762326,0.514709885687582,0.674083218625374,0.579790066554844,0.568892347971856,0.486852838407727,0.515879836747479,0.596056567050059,0.628869941685197,0.679193703134196,0.546380516043325,0.534921609831246,0.602430933782116,0.660368131630499,0.593128017520668,0.485805879338668,0.370468862336088,0.411211727877601,0.505122978078261,0.414247254686527,0.548276511586438,0.566639659004034,0.667992724921418,0.38798888188896,0.54026346105936,0.444314740200243,0.527818666400022
"CD8.T.cells",0.0903601723821034,0.197390343083949,0.120840848108187,0.00744434603401855,0.411900752620867,0.25049255384914,0.217938113227577,0.358959125688938,0.100978228474279,0.200846635160901,0.0966928385619178,0.104200525722979,0.033096259908616,0.309845712937493,0.307200351134812,0.175126236858224,0.2121898048803,0.20139124314105,0.177137399527888,0.203770988375583,0.0236714252221237,0.241573301996743,-0.00672594927358188,0.346609091784745,0.12450792104342,-0.0567616477056348,0.261498989279722,0.585829845688186,0.274069302600599,0.194185834618841,0.432220164755718,0.310298164933859,0.0691693652658833,0.0209376622927275,0.133485715098058,0.0691635194152639,0.0199179492443413,0.113284838413096,0.276607744692639,0.324733512548108,0.107206624624712,0.0910974668347769,0.114357778719513,0.160670633425604,0.14066947450484,0.158427155793241,0.286571622001821,0.222119966431609,0.119592332195843,0.0664867337515675,0.159381878586126,0.293303260952486,0.175121451565305,0.287019784897518,0.0884808404813661,0.172551863181348,0.303667787010604,0.289907873858776,0.0981807089602539,0.123248296930753,0.107797402938777,0.162977029904923,0.116391151800876,0.210832294276157,0.012723137189104,0.186925685038563,0.0499284977305848,0.111125998570255,0.211470551441439,0.213155148273521,-0.0231757554402989,0.114764041848652,0.224157606684611,0.301197601118425,0.225724434442758,0.106482578824162,0.0753291132130433,0.224354167520558,0.176785042576722,0.295039935847008,0.20928717240312,0.17110711804962,0.160883580550905,0.114946742578887,0.0874274670557397,0.15336438836263,0.276434673319823,0.319929878414218,0.129916366466625,0.206157243168208,0.300895609336743,0.240438401560922,0.101550790614556,0.25735751033945,0.0780533204460497,0.122009053151991,-0.0158131927320532,0.308363452033192,0.0660550897377327,0.263226711949655
"CD4.T.cells",0.405019382202053,0.486973474745428,0.528025617864846,0.498288351974112,0.582560943466867,0.382742778549975,0.39212454085039,0.517867963902504,0.513160973938888,0.427906921289018,0.492183588807871,0.512505927021272,0.534781599021243,0.651539620286371,0.53402620919563,0.503217849356548,0.494420397137539,0.581431933820926,0.565407173058373,0.558071646308994,0.35535435456948,0.520704354458209,0.449845126903931,0.519752292581752,0.508848519065557,0.435562521531308,0.395633489130068,0.477713241194001,0.633309382063462,0.55791987912638,0.406048358680721,0.439677008333894,0.386432916213963,0.417375820979511,0.433435728038068,0.391132145726239,0.459969441682223,0.367657086970593,0.385288339686687,0.473068010862159,0.634516853800088,0.45894702739068,0.625014613731479,0.479533365710799,0.478125307125956,0.547970705523562,0.484717552078907,0.591243276935361,0.545264952768434,0.381646495638579,0.679636122747207,0.591633037072349,0.591863829099687,0.392540462860166,0.586376740478224,0.563638478720647,0.591287519573337,0.551835247259475,0.492453578539013,0.411338017082199,0.436664441452691,0.555935782807769,0.539950333608759,0.459201893797714,0.605695776698213,0.594143329049044,0.408729754850832,0.489991830387122,0.190698833256616,0.477601111969213,0.564662127443477,0.491722824512386,0.348369888052666,0.51398120474939,0.589349056856514,0.488981409020197,0.463105078910612,0.61418739193383,0.456446465950727,0.499261734985416,0.495318644866259,0.617909077369439,0.389480978341857,0.24027301303968,0.391894669666208,0.407170115015154,0.502242145079752,0.464465462193788,0.362983535611402,0.533388645405615,0.519364167564146,0.611769145407502,0.509780979903729,0.594679040753732,0.404204855313452,0.387826848870649,0.279688180647867,0.475987640764782,0.55212940636264,0.549503980158803
"NK.cells",0.808108730238813,0.744495571134729,0.65484040349432,0.638338474940895,0.837318058717715,0.822172936989156,0.831373432555237,0.586966540674611,0.784242350497971,0.753659199916391,0.715456024333911,0.709196514658891,0.576271606213265,0.782579394747903,0.643649250594916,0.600276958344856,0.564328261356532,0.657187521885887,0.759760266103328,0.725141623073855,0.709745655426499,0.727279277583173,0.563835660709006,0.6325535554206,0.731419740847307,0.712081509680988,0.456592785711292,0.90183651566616,0.737133258639028,0.671247086104076,0.610040535719237,0.817480446566038,0.570346736108393,0.703789130863909,0.633200814724175,0.726801643074407,0.736879613894927,0.707976682143343,0.389391981149722,0.639194246664583,0.606881914761401,0.770707519489439,0.599536994343891,0.691542739818496,0.636432719789136,0.732020367063537,0.614959631783976,0.683700534089384,0.433799453032106,0.760891453475134,0.857123804787814,0.807751553277535,0.656063959053908,0.727354967613813,0.747585610244108,0.781442511434464,0.787278539739401,0.831638510154298,0.707516389612662,0.536582218908406,0.737672401663096,0.523335469150948,0.75605968598705,0.827648327221937,0.78916243874305,0.798047724225151,0.67089420537945,0.438567217130094,0.711597501161083,0.600703955101728,0.737274203514808,0.59679694553855,0.615150896692009,0.881269833737753,0.806022913382754,0.747491800109075,0.807979909942795,0.749734344314278,0.711048170170826,0.786528069378464,0.619503134457618,0.760747097317657,0.739449799236947,0.794700139947161,0.75964158222497,0.748002056937576,0.62585075296362,0.838837321991148,0.645296422891073,0.545487333654498,0.753446576910546,0.673651014912808,0.767292348639987,0.774051094987728,0.733642599235852,0.621807527843716,0.500028344296137,0.694027021666487,0.507155803394714,0.787570788207913
"Monocytes",0.810241126782114,0.807809938141469,0.689327998176588,0.540902437835028,0.684571191179042,0.645627904303071,0.72648666880541,0.62435279785332,0.755627961372415,0.801153333349635,0.732500091980044,0.768853982853492,0.806372369034163,0.636487592169249,0.87181580323707,0.743687436039645,0.726570635810643,0.855713122909123,0.645065971035811,0.843993318479598,0.777943017613337,0.692585087293629,0.943238352294365,0.713788018653128,0.712940201500314,0.673165836777647,0.758052322896746,0.774132467790286,0.739308298100677,0.613675099375682,0.698731886493657,0.738971953955695,0.720784603350614,0.858859197816695,0.837796188808657,0.786740642881117,0.799019025755544,0.865291571423078,0.737472182662034,0.750217971904973,0.832837167828888,0.803610648276054,0.841246102435144,0.701998306630642,0.711095198170519,0.763191473190828,0.531529622032878,0.564321529246703,0.776928279368013,0.836783174528807,0.687566890078468,0.701618665981914,0.741767667471381,0.668666090462106,0.587869923532199,0.800291015829727,0.628244984840566,0.667360208182604,0.753164687536217,0.711080447246324,0.7687607627699,0.741364236987501,0.576396288396972,0.759093710801493,0.796755739857705,0.560339235386219,0.735122365028474,0.789628192392941,0.790984693964551,0.772882629846014,0.778197605109414,0.765813298163821,0.826450195493236,0.6894006926583,0.661747648264416,0.664278044714846,0.781934520198462,0.749914732372735,0.727970339541516,0.584930733078211,0.798188357117569,0.761207526659197,0.772023788674198,0.649522457595001,0.796013223663658,0.65991726322028,0.806039403804853,0.586781175262149,0.742696105740063,0.81000560893289,0.823727891839767,0.631101112879258,0.715941403582865,0.685189486566856,0.607649129271596,0.671246138589533,0.706931011975991,0.755672291848298,0.849272451412333,0.569740348955809
"Neutrophils",0.61021269211035,0.640640624566125,0.610256711735036,0.305456549732989,0.340616666677985,0.433029258371732,0.509352491246713,0.57901250784173,0.438073158230914,0.642921490658463,0.645647831254827,0.638063953681772,0.589169087725173,0.602305427782615,0.439965199112591,0.636713542173481,0.619739248226887,0.425684131641192,0.666092435571271,0.478541324511391,0.572786344503929,0.510264855631635,0.653687618922828,0.562619397352999,0.366798058454391,0.537368642013735,0.701642388164699,0.482221600617365,0.706507729970297,0.735130034362205,0.611272572940246,0.693603268782762,0.467565655831726,0.526037099233582,0.505749856973735,0.703439746371549,0.452321318961018,0.749738896461169,0.358884558686915,0.748107508235958,0.690845369395681,0.380953484591011,0.569296385107841,0.634234978126529,0.44513524213681,0.277319260700224,0.579883195133845,0.367626519101971,0.503829917957668,0.58874634808659,0.469692044671912,0.539877849527299,0.556710787811305,0.577166956879626,0.498701177175341,0.510893979387009,0.647988831297312,0.776470570294425,0.648913793178607,0.623511023266301,0.518198125313878,0.551248166925352,0.499500455899763,0.374162912758933,0.399547680251958,0.45799735813244,0.740533864129059,0.355251570749357,0.530741269999425,0.528385605086795,0.423861697310574,0.831975887744488,0.735818790584268,0.515311871875316,0.503184935353424,0.373802097833872,0.683052379391402,0.479098046872544,0.623844834456463,0.431522209289235,0.753101621862457,0.668848932663167,0.725000893926481,0.606254939195989,0.552842428224666,0.355367716058917,0.605053439070165,0.345200917522245,0.605988855247709,0.588194770130851,0.726787565873727,0.708034242114568,0.510230908544271,0.361607194622238,0.647378536602435,0.344910486537067,0.727520172603983,0.582935687227536,0.63241995541651,0.410344311406672
