Input Sample,B cells naive,B cells memory,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Neutrophils,P-value,Pearson Correlation,RMSE
47,0,0.153896325249131,0.09669637349176331,0.061422593109156806,0.07154590674016724,0.20385746497545965,0.060286738269390704,0,0.09745077260145923,0,0.05123728892463667,0.0497187830301316,0.0007,0.0584923562580582,0.07318994450097971,0.021490013124149894,0,0.8706712163268908,0.6368136363532352
48,0.03379165120466946,0.15427846933970654,0.04795129588595136,0.12011538550152903,0.08244209179017961,0.09830132739669872,0,0.006681188578469181,0.016024421364623974,0.06944198998372939,0.0521026913575342,0.004508309216221293,0.12617852040200322,0.05692893011137126,0.09579972135715493,0.0354540065101579,0,0.8238090406909244,0.7089405851307103
49,0.06671646556509389,0.06293857687851705,0,0.09510593173738807,0.12505093069436857,0.02160867293429659,0.022394101487544886,0.060870122550067685,0.09895777084953546,0,0.051012014080262506,0.02809142837108288,0.13902006770100853,0.04554224206603262,0.12016969217675522,0.06252198290804603,0,0.843910706625823,0.6719684887425317
50,0.07877665916051031,0.07752455742167025,0.08455269356953929,0.10183583834541782,0.08792517491537634,0.035552587250355996,0.036922920424384546,0.07708184354566472,0.1480800280078134,0.10045157154857239,0,0.0015118795151045311,0.05752354642959404,0.0001,0.06360697525660133,0.04851965061891096,0,0.8768268330268683,0.6020083074321777
51,0.0990629912572846,0.010385601573952753,0.02162479431963589,0.05980897324868575,0.04886700583680219,0.14643688399401414,0.1332306418038509,0.0853051677206394,0.10965875788248511,0,0.06904390371924117,0.0787586388855505,0.05638051134124168,0.0022304044774892535,0.0545882838463008,0.02461744009282591,0,0.9018462161022947,0.5760469709952921
52,0.003076268015077446,0.11203407686698505,0.04990162877001362,0.17144449655519536,0.03556736642142564,0.0988249218957544,0.09473786728833777,0.005744170359062916,0.0870832984708163,0.0941761636306058,0.049309722892451356,0.045531301173110765,0.029290457357040806,0.05647420382222557,0.007765702775780062,0.059038353706117055,0,0.8636766399355795,0.6532427821370989
53,0.05407430292765677,0.10810592252029243,0.07361005817322822,0.06806234145747136,0.013093439055784755,0.06740247513685825,0.17603607113316133,0.06669443958310257,0.049967255494940535,0.05493462333737713,0.019364784395128273,0.006872967614620557,0.030491024696880635,0.020375671842468333,0.08034329191004644,0.11057133072098248,0,0.8555656306288706,0.6334836569153779
54,0.0663572488759769,0.17362144440867378,0,0.07097853660961302,0.19942080520520472,0.036392363726648086,0.0713856604707387,0.046032886784777134,0.07405535523483246,0.037307784356021625,0.05039674521392356,0.001,0.055045827761003314,0.016281213113074844,0.05336568690554515,0.04839018298651519,0,0.8867533819300443,0.6232322310538985
55,0.07214022126425441,0.06427459314931744,0.09287025830904293,0.11011678642456971,0.0854320706460873,0.01627109568537354,0,0.07116706886253785,0.04436523520572698,0.11055656075309458,0.12495756682645513,0.10721380788158892,0.027306340888017748,0.021214219750986474,0.023886961561506496,0.0282272127914405,0,0.8899235475487658,0.6359345823160515
56,0.0773993286105466,0.0020902624943963835,0.05622550029535997,0.11186850798159267,0.0897248376570095,0.1803321597728785,0.13324943384371513,0.025500824571501796,0.05262987353237272,0.015611880915538197,0.02219925095197907,0.06050357766920317,0.035897286716486204,0.004460368820302756,0.044850663278328894,0.08745624288878849,0,0.8761924356669918,0.623535449419763
57,0.00658957847078238,0.055357371139085475,0.10969215129929707,0.220053783220865,0.03798208692901335,0.0401690469993025,0.1002542530284459,0.035583783058862534,0.03913792508366123,0.05186469280868132,0.04214498203609286,0.01853352701154605,0.036589810703513345,0.034600444848977,0.06600673711434851,0.10543982624752544,0,0.9041002336240886,0.6044675506101048
58,0.04486822199067864,0.08490187965207013,0.08699508749350793,0.02805319348105901,0.09770556499564974,0.15359529292865104,0.06466434982140547,0.033101935880344754,0.032694148689451835,0.050531422317269065,0.08782556745042644,0.006270044754148387,0.04868005356878323,0.05414341485143595,0.06417869832686525,0.0617911237982531,0,0.8389972392820092,0.6906064448292961
59,0.12770321146302568,0.11518932927571987,0.04428239440004086,0.07609253189714241,0.037800381124884215,0.0397995293611249,0.030150444971067523,0,0.09725110648638345,0.06517346379902728,0.035104099300677226,0.07974088064320707,0.03272986258073815,0.08207048792357108,0.10227783667888786,0.03463444009450241,0,0.8308338445814543,0.6720660548462409
60,0.0938450839036822,0.030522241393862063,0.14064753143524736,0.13152327827920762,0,0.00581566457119721,0.0312716142451887,0.0823929269293593,0.08660893715711199,0.11550568470681483,0.04736329136770542,0.05727242388346041,0.08773714117054836,0,0.08233989286972303,0.007154288086891534,0,0.8426667049463874,0.6538322958235243
61,0.09417964694346555,0.07644618776655483,0.07380251469455198,0.06846585933574555,0.1289505321431702,0.1599081608667472,0.00936683130929555,0,0.09295239989826158,0.02708048697560896,0.09817291750523763,0.03700906818802555,0.04164033849512977,0.044266325505440435,0.010089221643581572,0.03766950872918366,0,0.8257888270376297,0.6830734227272183
62,0.06054652312341881,0.05635083735291681,0.0771326506624622,0.12290022491449654,0.12834983156623864,0.04275639172171731,0.07056253608473026,0,0.15806101122844593,0.045593972610728215,0.08166819412671028,0.0025794314969260455,0.007024390664993358,0.00890688489826118,0.07769687664805881,0.05987024289989567,0,0.8856536630660441,0.5997376653808051
63,0.07912673887947942,0,0,0.15865038246904015,0.09671697479719077,0.09235568279876566,0.10978724501118546,0.058252781954446775,0.15582179374597235,0.049861140367552695,0.03685673339967435,0.06407430772545615,0.07454254557613481,0.0047404950767838735,0.002967777008634103,0.016245401189683477,0,0.8727113515096413,0.5947416878994048
64,0,0.10492905242560135,0.11759439732783011,0.14648067668747083,0.07486656212884533,0.06428028314422359,0.038660745076158506,0.03503660068275593,0.10269626459059357,0.11863471021742551,0.02851863506669809,0.06306125775072194,0.05792428010049471,0.02819653323832709,0.00542346943901818,0.013696532123835252,0,0.8339862998378543,0.6588997815675424
65,0.0589369894514196,0,0.12288305692936907,0.14587570748322265,0.14399757392885154,0.07786772511361717,0.12128199032605345,0,0.07321211272335357,0.01769466764396683,0.1264304026555543,0.01998199412454945,0.023789632072972397,0.003168398803376613,0.04250782123084167,0.02237192751285165,0,0.8702352547935898,0.6104420801669167
66,0.12128202399989572,0.0605736154174228,0.06578250810134606,0.04447751667283846,0.10624102986815082,0.11788138770351259,0.05494284483163579,0.01943453552742412,0.059284708008727136,0.029515872233109964,0.04685047466157245,0.033809900577632224,0.01801222786197602,0.10282811635606892,0.002641274306533582,0.11644196387215337,0,0.8312220491640144,0.6799790218240785
67,0.13410613924895184,0.036897565052881096,0.03226586237372362,0.098318555980482,0.0825327224922132,0.12059775519258091,0.056909627928459335,0.012841080435531617,0.030192311848475966,0.12574869619766135,0.08584294493471212,0.01617110450782668,0.04303215506857105,0.04279371596061985,0.08174976277730932,0,0,0.7924943902476734,0.7220343673551158
68,0,0.048670286949503996,0.010414255169195986,0.056638509609296506,0.07541159224643239,0.01616095461785311,0.07103774950713494,0.0656976245898311,0.06829352919986792,0.1665426900996963,0.08978992072602927,0.10367890390353714,0.09521696695940172,0.023393792559652505,0.0978541730240486,0.01119905083851846,0,0.8937701633901131,0.6251127420530209
69,0.10035341020938918,0.0741276609456851,0,0.09411830636321479,0.09871668546819126,0.06411956913982701,0.09504695080785235,0,0.1430563455039605,0.06868313484279254,0.15188788770823597,0,0.013002648772544603,0.008687472547838315,0.021804767505651388,0.066395160184817,0,0.8181401725724593,0.6670221925569544
70,0.12363158064070116,0.06857523650177176,0.03380303924850572,0.13170260608612402,0.1315766181017135,0.03752873549117305,0.03639782453184138,0.020507211407290022,0.06871277939701632,0.062041143889838155,0.10854033315840259,0.1166435836673244,0,0,0.060339307878297964,0,0,0.8321390716094469,0.6578804183035285
71,0.04421020710848055,0.020764815532809604,0.05208801003576664,0.05229668329984437,0.14845542785247132,0.02956549012369373,0.03663721625680659,0,0.1149256839340125,0,0.10766289414470442,0.08777671907966282,0.08531711680791898,0.07825856473426236,0.0041342391300514805,0.13790693195951462,0,0.85683589816735,0.6489059340945588
72,0.13653496899794415,0.0611995560832049,0.09186825067813176,0.0030097048739921137,0.10051815625155706,0.007517505485606307,0.011984796723850322,0.02025158316607649,0.1561935705733123,0.11672952278279697,0.04530234425011826,0,0.11644587762525282,0.03326422256341119,0.019526734599481052,0.07965320534526435,0,0.8626037114345275,0.6366153302421976
73,0.07780622655121512,0.09404186778949995,0.13759925836630593,0.08627055725622235,0,0.09840370088987299,0.09515669214066098,0.028631730915190626,0.11239426730582734,0,0.057612539865501265,0.06764290222564844,0.11444526295016572,0,0,0.029994993743889267,0,0.879012198638552,0.6099811829453892
74,0.003980751745355681,0.040642064129585216,0.043299047211640976,0.14435884485423947,0.10994568060696301,0.11128507939432386,0.1025477860371918,0.024912172134270282,0.1118265567155799,0.026623930063689728,0.06099029298196674,0.00472236216833462,0.0808267578414498,0.04911643422597791,0.0683258118185729,0.016596428070858114,0,0.8989226133297225,0.6055691200461946
75,0.11316623142317439,0.11074781223660612,0.11189097835884297,0.08701184741029006,0.08631072376749165,0.09515086757833502,0.016477549835857554,0.031190254730567007,0.0772049335579184,0.07289020041724935,0.05528669902069641,0,0.0023710680628813447,0.07375028560354062,0.04120469407571617,0.025345853920832884,0,0.802687790048691,0.6893723182375119
76,0.05205086165780214,0.03828936158016995,0,0.11952366870479877,0.09784616787630601,0.07557138669713943,0.1917490450238362,0.0028890475549697126,0.08042823750526747,0.02620224064239728,0.05051094080776465,0.08250375996493202,0.04730097178819537,0.01778686284085446,0.05832194722648706,0.05902550012907948,0,0.8913074912768596,0.6096734804333378
77,0.029560931978470463,0.09638523578562286,0.009060049363412134,0.1846085371832857,0.1522485020822262,0.10095242394461909,0.11506440493314556,0,0.044584930403275456,0.045110421485230534,0.10441906419798247,0.022019489243941304,0.02976042944758771,0.06622557995120056,0,0,0,0.8959442740534853,0.627136207451778
78,0.013296348570550244,0.08673711785677525,0.14433753625509255,0.008999022641218572,0.09235765464853186,0.08298014496785404,0.058523960903424634,0.04218352961557085,0.01996309052343271,0.022513876564388743,0.06505012559094422,0.11449287310984169,0.10740080245930957,0.03269671288464101,0.030353865856335455,0.07811333755208857,0,0.8490878434279632,0.6650854378774574
79,0.05091128651882326,0.058925167553320314,0.05016588585481644,0.183726490784332,0.10632965078238547,0.12536388728657236,0.06856638743150757,0.013098143509987859,0.09628875741841546,0.0287737574185375,0.044918987322305405,0,0.0019014948250693012,0.08870869068331723,0.04157001890658316,0.04075139370402662,0,0.8784376100058323,0.6268427236642151
80,0.04653848631787892,0.1338986052037942,0.10062200402153285,0.012755517189923727,0.053065548145106986,0.11437276131752493,0.060013383493895,0.0008,0.05109703879578215,0.002445674155335684,0.069177921137866,0.057232626568403035,0.05981826277596765,0.07835968110688643,0.044771197627603974,0.11506994519025418,0,0.835292657990693,0.6853597514292876
81,0.04684675001622348,0.08302165832157776,0.02762010441908578,0.09887028729549063,0.17471345786067652,0.11036827749518563,0.05087256738872606,0.07952078360221099,0.02109955613412316,0.04520896360516669,0.1078565614157703,0.027628394557034346,0.006203585176249823,0.049579084937459224,0,0.0705899677750196,0,0.867920520361164,0.6548406699324298
82,0.14324940296239497,0.007500156153440807,0.08923905706568434,0.05211771119539354,0.061905546883999775,0,0.030530791337880052,0.019084748618078757,0.14617712882027023,0.0960357569590256,0.07615157189675228,0.014477413502281267,0.050123436748028,0.05361995412422109,0.09959909077242725,0.06018823296012202,0,0.8637198660412433,0.6444888456421141
83,0.03261950798743853,0.08365367039561195,0.08245429021219343,0.07342840345239214,0.08280726678258428,0.04607704507448857,0.0024317383639745264,0.09697764216681187,0.09990303128354858,0.08476267936256682,0.0038941960188435274,0.09356200259274797,0.046892624676090906,0,0.07709524106768832,0.09344066056301864,0,0.8720309934043162,0.6224450532945439
84,0.08882558210654914,0.023895372738264822,0.011903471340169938,0.12958866812611314,0.0747815781145209,0.030272807796099723,0.01698759227886857,0.05626610630071411,0.11963391978099522,0.01828992471475096,0.10819684340844886,0.0592144526904182,0.02367417116606019,0.08999468702780758,0.06464328863396883,0.08383153377624981,0,0.8238573066175536,0.6768679110703893
85,0.06423514778377955,0.13562244538495388,0.010776346851543366,0.126656343821179,0.031099985430014496,0.11504878282602032,0.060166950531203967,0.041182634068292964,0.09422928698170761,0.10222756475023816,0.058777927715163554,0.0776418833076485,0,0.01073074800374101,0.07160395254451365,0,0,0.8244493948258304,0.6717437209150172
86,0.05330230360123629,0.09652689059868075,0,0.13615219392511202,0.05587467965021437,0.10055173131712884,0.09965801507089003,0.0674725480823577,0.015275138555590113,0.004478326955958876,0.07812320705780781,0.08725280679873328,0.1010304816610857,0.0017387407608688032,0.05653639795006427,0.04602653801427114,0,0.8527487466309348,0.6680375467199624
