Input Sample,B cells,CD8 T cells,CD4 T cells,NK cells,Monocytes,Neutrophils,P-value,Pearson Correlation,RMSE
33,0.2400924573984893,0.06577250989594571,0.14677763857076093,0.18135541473450556,0.23999789953006292,0.12600407987023554,0,0.5221376526840443,0.8523253809544701
34,0.18927485091399873,0,0.32400057108697744,0.11578388554777681,0.2641694360790176,0.10677125637222946,0,0.5274067757055679,0.8497899566483991
35,0.15748597004472556,0.11686975757105335,0,0.31694869861901376,0.2442881382139467,0.16440743555126067,0,0.5339666123954462,0.8452793302263684
36,0.3456590264866905,0,0.16427282982422026,0.2035196755799952,0.2071594663278547,0.07938900178123924,0,0.5848285766332929,0.8146210375496292
37,0.18749024427536495,0.1293547903013488,0.0622580783344656,0.20645331394496128,0.25141592833039234,0.16302764481346707,0,0.5387288040854059,0.8419811012794725
38,0.29279298342006055,0.06423342750508652,0.26379495234626715,0.07752332173644762,0.2505962050826144,0.05105910990952381,0,0.5092070893550228,0.8602642577180072
39,0.2148695752237214,0.16526236967602695,0.10664030091851744,0.17040287024370854,0.18502865527211018,0.15779622866591544,0,0.5702554851762659,0.826496025580072
40,0.20868054900009742,0,0.2541284290041883,0.19432275005560476,0.18491247373747305,0.15795579820263633,0,0.541150081075899,0.8428426459494532
41,0.3344134990888323,0.1318919104917864,0.0024876218537478413,0.29486288366880176,0.21816237271905617,0.018181712177775505,0,0.5375137736602613,0.8427715572121972
42,0.1896404424919458,0.0014425797912142313,0.37148313711294895,0.11762327291957392,0.22513386882242556,0.09467669886189159,0,0.48856777680099345,0.8727886689251345
43,0.17872732479193884,0.1001656215207116,0.14539675766196583,0.15939065013449502,0.2350034373223925,0.18131620856849623,0,0.5132625997271841,0.8576427612316749
44,0.22954276805150492,0.0015459113878080908,0.21337911188526967,0.32261273275369506,0.18843629037083834,0.044483185550883965,0,0.485515773890457,0.8738461988684938
45,0.06434317153614744,0.13041898248186823,0.24318374452650007,0.26573006617053196,0.26316849071702364,0.0331555445679286,0,0.44211517046850995,0.8962952910209689
46,0.2547920003936971,0.19039763219206818,0.05872468000552933,0.15802942824588487,0.17165945025989982,0.16639680890292072,0,0.5294988239444449,0.8487940097224
47,0.2707094474732545,0.05725036474847692,0.1858187259207914,0.30835940181143656,0.13531973887798684,0.04254232116805375,0,0.4495793498642423,0.8926280545091914
48,0.24481148088123242,0,0.3866833367498042,0.10106910113442313,0.1896551848465397,0.07778089638800055,0,0.5134027368890818,0.8619104211787779
49,0.17277130376757427,0.022564263028259167,0.2053196988644252,0.2816630026448074,0.23783511949676853,0.07984661219816545,0,0.46895227663676425,0.8823137297814134
50,0.1803085553112672,0,0.18802718655687128,0.34495513035647196,0.19191997478942213,0.09478915298596736,0,0.537176544397537,0.8449548649228409
51,0.1997892679549416,0.1481217792619966,0.1643415930479949,0.32924971577574436,0.10105595444610542,0.057441689513217147,0,0.4786074975695186,0.8796225426249475
52,0.22375183738056212,0.09907272665231844,0.11150792501823097,0.2383985797028145,0.19054043322692618,0.13672849801914785,0,0.5058187750049896,0.8622373382514491
53,0.21191328999229,0.22641972442668828,0,0.22455637533529155,0.15484272420048423,0.1822678860452459,0,0.5232667168602315,0.85217486791099
54,0.2126405917101368,0.08661561636028357,0.22305477520910466,0.2617267500641701,0.15128894373902121,0.06467332291728357,0,0.5163502673391999,0.8615955346010631
55,0.20328826466750285,0.23507221946433157,0.06630573371279427,0.17727274449868977,0.2409916883625047,0.07706934929417684,0,0.5039548963019642,0.8639419156104106
56,0.11597377136197722,0.162240488526498,0.21763968257822722,0.23269190355898056,0.1702756290783525,0.10117852489596453,0,0.4925525393605525,0.8729620503287769
57,0.05823225994065496,0.25926689741972075,0.16572714737633,0.2025784146237092,0.15447465405285038,0.15972062658673478,0,0.5085187406561419,0.8630883050277299
58,0.2533529379826173,0.1400834011715902,0.045290519109363686,0.26234443531297846,0.17888698829420785,0.12004171812924253,0,0.4623771846824933,0.8858817346400385
59,0.33906413579278555,0.1388022531411236,0.11741016466518837,0.09140509080496777,0.20580672314383597,0.1075116324520987,0,0.5361912186251792,0.8441285449905019
60,0.31576690694398757,0.18447483760313638,0,0.24865071030453115,0.19816372191487824,0.05294382323346669,0,0.5143292851156394,0.8572513608855857
61,0.32200768798358853,0.03987295212558196,0.19944019350080675,0.21023542843382792,0.19443297948895213,0.03401075846724271,0,0.4626920001618429,0.8856871529123415
62,0.23341170401302241,0.10054027826391314,0.12940426806916705,0.2850835059953484,0.11848745632749869,0.13307278733105038,0,0.4872897367431927,0.8732353748801417
63,0.11536356153795026,0.15948687298204792,0.09896756121686485,0.3466436387650182,0.22606184519194064,0.05347652030617817,0,0.5059692463094522,0.8622760057842193
64,0.10469901019851839,0.019277686043033017,0.2796236199719807,0.3073130354675721,0.24931026663219782,0.03977638168669796,0,0.4944559400720769,0.8688736021461693
65,0.1377356203615626,0.13640454153073175,0.22114581975954326,0.28799532464730654,0.1698143271864356,0.0469043665144203,0,0.4581310495242161,0.8893959852270144
66,0.3332055256948044,0.1161345503089846,0,0.21320016296607255,0.1826472067978131,0.1548125542323254,0,0.5343540822987071,0.844597355930438
67,0.29353243946779284,0.06287020112950899,0.2895753173430178,0.08847424464655694,0.2607457755843895,0.004802021828734069,0,0.4821341316133688,0.8753487895746208
68,0.11875149157642809,0.24793850232180142,0,0.24510576908193926,0.33049228236332145,0.057711954656509856,0,0.5171814834047772,0.8551557811459346
69,0.32166320380429236,0.005860503522878564,0.08677291685013282,0.222440204994907,0.2192599387506349,0.14400323207715435,0,0.5111006285821297,0.8595134910710482
70,0.27258571172596063,0.06755284711449987,0.15692053480709028,0.218649102163771,0.26222919784156185,0.02206260634711641,0,0.510464387679376,0.8592668725581905
71,0.2423327789915204,0.16271405522221258,0.016653689672385542,0.1511005036796969,0.22591105730094985,0.20128791513323466,0,0.497204790000359,0.8690077211230278
72,0.2785014925033253,0.07444508961167708,0,0.3038832297903434,0.2455516293145039,0.09761855878015041,0,0.5412562680376929,0.8402174169248722
73,0.2172054023364897,0.21788956471560264,0,0.3325693721090462,0.1448378128426871,0.08749784799617441,0,0.5137780002760997,0.8589696632925068
74,0.09226830989669518,0,0.34173078457768674,0.317777414516924,0.16996032559200464,0.07826316541668951,0,0.4811963146473689,0.8773886400920424
75,0.2955334716432197,0.2736863054968582,0.011674726569991883,0.19560069691639537,0.18983053172401684,0.03367426764951804,0,0.5163342230688065,0.8583113576052339
76,0.14532697133814,0.08294001415044967,0.10991933765699337,0.33192141705231093,0.21027456155602714,0.11961769824607885,0,0.5171455577573643,0.8554109806664227
77,0.15178071905270768,0,0.46023660844281994,0.20836429962904995,0.16342841398696134,0.016189958888461087,0,0.4502260160537827,0.8953353249215222
78,0.23113875462663047,0.22515961242236354,0.044441783172815136,0.1631969551247365,0.17899227118417205,0.15707062346928227,0,0.49099985109259364,0.8704691456329761
79,0.18526468023495166,0.26812256488308067,0.12397418976264751,0.20723024602416984,0.1453234593680548,0.0700848597270955,0,0.47459357545386316,0.8834695275261072
80,0.3171026505857861,0.0331465495252427,0.14745252590770325,0.20084207148660552,0.12180626429510878,0.17964993819955358,0,0.49206417555282883,0.869683297393272
81,0.1475968550367097,0,0.4014441095118093,0.17549592429707886,0.1763270465409557,0.09913606461344648,0,0.513531087522944,0.8638104310187774
82,0.20581690657984583,0.166867031296483,0.007605543662527194,0.26579178284180616,0.22607385849659917,0.12784487712273868,0,0.5363280754426482,0.8438737097362349
83,0.15023611317535834,0.21419860005958768,0,0.27934966976141645,0.18454261831527208,0.17167299868836536,0,0.5146535489732692,0.8567312746304021
84,0.20575036851600273,0.15883099950164306,0,0.273434559742224,0.22820008854708765,0.13378398369304256,0,0.490264291890389,0.8710966337914791
85,0.23398370727022175,0.07860577576481,0.15206726034917886,0.27254719460356336,0.20510671848939896,0.057689343522827105,0,0.5099176263942308,0.8609611222544434
86,0.21033483542666404,0.016283711786421923,0.23105850543912645,0.21084061194114948,0.23376277783376487,0.0977195575728732,0,0.49993938619291856,0.8656044913249563
87,0.13735192831031903,0.19636219207369626,0.09589234528706789,0.3405651784374153,0.15974001263948195,0.07008834325201944,0,0.49486027525224924,0.8698748832851119
88,0.3506027190154133,0.08015086105509006,0.028771154827101752,0.21806866082965165,0.1830527852176839,0.13935381905505936,0,0.4902937462676225,0.8715489146688901
89,0.17256590281123324,0.14234088495759872,0.15297833959600196,0.1510518347544989,0.26133136492478365,0.11973167295588352,0,0.49933223427175466,0.8655948810937437
90,0.0984981504562731,0.004793816032499049,0.2887743567839824,0.18734547351930186,0.26376105304486347,0.15682715016308016,0,0.5160326169504093,0.8558358503912301
91,0.23418209404777043,0.03179317941774356,0.18186652785240368,0.17430797452537228,0.20230187709255504,0.175548347064155,0,0.4800092927856234,0.8769352853081692
92,0.23026501067368554,0.03071409419445597,0.2968106815359418,0.24016595198066254,0.144409465303927,0.0576347963113271,0,0.4940613687679362,0.8730489658855705
93,0.1866883980130172,0.1642570425445684,0.2285596815215594,0.2156336244901771,0.2025171345926446,0.002344118838033266,0,0.4793738375075738,0.8797957727040036
94,0.2369611769814078,0.08844504683460747,0.21783604744129378,0.17146789161237028,0.13571094137038456,0.14957889575993608,0,0.4952719581958942,0.8697286254425883
95,0.2254400200690376,0.009599099269594694,0.24599037337005186,0.215458642424838,0.24784391652391602,0.05566794834256183,0,0.5037937456962007,0.8636461875439094
96,0.28627797835791835,0,0.16286170691884222,0.19985248860041188,0.18049689128355997,0.17051093483926757,0,0.4589613552367018,0.8891898757575579
97,0.17397066598828634,0.1660794699275221,0.1801819891660174,0.17615018769493462,0.15989496708003773,0.14372272014320187,0,0.4523349205372252,0.891170948839291
98,0.16038254087382325,0.02628257263279788,0.1850942507402821,0.1811318417598349,0.3203353485697534,0.12677344542350846,0,0.5288836285500329,0.8486492492168504
99,0.22191165507006635,0.209039470389843,0.14208378284812034,0.2421617309047639,0.09117215268821381,0.09363120809899252,0,0.4893343734776172,0.8762436087726573
