"","col_names","B.cells.naive","B.cells.memory","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Neutrophils"
"26","X25","0.00289963660093839","0.0985786841011393","0","0.0632436808826957","0.145094879779359","0.10566479503531","0.0744095744579042","0","0.238606602975531","0.0389614493205639","0.071268851974897","0.0131039863895723","0","0","0.0176059194672299","0.130561939014859"
"27","X26","0","0.0772165097619039","0.106380001062842","0","0.200155526613286","0.011984737208508","0.13174937037895","0","0.0171839557669785","0","0.162308129987813","0.0171259015834987","0.0442840473414051","0","0.166048882717526","0.0655629375772871"
"28","X27","0.070352395325642","0.0641321046306832","0.0216791926507117","0.0842335566866775","0.0609497081515633","0","0.114233451801041","0","0.251941233606971","0","0","0.18964323870909","0.0853021567012","0.00983020679433614","0.047702754942085","0"
"29","X28","0","0.0957365086106288","0.126764806924377","0","0.139602994842241","0.0863767086277833","0.0534390092836335","0","0.211690381355963","0.0911475888435779","0.0565516446413289","0","0","0.0448795138055771","0","0.0938108430648898"
"30","X29","0.125049525867327","0","0.0174125261214333","0.0121729191078557","0.245446298772855","0.0714632905833049","0.0816787936407771","0","0.225551613330225","0","0.00459610416006705","0.0683186491343495","0","0","0","0.148310279281805"
"31","X30","0.203289246129449","0.0739209126218681","0.12283364863007","0.102620962788646","0","0.0457021226556947","0","0","0.126345537127742","0.0905853183955367","0.0971951065878908","0.00469453747928698","0","0","0.066114558212388","0.0666980493714277"
"32","X31","0","0","0.174277821010451","0","0.00620709182273031","0","0.207588769954525","0","0.217658193782078","0.0351011924680977","0.0877897847533539","0.0372538884055442","0.00335047416802015","0","0.208031996237935","0.0227407873972652"
"33","X32","0","0.233425708373459","0.0437316837372664","0.0554782448395087","0","0.0116357669334023","0.201517507483137","0","0.0712999574856466","0","0.0978836409055794","0.132812355024696","0","0","0.127787821220526","0.0244273139967781"
"34","X33","0","0.162295877873508","0.135317292813748","0.0341094880992252","0.0695825233800582","0.115308734734215","0.00217332425589538","0","0.151366195762478","0.0946136311491335","0.0925473094289693","0.0236604550750959","0.0254066459472031","0","0.0185357653952843","0.0750827560851864"
"35","X34","0.0777979565195419","0.0302108832517348","0.0845564824836073","0.0674223122793815","0.174827314464186","0.139728467619331","0.00518909106719766","0","0.101051566811975","0.107515671961056","0.0216633393629586","0","0.0313022968223586","0.0252447885089078","0.0512824871095059","0.0822073417382579"
"36","X35","0","0.0788384106408324","0.0916293790455638","0","0.113660238220695","0.0239414581545111","0.0336475023438163","0","0.23424172521997","0.0270952675699123","0.0921355483162443","0.0399033674728207","0","0","0.0841925664148","0.180714536600834"
"37","X36","0.125893008830932","0.285869924209012","0.0696215839190508","0.057479960787681","0.0808037650370651","0.0663462645535552","0","0.0174966491042926","0.0783996701166413","0.137869858289359","0","0","0.0132757228813444","0.057877605996498","0.0056722340388384","0.00339375223572952"
"38","X37","0.00138891741661146","0.140444902824572","0.123664056893095","0.0289308004303312","0","0.039306815032306","0.170554964084797","0","0.0761312699035409","0.0668665404717506","0.104879643970593","0","0.0784654626291425","0","0","0.16936662634326"
"39","X38","0.150064584198431","0.215390938584765","0.0718025338090846","0","0.15091471634287","0.159831321721051","0.11635034467918","0","0","0.126381090482013","0","0","0","0","0","0.00926447018260593"
"40","X39","0.161418147389347","0.0712557155010031","0.111146603780279","0","0.00132185746864225","0.183171145284001","0.0575146980774596","0","0.142254960764539","0.0526438047199639","0.0149719351999512","0.0288662840847681","0.0542177936749886","0","0","0.121217054055058"
"41","X40","0.0241982338910908","0.117716981630934","0.108899803836151","0.0217713830525148","0.0573091903724356","0.0695777198150163","0.0366164997338989","0","0.0694092294087013","0.0697046409776003","0.0403005007086068","0.120800370235201","0.0373775865159143","0","0.0653983373775377","0.160919522444397"
"42","X41","0.0947854612619956","0.170300722490334","0.196517285228343","0","0","0.0654818274686405","0","0","0.172318061212468","0","0","0.0327277323829861","0.0504935560880316","0.0366536873056917","0.18072166656151","0"
"43","X42","0.124647747497477","0.0227673791993742","0.146232971911197","0.00131824304835498","0.0886917340500624","0.10933128606005","0","0","0.147420567064324","0.0146515002865039","0.128879329081057","0.0547385429676769","0.0968687256587415","0.00221182383798904","0","0.0622401493371919"
"44","X43","0.0219453710429777","0.0658041997475052","0.0404483315711863","0.146042756117163","0.0328783580071449","0.0318154601994487","0.08890012321573","0","0.202540719475548","0.106227539164442","0.102087387909033","0.0755649764218951","0","0","0","0.0857447771279265"
"45","X44","0.0116272878889662","0.182116536088343","0.165077084804449","0","0","0.041055697481826","0","0","0.336084300069093","0","0.0370509764532038","0.152509770534183","0.074478346679936","0","0","0"
"46","X45","0","0","0.258489408604228","0.0251411599197769","0","0.126276155240794","0.00508493315342402","0","0.253459492795387","0","0.0784936607397326","0.12351799594665","0.0630589677102416","0.0529345201863829","0.0135437057033838","0"
"47","X46","0.114560051387991","0","0.114422703173994","0.0296101966291929","0.0440974776394232","0.0812267560520817","0.118290332960543","0","0.135823668114477","0","0.056578046754115","0.0936716175715998","0","0","0.0503433795335011","0.161375770183082"
"48","X47","0","0.171634105588856","0.0366598903994446","0.0936166566088318","0.0988735219324411","0.0553259826900368","0.159288019667445","0","0.145118900343112","0","0.0508588916279627","0","0","0","0.18862403114187","0"
"49","X48","0.0406833020628276","0.221818587253653","0","0.157937501934791","0.05452168999147","0.181765633116734","0","0","0","0.0617766322450344","0.102319040566507","0","0.0674327294250312","0","0.0999082616404499","0.0118366217635021"
"50","X49","0.0250282286274779","0.0562075110245347","0.0631412199742714","0.00520760183882785","0.131243306177344","0","0.0677466781873007","0.020971387262506","0.216683057573572","0","0.00229429590288589","0.0301937180764792","0.137835854405777","0.00813040853843244","0.151577260829512","0.0837394715810781"
"51","X50","0.0864770856894831","0.090144795774579","0.241350243713318","0.00853375581137774","0.00144567919170056","0.0322340922508895","0.0490656352133133","0","0.314922349071089","0.0690120299757064","0.0493968204552839","0","0","0","0.0205272191977211","0.0368902936555389"
"52","X51","0.0400054853774421","0","0.154656333660733","0","0.0937965104016857","0.010590721084518","0.0242931185490346","0.0183687509968003","0.369433764578677","0","0.0761610988410209","0.168454026803364","0","0","0.0382170428151886","0.00602314689153602"
"53","X52","0.0614469662955718","0.0405632857677351","0.0643349009511194","0.0374479300956538","0.188894986208217","0.11815792133265","0.158118529640294","0","0.104202093568233","0.0143849586747725","0.0218154115830194","0.0252205616952548","0.0339813491340655","0.0101163269726943","0","0.121314778080719"
"54","X53","0","0.17887838908278","0.16948741318435","0","0.0215447675627269","0","0.196407195751847","0","0.17830120070468","0.016180207926147","0","0","0.0334824181839919","0","0.0590233024872858","0.146695105116193"
"55","X54","0.0303464902049269","0.252221693301901","0.0323263042677162","0.0356084402185883","0.25367690618465","0.0989333115154717","0.11386677519102","0","0.0917527731673865","0","0","0","0.0342744548019795","0","0","0.0569928511463599"
"56","X55","0.0170723514474023","0.139940752451628","0.272327080479342","0.0757897159627355","0","0","0","0","0.118691612854521","0.12270777661324","0.0959503017416285","0.157099365219141","0.000421043230361857","0","0","0"
"57","X56","0.0339898100702514","0.0134517018151465","0.152601561773246","0.0937376189898153","0.119039472837724","0.0592328411764487","0.132666659579352","0","0.0991971502932171","0","0","0.156187631939365","0","0","0.00338136773768718","0.136514183787747"
"58","X57","0","0","0.127921499674334","0.0775724982591605","0.228208746714956","0.0353889649469969","0.245821225410727","0","0","0.0536848641545328","0","0","0","0","0.0889052093930633","0.14249699144623"
"59","X58","0.105599052220213","0","0.100430990131029","0.0274608572957516","0.187150128323676","0.0128644826851776","0.0655470535806407","0","0.108618390667558","0.0530459221483873","0.148553092547382","0","0.0257006106933415","0","0.0591484646106919","0.10588095509615"
"60","X59","0.0971712387457656","0.245760436871948","0.0395722968804672","0","0.0703016685871204","0","0.052124721822426","0","0.0683193301799996","0.0238885423156131","0","0.161683204564388","0","0.0617544937432198","0.144070754519844","0.0353533117692088"
"61","X60","0.0342074727573253","0.117521126821557","0.0348513571339275","0.0518668236564815","0.118862318027375","0.0191510587086681","0.203736965676403","0.115478816805949","0.0121259786363167","0.0506484530078094","0","0.148201085072171","0.0467753784191098","0","0.0465290026118959","4.41626650108731e-05"
"62","X61","0.0499849978213202","0.147525580029514","0.00883486782483982","0.0426319417252452","0.14080270962691","0.163599186499417","0","0","0.196302707304382","0.0242782990073068","0.0769731218718871","0.0125274517653812","0.0383851003888179","0.0487571028755754","0.0043013028278889","0.0450956304315144"
"63","X62","0.0434150280757206","0.0972379920320133","0.203718026084652","0.109745692666854","0.0759255483218295","0.0819150461888799","0.0205345644112","0","0.207714075953861","0.010205659922103","0","0","0","0.00287271833793918","0.0445478243524654","0.102167823652483"
"64","X63","0","0.00283956720936158","0.0912274758967206","0.0722497178301648","0.0743384547611794","0.0968414182424815","0.155247926964009","0.00271248526774721","0.334575100972759","0.0219923064585397","0","0.0839602803816908","0.053726415180777","0","0","0.0102888508345697"
"65","X64","0","0.0739652509713878","0.12910325879037","0","0.165448052309907","0.0507171165574729","0.0121601056535578","0","0.28511112676091","0.112190789475108","0","0.0968166949576581","0.0435348989602499","0","0","0.0309527055633789"
"66","X65","0.0371110542456182","0","0.0636513059769902","0.12704982026092","0.220493846398955","0.109477326364656","0.133221330711803","0","0.120908002740339","0.00505492573450114","0.0840517096219679","0","0","0","0.09898067794425","0"
"67","X66","0.0852670877667895","0.151135691045751","0.115574943427715","0.0964779717990676","0.0280429885354174","0.0613930525930701","0.0516811818997458","0.028513197633962","0.105288277459548","0","0.0806884425868411","0","0","0","0.0228025693643531","0.173134595887739"
"68","X67","0.211260180072488","0","0.0536624418852836","0.0488827498695269","0.169743630855763","0.0850001573140979","0.0859746229642841","0","0","0.0717653545229483","0.0685839360735589","0.070792714505478","0.091007187656795","0","0.0433270242797761","0"
"69","X68","0","0","0.0270591375071829","0","0.110802567823756","0.0105832559967584","0.20660698579848","0.0753025463185057","0.0537277963671658","0.0769998569313553","0.0209584500785587","0.186253691742011","0.135816884999907","0","0.09128452529213","0.00460430114418932"
"70","X69","0.119019498300254","0.177812948977423","0.102697645580896","0.0207619328010419","0.145284427894757","0","0.00188286233725214","0","0.222137297037028","0.0406579383793101","0.0382065238542162","0","0.0398755298140057","0","0","0.0916633950238154"
"71","X70","0.0955647723259279","0.0638798821276762","0.0495330408488363","0.0903963183367251","0.204150275643619","0.103235551409912","0.064048728256287","0","0.0490625625360077","0.0602509233677315","0.0298824227772768","0.141687426281726","0","0","0.0483080960882737","0"
"72","X71","0","0.00154254898802419","0","0.200062677760559","0.0287922785460452","0.00907261164282957","0.0236671617716869","0","0.176706884995427","0","0.112542059009252","0.110369656208788","0.175955645099732","0","0","0.161288475977656"
"73","X72","0.0862248098574523","0.113513530821396","0.0441091001466895","0","0.137552420400039","0","0","0.0072091521218505","0.286226288405898","0.162979818950915","0.038185463733423","0","0.087383168973442","0","0","0.0366162465888953"
"74","X73","0","0.20930092801158","0.239731099302248","0","0","0.0308040802821129","0.16841195315784","0","0.195709407236293","0.0110907044577298","0","0.0846131994885887","0.0200578179887113","0","0","0.0402808100748967"
"75","X74","0","0","0.0522947971284942","0.104985684919441","0.218460297125991","0.0736737562233216","0.15286723086996","0","0.204599357569264","0","0.025431170943909","0","0.0711001588088856","0","0.0503383847456803","0.0462491616650527"
"76","X75","0.201884081668611","0.0695265764519849","0.167850527905643","0.0117288879069955","0.149338014506769","0.150129177812063","0","0","0.115252726175177","0.0390714035875104","0.0457772549725941","0","0","0.0494413490126514","0","0"
"77","X76","0.057569390481665","0","0.0434802412449654","0.00984065739447174","0.221650552067105","0","0.207774153819724","0","0.192946404245207","0.0431908902523675","0.046128877697992","0.103413654939454","0.00104372057046551","0","0.0308319143408615","0.0421295429457217"
"78","X77","0","0.121054399789076","0.0746913550554207","0.221960538366119","0.183933401672872","0.107933765534186","0.13500768915264","0","0.0036777763384342","0","0.0763225975014988","0","0.0754184765897527","0","0","0"
"79","X78","0.0164649050158194","0.057515457368858","0","0","0.24981799291597","0.0633464635076056","0.211491643919723","0","0","0.0748638205007136","0.0912882958521908","0.208307038895602","0","0","0","0.0269043820235174"
"80","X79","0.00847883725684329","0.0754823278094008","0.105408809971335","0.11109131189276","0.176671870492438","0.0356350645475923","0.0649805439621045","0","0.21362968046502","0","0.00768979108967058","0","0.0764509353191513","0.0563689880254041","0.0112689359344143","0.0568429032338668"
"81","X80","0.0994151281969248","0.194006584274313","0.160269440862009","0","0.0440011507764039","0.132096212927414","0.00161988933333138","0.078539556004587","0","0","0.0303888608052969","0.013415249146258","0.104541037239432","0.0150911878137715","0","0.126615702620258"
"82","X81","0","0.125651494699695","0.136241965725404","0.146981928060581","0","0.0900588987164022","0.0413915382416594","0","0.183871962348884","0","0.067657889267864","0.00949289873598796","0.0826348533577035","0","0","0.116016570845819"
"83","X82","0.0294002705438284","0.0810814196768643","0.12316215168191","0.0268643592741238","0.0229480419487766","0","0.135192753325104","0","0.229661171231673","0.0183646638441132","0.00523427494903232","0","0.112488398369054","0.00622799269697505","0.0607177961775241","0.148656706281021"
"84","X83","0.104252986467333","0.0179972542931996","0.123975720762017","0.046032212790758","0","0.0447807785686848","0.164873105191622","0.0520528111939796","0.0741205953421475","0.0912402299469185","0","0.110403520999399","0","0.0122399312658353","0.0566495667380917","0.101381286440015"
"85","X84","0.0871809393782504","0","0.0764288401986588","0","0.129576074657741","0","0.0505163784442074","0","0.199988962877777","0","0.0832866576021796","0.0435459702595312","0.0205959894618031","0.0545659688674618","0.147121090132631","0.10719312811976"
"86","X85","0.030054393628002","0.191340852436316","0.131582948521212","0.0612197940337291","0","0.0244664092945759","0.137550658533181","0","0.210073069713268","0.0725146324690447","0","0.0224699633729035","0","0","0.118727277997768","0"
"87","X86","0.0432263813319903","0.0712071476726784","0.137389256161778","0.101171501088768","0","0.0136886960931239","0.0821895105341173","0","0.0946004530965616","0","0.168765768111858","0.174303644310589","0.0663263312775149","0","0.0471313103210196","0"
"88","X87","0.0259772982286053","0.145063446926465","0.177366439375403","0.00190842415467096","0.0689614693764336","0.0977002561150297","0.149723620979155","0","0.248289828363924","0","0.0451619192762973","0","0","0","0.0016717537431177","0.0381755434608985"
"89","X88","0","0.178369585259516","0","0.201115068663234","0","0.0421806760706382","0.106428193197251","0","0.184299307817882","0.00152183455984065","0.123819277633755","0","0.0178679433516817","0.041588709536796","0","0.102809403909406"
"90","X89","0.0234830416160123","0.0502664026885288","0.157057548691253","0","0.0530160868875097","0.0965511906672274","0.143763689067693","0","0.0629843646864821","0.0931592155604548","0.0298579464321988","0.0145139358808529","0","0.0775132352290192","0.175570040084083","0.0222633025086849"
"91","X90","0","0.071146020044408","0","0","0.215651810930964","0.0758775639588386","0.11860406270087","0","0.156934789400615","0.0747677268950485","0.0794538412236344","0.0438208343279315","0.0791330270142415","0.00710831713340015","0","0.0775020063700476"
"92","X91","0","0.074542447387163","0.215206770906648","0","0.107072252476421","0","0.0689146656159387","0","0.0351028312928701","0","0.146890157388337","0.19001641660135","0","0.0182866679845174","0.0914112746063279","0.0525565157404269"
"93","X92","0","0.225784844623537","0.0163802265202412","0.124334532479132","0.175982992043657","0.0192415380765665","0.0827328287006898","0","0.139953005518457","0","0.115010294991054","0","0.0787142124922888","0","0.0218655245543759","0"
"94","X93","0.00919954474930662","0.20324332958865","0.0639016085178457","0.15781252907202","0.156523835802143","0.0383911575334397","0.1784996900803","0","0.0679762949655749","0","0.0792738061692477","0","0.0412318998974484","0","0","0.0039463036240248"
"95","X94","0.0185386499315339","0.145281671697781","0.198772605532889","0.031538862370642","0.0226556316788618","0.0520770463134204","0.0295301543572509","0","0.151454859660117","0","0","0.163204318350249","0","0","0","0.186946200107255"
"96","X95","0.078470163871577","0.0896633560988627","0.114471122718333","0.123848024408966","0.109256895999019","0.0398108984799166","0.0469381346249416","0","0.172737832894176","0.0774166738346604","0","0.0554709213812254","0.0910959207066654","0","0.000820054981656645","0"
"97","X96","0","0.164873253881717","0.0734720135901639","0.0552979705135682","0","0.0874254590505989","0","0.108749495956033","0.0244911997808127","0.0154331253984625","0.00944152780861669","0.174615924237047","0.0403523875051602","0.0905425178931339","0.0634120849312806","0.0918930394534056"
"98","X97","0","0.0901349963921847","0.0198310641806734","0.177366857723948","0","0.090872242955415","0.0764500809136425","0","0.0888562662370056","0.00280839599563337","0.120554109456983","0.141254611610656","0.00259188315395222","0","0.103075993660403","0.0862034977195028"
"99","X98","0.000764103485708767","0.0709763879243934","0.115531562050193","0","0.0732448755489597","0","0","0","0.157586920738362","0.0638917437137664","0.105866223263577","0.102221550102438","0.071998599350671","0","0.104892247928871","0.133025785893059"
"100","X99","0.14063728431257","0.152249028806845","0.240572189559027","0","0.0696748701623953","0.132065948273038","0.145393179806884","0.0755516501264691","0","0.00459673494989474","0.0181618386366441","0.0210972753662334","0","0","0","0"
