Mixture,B cells,CD8 T cells,CD4 T cells,NK cells,Monocytes,Neutrophils,P-value,Correlation,RMSE
25,0.189525841583195,0,0.249323316380811,0.272779500197066,0.155765192605413,0.132606149233514,0,0.827498016825057,0.679493235574193
26,0.172000166780419,0,0.266683265691268,0.216081272446516,0.21144644867165,0.133788846410147,0,0.778487121966297,0.701501639820186
27,0.153452577793135,0,0.198016485214815,0.372324882727388,0.205461648183948,0.0707444060807149,0,0.769690443744229,0.702095924932034
28,0.197419194414557,0.190804127430343,0.0347761481191272,0.227938857884952,0.219043897457499,0.130017774693523,0,0.790906516264857,0.687036088719296
29,0.150202555702,0.0735231268900204,0.208861721708574,0.235570307410737,0.163015024596122,0.168827263692546,0,0.837851826363629,0.661331931544504
30,0.249102530909611,0.0021931278423853,0.246385126077727,0.17522522920338,0.225905205298907,0.101188780667989,0,0.823102808527374,0.675727264433913
31,0.110210856103953,0.196553387986694,0.0349448816542043,0.28974209655658,0.267896843019888,0.10065193467868,0,0.826918556267692,0.645425738747831
32,0.247400172149384,0.109475780215501,0.175024064716578,0.193657033161071,0.173883247847335,0.10055970191013,0,0.805975089865359,0.705119778217165
33,0.191369153620076,0.0422091272448386,0.186342614162685,0.200032743946834,0.244180045916548,0.135866315109019,0,0.862698663633099,0.626773488592972
34,0.130118912164587,0.0610200165324091,0.263347018604797,0.183161392520085,0.252686293904492,0.109666366273631,0,0.785162120406276,0.694655368279472
35,0.173374726484338,0.107810355948489,0.168431412007422,0.209288204572356,0.187305979713781,0.153789321273616,0,0.802542847825407,0.68619777449524
36,0.264404508597645,0.0235409238382104,0.225455111042494,0.206844596178074,0.216607778096381,0.0631470822471945,0,0.851103762797528,0.66786456908232
37,0.178555907428078,0.0458377397121329,0.150359175341481,0.220866136759713,0.256658582626372,0.147722458132223,0,0.856755439939681,0.61774416662631
38,0.292987369524408,0.0462145736799176,0.211337602059468,0.150066479777996,0.23399191371162,0.065402061246591,0,0.814978964107355,0.684814404696384
39,0.267622115500499,0.0475906997537143,0.161081147456212,0.180008395837319,0.192449780980244,0.151247860472012,0,0.811347953756343,0.673667079766848
40,0.207627926914832,0.0942108767359574,0.126485634016553,0.20514363108599,0.211021462874025,0.155510468372643,0,0.819037360451144,0.662908533126625
41,0.290313403557266,0,0.214566336164539,0.238029410996101,0.139798001827408,0.117292847454686,0,0.772165530887713,0.718224211841578
42,0.17974239905145,0.0880420177241249,0.175937064879383,0.209800993522605,0.216516619983234,0.129960904839204,0,0.787978200968409,0.694672236472817
43,0.104478451032589,0.100933707092318,0.206522527716572,0.203488978384896,0.279197522370871,0.105378813402754,0,0.789619467066094,0.680671340125654
44,0.205691062899986,0.185941136987452,0,0.347917096030378,0.210578906018643,0.0498717980635419,0,0.760153499697294,0.709421690001435
45,0.0505734269835943,0.088316239522306,0.198523710363865,0.383005821962107,0.238400940310959,0.0411798608571691,0,0.735684877666028,0.717756313423003
46,0.215490388613323,0.131008030292262,0,0.285462373300396,0.152224654466879,0.21581455332714,0,0.758662005001408,0.690137354060345
47,0.240016508878366,0.0424113618804139,0.170055419515139,0.300430461479171,0.16279931019463,0.0842869380522794,0,0.763833558574351,0.721903094454235
48,0.266262521546248,0,0.326201063520409,0.0962246078557515,0.239581859303769,0.0717299477738222,0,0.767243911073107,0.717595912232642
49,0.153291335880962,0.00326763849085391,0.270807556198793,0.305064118221732,0.148101945869122,0.119467405338536,0,0.811086426039323,0.692531725551034
50,0.21672531172041,0.209703087811401,0.0593831265947793,0.239529215074606,0.192279914147057,0.0823793446517467,0,0.844115961894692,0.675332721678752
51,0.147260345219729,0.0698791751982297,0.16857151508963,0.355543964093342,0.160024066952139,0.098720933446929,0,0.815185283475506,0.679993119025086
52,0.142643327829832,0.0299373283185974,0.294551325111673,0.230664153601334,0.178964148839363,0.123239716299201,0,0.817821883710356,0.69101404235875
53,0.156894551388504,0.0541885908139006,0.178469131632875,0.29823226297921,0.194055074502997,0.118160388682514,0,0.867132396301429,0.63970384957205
54,0.209999111921174,0,0.330341694560387,0.221635652092892,0.126569723869843,0.111453817555703,0,0.823819923391578,0.706527077941006
55,0.182626390452344,0.111559490600959,0.198635272052267,0.177932596822674,0.266963938733821,0.0622823113379349,0,0.762208925135847,0.715990534360991
56,0.134051064741292,0.186576561039544,0.130500717111995,0.2306542212171,0.183524037729334,0.134693398160735,0,0.840583194583462,0.668348461878631
57,0.0915292454834657,0.0889201902528939,0.256696464444653,0.23152280620911,0.210350143142342,0.120981150467536,0,0.81820546504165,0.679306982842726
58,0.17385791036132,0.147392198788706,0.105866173947388,0.201424910800695,0.226998234495368,0.144460571606523,0,0.825913895577698,0.658864985255522
59,0.257516752900401,0.0453251624156664,0.248763073382341,0.160539378256958,0.194269983716212,0.0935856493284215,0,0.807617788825846,0.701625554791449
60,0.210531747169513,0.0247008693956075,0.262618198373954,0.226226957896483,0.211310225926894,0.0646120012375475,0,0.820724151996673,0.693166387282869
61,0.19859587298362,0.0397160932676882,0.233736098747421,0.224950121607957,0.194887142066589,0.108114671326725,0,0.729445187636026,0.742650856366762
62,0.176664037884279,0.0667287382088409,0.252297024039782,0.220961064317762,0.161688364216205,0.121660771333131,0,0.785446075534878,0.716983137102383
63,0.0818714269935454,0.188693020534239,0.103352675457052,0.304208924860599,0.247907232890504,0.0739667192640611,0,0.839360788852387,0.649810315009974
64,0.135448324625356,0.0267702712286825,0.168251196825063,0.340795560472433,0.22340456594056,0.105330080907905,0,0.775196435530856,0.6916103736127
65,0.0718762194633091,0.0326944264177593,0.373022292268848,0.225853670135248,0.203856704571598,0.0926966871432379,0,0.773391052316018,0.719392991175592
66,0.224953046738112,0,0.255602483153112,0.205981154187738,0.17179208297723,0.141671232943808,0,0.846293119016362,0.664993348751911
67,0.286862662486668,0.0281006440407506,0.23753576582807,0.163636868407652,0.240819767850808,0.0430442913860515,0,0.779069037991263,0.710152846628778
68,0.13690465375871,0,0.156995644559547,0.345057552506086,0.292442427629471,0.0685997215461872,0,0.790573228257919,0.66640910240355
69,0.232298122877266,0.0469235741387402,0.208952132330532,0.216147368730363,0.179655067079646,0.116023734843454,0,0.823266249707827,0.685718310936378
70,0.220630913106077,0.12349309328559,0.249848693439522,0.131999309108294,0.215845541810317,0.0581824492501987,0,0.775287543338645,0.72942744160168
71,0.124183773466032,0.112228222195311,0.13652982286219,0.203450344461478,0.282250619200003,0.141357217814987,0,0.821371745290151,0.641941770913844
72,0.145368783511345,0.0698797181598135,0.145715611648244,0.25848104922063,0.277777258677152,0.102777578782816,0,0.801262015662384,0.666559836523367
73,0.164967351486439,0.245580496219161,0.0123046350039775,0.284280947366781,0.186633894017835,0.106232675905807,0,0.841226850471564,0.664360638662536
74,0.0801702308803029,0,0.294542614745373,0.349740286148829,0.179079360724573,0.096467507500923,0,0.804592624931616,0.684861308416717
75,0.225072366598895,0.026845482144753,0.244681953497161,0.227494800282832,0.232581137321119,0.04332426015524,0,0.803261019455228,0.698840837420401
76,0.0997272337924212,0.122572672564656,0.145553409480765,0.279517391336117,0.236597304502638,0.116031988323403,0,0.802370965372948,0.674186575767605
77,0.125249401336401,0,0.423054907795828,0.200630851326344,0.204342026931553,0.0467228126098744,0,0.774492494656635,0.733371879171825
78,0.153350866582993,0,0.270659802453973,0.22019968608936,0.242936856788174,0.1128527880855,0,0.800198373211505,0.682952010204978
79,0.146274439494659,0.00268553363137496,0.300934678980126,0.286986867809765,0.148180769320071,0.114937710764004,0,0.778096119097097,0.718018906588326
80,0.256318306578768,0.0674295735546644,0.0929302412312707,0.257768433167125,0.16243498240785,0.163118463060321,0,0.771938153646403,0.697763302448606
81,0.121572696088267,0.143034550638972,0.203528342904774,0.207949518942566,0.187073969510678,0.136840921914743,0,0.787255426018235,0.704844251018328
82,0.141937803119232,0.000620082737586194,0.24007362926466,0.269325109802845,0.187451393807707,0.16059198126797,0,0.818910357595172,0.665364781581811
83,0.136524258245297,0.224122622848882,0.0795139638277201,0.207190016836937,0.239043255703206,0.113605882537957,0,0.835281603571131,0.660343374821416
84,0.151648271987052,0.0372867346108051,0.195032319846965,0.220526112913121,0.249276536188753,0.146230024453304,0,0.836938760113215,0.63963766369543
85,0.201645012480179,0.0685569033537277,0.0862208414775477,0.309968340638605,0.230434734819258,0.103174167230683,0,0.799572239042517,0.674070391282636
86,0.207640089378015,0.032957976890794,0.252885078314692,0.234099874991556,0.179307691705769,0.0931092887191748,0,0.769539222927689,0.72610918511377
87,0.144891640369857,0.0259746091624294,0.268733971927433,0.319693172482915,0.158042275912039,0.0826643301453265,0,0.832124614652786,0.684137762287797
88,0.192385640501289,0.0452366230151947,0.230168745877867,0.209710181442276,0.210906519076069,0.111592290087304,0,0.798416331264167,0.696145320126429
89,0.176650702869078,0.083398811927552,0.178799587519848,0.198744573495301,0.265939028976238,0.096467295211982,0,0.835827118039574,0.654481396215824
90,0.147874822561455,0.0381346995661428,0.186306568945535,0.236851508522355,0.273351729431126,0.117480670973387,0,0.816810993685011,0.654570116864757
91,0.138723918580459,0.122785109937468,0.163330884849989,0.234206887363995,0.208723832726597,0.132229366541492,0,0.753802361727613,0.717392860366137
92,0.182726315885238,0,0.326761280195039,0.269273116535849,0.176473951882392,0.0447653355014813,0,0.781589013608031,0.726490250490851
93,0.218887773178419,0.0838340472509028,0.191544584104917,0.257741105687543,0.155898801883576,0.0920936878946421,0,0.749088172022079,0.739490183679901
94,0.161119637003892,0.036372780833579,0.261715254444917,0.197296350947069,0.149993626757818,0.193502350012724,0,0.81026356368273,0.677211906223269
95,0.202649721402258,0.0105720316312858,0.32155311247853,0.143012502624762,0.217672683240916,0.104539948622248,0,0.791706681371464,0.705736316357997
96,0.19047624739864,0.0572241485043523,0.155565360135909,0.262147297983299,0.230242724350687,0.104344221627113,0,0.783146589234778,0.694259369747334
97,0.126781377334607,0,0.357471378659479,0.199666146068483,0.198425092690092,0.11765600524734,0,0.789858357693839,0.707710511308312
98,0.165292012041257,0.0257092688572807,0.114589114296717,0.220619028419002,0.296275733835972,0.177514842549771,0,0.830169479330935,0.611618746707997
99,0.233826621409981,0.103911080912322,0.197069561118348,0.255777809014876,0.128541316569802,0.0808736109746711,0,0.801856262564258,0.717756157438503
