Mixture,B cells naive,B cells memory,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Neutrophils,P-value,Correlation,RMSE
11,0.0904444425701544,0.0830670320963132,0.0666256455312438,0.108353491913925,0.0948153330125955,0.0217892013331868,0.0748248148032012,0.00477288961454461,0.166648845110915,0.0495244681207279,0.10487595651699,0.00571163403859528,0.0236658132970706,0,0.0428181951515584,0.0620622368889784,0,0.904790982332199,0.582717292579946
12,0.0395467669984581,0.0681718217170556,0.0605414828545759,0.0817357924852089,0.0926892914101141,0.0476693072220606,0.0738635577610071,0,0.120463238476353,0.0543102603360158,0.100162627396581,0.0456006176926117,0.0657224641660188,0.0209093800436304,0.0502461045173642,0.0783672869229447,0,0.882771865593837,0.634398933337739
13,0.0271289753095848,0.111588396964516,0.10433762886332,0.158570697150966,0.0496589950022265,0.129209632278358,0.0973811907032374,0,0.103820780158179,0,0.0919379079298568,0,0.0324725987652647,0,0.031388972930728,0.0625042239437631,0,0.922345179480577,0.575512180972591
14,0.0114289065767,0.0906202630968105,0,0.159934126126636,0.127384761002746,0.0264719491410807,0.0472578479875267,9.37624471103481e-05,0.152791297250042,0.0736189880238671,0.109280161338252,0.0268609318032172,0.0550933985983242,0.0571348361878655,0.0476105859806342,0.0144181844391869,0,0.910525524410194,0.613834828508278
15,0.132454252533777,0.0173848072191828,0.10565019942856,0.045398152309066,0.132036613451136,0.0502242048887564,0,0.0699284949706501,0.0581856794344787,0.0355482860481929,0.0547644380866235,0.0193425760723872,0.0868149328162374,0.0438258650883585,0.0603834798174131,0.08805801783518,0,0.903009239893681,0.63276397989467
16,0.107285103016716,0.0457354983481407,0.144483114770102,0.0118229008501137,0.101261295863815,0.11567147482417,0,0.0213866752001743,0.0627690201547824,0.0813841697385121,0.0985361101937974,0.0345898040949177,0,0.0746589700940701,0.028933768011888,0.0714820948388,0,0.900068070413381,0.643273390076196
17,0.00977942138002441,0.162743883781327,0.0409595744895742,0.115796094144032,0.0520545001429414,0.0329983390498596,0.132394318905062,0,0.0825173370276644,0.0931215937472566,0.0876107806732951,0.0722335663589345,0.0391933940656213,0,0.0303196964966363,0.048277499737772,0,0.887571568979874,0.627847040362515
18,0.0726648460172634,0.07076407303132,0.116054131268002,0.0860636818778655,0.100704924459464,0.0827692823039817,0.0411002480184964,0.0222096176823654,0.0862612876493359,0.0377976502615599,0.036903776401176,0.0376295118032317,0.0970410778374432,0.0225656282151303,0.0443978309715318,0.0450724322018325,0,0.909766508345005,0.617023937118155
19,0.0161878237822243,0.0948766735896488,0.0565636113689364,0.131530981303201,0.0800844204599744,0,0.0290310534592232,0,0.167086430898161,0.119457047350036,0.0839535950915395,0.0846496628634205,0.0330583174205323,0.0451462718020347,0.058374110611067,0,0,0.907981031669166,0.602987865990834
20,0.0514166071511749,0.0620853756744175,0.103848699132384,0.0803597371631801,0.00672393635548171,0.11904335494354,0,0.0855447784060217,0.0693832523673727,0.0682198151867262,0.0773980503905886,0.0705728831726058,0.0499261174999681,0.0551809764487022,0.0543879084437883,0.0459085076640476,0,0.916355146153594,0.627372195174551
21,0.0627554901819884,0.0381249199228239,0.00351732585770972,0.0484561325192144,0.146406024436469,0.100204344139676,0.119298874958661,0,0.0573806288860644,0.0588508942160779,0.112746371826224,0.0829962637629405,0.0457449217202015,0.016444474745051,0.0791844026386663,0.0278889301882309,0,0.905725504051226,0.630259572488697
22,0.0184605720913376,0.100955481369691,0.084789863011292,0.118992467985304,0.0794552708264596,0.062778381258778,0.0166798899509541,0,0.0461553335940353,0.133169732078218,0.117135414233603,0.058849649780943,0.0639503470360808,0.0254094565815322,0.0516421779097907,0.0215759622919817,0,0.906759123224888,0.648238028678768
23,0.0786643364460394,0.0974765648443056,0.0261555676084415,0.12798366608071,0.104220926893755,0.0283403927440432,0,0.0196703698036979,0.141546145139502,0.0676826128621019,0.0482515139991397,0.0933213021577868,0.0358722376268682,0.0262538436595144,0.0592270868299341,0.0453334333041604,0,0.926186135575506,0.590790464478685
24,0.0150479438526434,0.153714544233625,0.12172332421749,0.144689019482627,0.0282097068552648,0.0860798777279663,0.0357274645439865,0.0240070992254904,0.0671140412405702,0.0420523647024109,0.0737152619896485,0.0700739347755288,0.0580806203579064,0.0518714105961072,0.0271265159475234,0.000766870251211085,0,0.913891130218409,0.618970644663159
25,0.0292645208871444,0.0928309068766871,0,0.0932389767599756,0.133464048282083,0.131771262289863,0.0601346595358948,0.0358820391329417,0.0998100041931367,0.0330790332621515,0.0656547549063472,0.0430827164621803,0.00945971882543222,0.0603280031476941,0.030200909927102,0.0817984455113668,0,0.895901196433794,0.628387264970398
26,0.031203381602107,0.0752943282282844,0.0199783655411822,0.0602379673128497,0.190655445906316,0.0462531410128822,0.0767666598945786,0.0266130695809343,0.0418181679732174,0.0471695035425574,0.110240676818107,0.0463558107264336,0.0458238482801295,0.0313066500898968,0.092126698055148,0.0581562854353755,0,0.901069373696394,0.639628750063354
27,0.0568279730309098,0.0894956571609014,0,0.128090987029784,0.092573503904157,0.0319965360524184,0.0671159658070014,0.0534604472246403,0.106186446578047,0.00807096960549138,0.0190880803697255,0.0806735122324003,0.0970179114246699,0.0719338370950816,0.0504067018461244,0.0470614706386469,0,0.925054852586967,0.600033180828597
28,0.00830272361503762,0.105681988314099,0.0653332779503696,0.00606309268733256,0.17128148670993,0.117453825156372,0.0679979039161898,0,0.126381782090703,0.0837830757049901,0.0756476473307098,0.00392195189336268,0.0108257895554744,0.0773365753708939,0.0162572155784489,0.0637316641260873,0,0.904758904190574,0.614847439921907
29,0.0963052332914523,0.0460330509713864,0,0.11246703595786,0.173852640778636,0.0823039346926944,0.0887069103251218,0.0162895882659252,0.100947050778222,0.00651538262759408,0.0690841682743408,0.0562748734959637,0.0279768030264215,0.00859894851125408,0.0176937008965153,0.0969506781066115,0,0.914273997427062,0.592943189442025
30,0.119797494368109,0.0677357897859603,0.0610564975498608,0.131620330759011,0.0173963908242336,0.077563380138013,0.0227257810231792,0.0282936166646057,0.0802141160243661,0.0983776609265629,0.102501476279926,0.0389111704256381,0.013220698478611,0.0377610167911903,0.0558961183856092,0.046928461575124,0,0.881281445253068,0.65154537371753
31,0,0.0990103170202499,0.0935381539452851,0.0108143365974463,0.0996449487389672,0.0253210869710064,0.116503688135955,0,0.125954123311052,0.0623003191972671,0.0837331197251049,0.0441986751629852,0.0411795751030584,0.0492221735940644,0.104665436323208,0.0439140461743496,0,0.925115540975978,0.589054776460919
32,0.0197922549286242,0.145767238525764,0.0429149909679473,0.133172564072525,0,0.0810359093083257,0.11607544459416,0.0402695071287363,0.0419593493926394,0.0100652820845149,0.104766509597069,0.0630570375163715,0.0312084145427705,0.0335988943262822,0.0843291490906768,0.0519874539235934,0,0.891556195110902,0.636863644535738
33,0.0780286909507574,0.0710210944695784,0.0424246486046595,0.0583801301191664,0.109651463437913,0.114585594522689,0.0551785480846125,0,0.0961258314906264,0.0718628293354357,0.0739498021915398,0.044233924190909,0.0472957020713474,0.0407779894291686,0.0288992248161288,0.0675845262854679,0,0.901510269489978,0.637793252179784
34,0.0666671199804112,0.0482653951944318,0.0583531386131924,0.0696821555585456,0.148095256318747,0.150167261974702,0.026456786342838,0,0.0778380322383441,0.0864365768599877,0.0347998980536257,0.0291172994105838,0.0554573452097963,0.0413142100586123,0.0469867510465463,0.0603627731396362,0,0.899777993962592,0.644714841121623
35,0.0114942199453495,0.0969613053276856,0.00569846426523163,0.0656975102481624,0.136932054451253,0.0788808933009829,0.0315293900556641,0.0680512750583775,0.0883747693335101,0.0672710528195527,0.0988209746034992,0.0452029896906911,0.0219863674916141,0.0379404720895961,0.0616935110860671,0.0834647502327635,0,0.903458427460471,0.630631086538686
36,0.0919985330734241,0.156104033974629,0.0179497478978303,0.0978819902359528,0.0832711819234533,0.0904487711314459,0,0.0654787906978257,0.0617491008081729,0.10594677494929,0.0282745721751212,0.00166599500985453,0.0307814422935958,0.0702748155083804,0.0529889644940461,0.0451852858269779,0,0.872608263436015,0.657468594050597
37,0.0289815415694574,0.126721884937792,0.0367990128496742,0.0737722373302311,0.0535889704620847,0.0490488154578286,0.129296834314053,0.0174573917825352,0.0646943061693718,0.0627214131785835,0.0966157967834139,0.0386675018096317,0.0630516944789169,0.0570176801860623,0.00149520124624085,0.100069717444123,0,0.885040002596037,0.640735069008733
38,0.107188631177221,0.127351075588166,0.0134713197613671,0.0370459659059211,0.145005537417167,0.187921854609877,0.106349333876271,0,0.0328515883615311,0.110187012386045,0.0346383810317034,0.0252430924383878,0,0.0486031303427228,0,0.0241430771036191,0,0.900823355231428,0.631100756707737
39,0.108935879935358,0.0709712424537649,0.0446732170959072,0.0459003123610084,0.0534712339830438,0.199808173570818,0.0929808548360914,0.00595378317815321,0.0565957655724289,0.0424152450721048,0.0622596515370331,0.043701420152792,0.0747127946755991,0,0.0164287708943747,0.0811916546815228,0,0.907566428025462,0.631808350855629
40,0.0641563340263448,0.0759144896395035,0.022966465799319,0.0633917541595327,0.103768485199758,0.0851720251405349,0.0570179906103003,0.0224121562383792,0.062439388057281,0.069180676805599,0.0663576674482689,0.0628158328901671,0.0588244622288537,0.0408742994732677,0.0606259016521771,0.0840820706307136,0,0.902005022440916,0.644945809865668
41,0.0685307876563289,0.130357916915415,0.141220517926178,0.0805078765855256,0,0.0856813374005203,0.00693316936739568,0.0428360082561246,0.0825863598865557,0.0128581554902459,0.0478184649627577,0.0610744225832424,0.0828685191737427,0.0806371929210225,0.0753058151937708,0.000783455681174104,0,0.89987833163119,0.628420011963609
42,0.0899346580160453,0.0436721282698804,0.0633656538706878,0.0541120582516389,0.103669056424531,0.104090041524585,0.051106818016415,0,0.0898423832086076,0.0252332895857602,0.117748154295155,0.0510915439023237,0.0727580881356029,0.0486434429007476,0.0231626774619704,0.0615700061360493,0,0.891834592772504,0.645002296538075
43,0.0136785379900586,0.115141575219193,0,0.155456296438688,0.0471789652901616,0.0439418661287977,0.129169012820425,0,0.139351918464307,0.0771336974655878,0.0908279617238825,0.0775339245685054,0.0346663741329263,0.0058325838725464,0,0.0700872858849195,0,0.893178144825838,0.605614450244074
44,0.0563856246852606,0.0934264822904799,0.154133992117691,0.099293097374289,0,0.0547268922474751,0.0191543656170642,0,0.1688483956775,0.0563183255799088,0.0809854876798529,0.0816479226707198,0.0684888529755585,0.0401294397753575,0.0236137736402957,0.00284734766854688,0,0.909304101638203,0.592049356976047
45,0.0547084654642114,0,0.131897821834187,0.118234632432813,0.00991112928293376,0.123914423826701,0.0745811376658227,0,0.135889349099705,0.00714390960322535,0.0962967609048833,0.0636773496736975,0.0713334175517915,0.0864084964983834,0.0260031061616458,0,0,0.908507155668043,0.595342697713247
46,0.100379875215875,0.0256480678270745,0.02083559213292,0.0536008810903858,0.112264398157155,0.0802471458786036,0.11727802895507,0,0.116165093824928,0.0086499410458751,0.0873046519580201,0.0608252068425465,0.0441847890192604,0.0146513865290302,0.0580636687243896,0.0999012727988663,0,0.916335964618394,0.596851829441208
47,0.0312588221321156,0.126814910355257,0,0.133476609098249,0.104083055989277,0.0670791816024841,0.130863732215749,0.0187380544659653,0.080151706265435,0.0206940130249608,0.100882779149907,0.0325510798598461,0,0.0203365913966905,0.113098804643957,0.0199706598001059,0,0.916752998802729,0.60091756221599
48,0.0430789613514684,0.122917030106456,0,0.101534457199016,0.0998860902116804,0.162919127029223,0.0332170632602215,0,0.0619364583468366,0.0612444263848267,0.0691887165744786,0.0204922269734017,0.0730799714275417,0.0250609848413422,0.0805592363387409,0.0448852499547661,0,0.877994341419809,0.672625888628164
49,0.0624437465123653,0.0614597018330856,0.0332501065695176,0.0865557239144915,0.106941236030295,0,0.0469578674551688,0.0432574830167463,0.115890736131604,0.00866621765836887,0.0450693369557269,0.0416796237719285,0.133116798115909,0.0408433748980078,0.0978459917335508,0.0760220554032339,0,0.902493743239347,0.621658929044524
50,0.107844823500017,0.0521125519747481,0.126513177332764,0.0868443335362823,0,0.101115718003242,0.0638539652614824,0.0132411951024842,0.141589849107436,0.064306299334606,0.0582156801364118,0.00963297719317748,0.0584652191679367,0,0.0553857845202778,0.0608784258291346,0,0.912150651028637,0.591047321864778
51,0.0660662556155981,0.0439194624987967,0.0689104276554159,0.011130253408689,0.1409268540518,0.0878574300049941,0.0244991128199565,0.0836500841206275,0.125511867985699,0,0.0835911441799769,0.0802535196632825,0.0575496758838066,0,0.0616531231859378,0.0644807889254195,0,0.92219067503438,0.573715668458068
52,0.0670425303064425,0.0404520066773749,0.0686671986407187,0.0493769866142373,0.15860845541088,0.119117872019983,0.0814074569789375,0.00638976801357971,0.0819768225636085,0.0363018786505783,0.0591352918662649,0.0505736591018278,0.0385535745031028,0.0427313317616628,0.0129089213782665,0.0867562455125344,0,0.909165154471783,0.614965720219286
53,0.00579081595524957,0.164254118002515,0.0646246465841246,0.063847021969808,0.079061331660781,0.0375050254714355,0.0908451950281743,0.071264156821069,0.0735128266668385,0.0478282342141391,0.0132292561152499,0.0184572547040528,0.075301604545342,0.0370717860103854,0.067119367032885,0.0902873592179506,0,0.91539975443102,0.604998700276862
54,0.0400279083479914,0.159618538588673,0,0.0675336283260871,0.175372318989509,0.111013639124733,0.101352330973296,0.028181806245345,0.0488901239335976,0.00204255019674492,0.021016659530198,0,0.0905032270822046,0.0140895924303813,0.0652866353809422,0.0750710408502968,0,0.921314756745253,0.612254332638432
55,0.0437132039407377,0.0936587701518918,0.145046501656381,0.145093737523175,0,0.0454527722080677,0,0.0591973995650942,0.0705440045057305,0.0998308743310696,0.0795547912671421,0.0783270598484484,0.0345101138265634,0.056887941805109,0.0134482243027236,0.0347346050678656,0,0.912909992862155,0.621630555642021
56,0.0643443637139305,0.0423445628459726,0.0606148255536896,0.103138908582944,0.147737805655207,0.0907016600549604,0.068899859265984,0.0517799199333074,0.0603667896761573,0.0437565208697789,0.0448406427001521,0.0706118334458362,0,0.00690513723528639,0.0502976826887503,0.0936594877780433,0,0.933405677013517,0.578882013950636
57,0.0281787846915626,0.0244651431967731,0.0998961936367878,0.0889824684731074,0.162233321130411,0.0524560445895168,0.138240914556103,0,0.0452542300222938,0.0700497357585452,0.0168280422400098,0.03003003127011,0.0419867272846976,0.0333095887794135,0.0782576560346548,0.0898311183360138,0,0.932093175411575,0.581667640708724
58,0.101755505123179,0,0.0265892356776408,0.12298770840325,0.145803063486976,0.0357712807421723,0.0308713579543684,0.0443946840721268,0.0748752154110947,0.0641289699006209,0.12428626490308,0.0301344979602118,0.0490834560727945,0.0340953978516827,0.0536135022973641,0.0616098601434384,0,0.910031131352481,0.627369900434476
59,0.073767261340038,0.158096352140868,0,0.0671738171912119,0.12851880395279,0,0.0719011534191862,0.0043195199025758,0.076028225623059,0.057435623627939,0.033682540069675,0.0780105895865456,0.0238878107554635,0.0840649487591328,0.0905280090188078,0.0525853446127075,0,0.895361074350499,0.630226710001362
60,0.0568373779062403,0.088278446855856,0.0145184841167649,0.0671621496334066,0.138246360324054,0.070624273484281,0.0911554923996446,0.098475866107492,0.0394888731344009,0.0723700810549267,0.0526540470314074,0.0705644650014903,0.0476278323912934,0,0.055983665023484,0.0360125855352578,0,0.891922458406405,0.626420032074008
61,0.0702745121603091,0.088342439929373,0,0.090014111364044,0.0962758295526226,0.156508315209668,0.034183143821058,0,0.112836199802579,0.0548441314971118,0.0801340869121329,0.0401873205764207,0.0387865970454209,0.0703116197984165,0.0306166227096429,0.0366850696212004,0,0.900792434636666,0.643325732194672
62,0.0520488645623397,0.0875718113119999,0.107613728123906,0.0988933482265828,0.105470826714498,0.100501719054621,0.0375490850211435,0,0.133911201580077,0.0466697233320266,0.0311678845241562,0,0.0164302647946473,0.0370566335911322,0.0836874941102256,0.0614274150526443,0,0.919016722469771,0.58969651343227
63,0.0332040877520445,0.0406184233561792,0.0445887954875695,0.131292362507829,0.0648548580092647,0.135409812906337,0.110933720469996,0.0148884843935986,0.144612435007606,0.0473565771457176,0.0298221133889549,0.0697716610631406,0.0918998550073122,0,0.000769720333042971,0.0399770931714082,0,0.920394146969402,0.568124377428528
64,0,0.134792454893716,0.0786943793177307,0,0.203425755689961,0.0481268584346912,0.0397460963829303,0.0115633382193176,0.127900979993363,0.0964409556386443,0.0443512032623421,0.0703578588970766,0.0415283135503743,0.0566051631036608,0,0.0464666426161921,0,0.892008728041657,0.621555670734775
65,0.0190802580039158,0.0733364278609882,0.0365435509877615,0.0836223962680004,0.20137029618562,0.111533067689352,0.0772659158098995,0.00169781417652247,0.0952461591472303,0.0710306915398753,0.0929416092268164,0.0326944053189576,0.00647309916656269,0.00130628147362457,0.0809242230281594,0.014933804116714,0,0.903054030385048,0.611611707282588
66,0.013108362923232,0.162026445295313,0.0646346297561492,0.12198940656776,0.050672332854304,0.0890487340975387,0.0296123878709289,0.0629634326614,0.0515775860392702,0.0352160819594587,0.0920101631188213,0.0330086066567024,0.0152888016573227,0.0518737870955404,0.0368421001622243,0.0901271412840345,0,0.896830144603164,0.639065967476636
67,0.0984237862892347,0.0157666113046271,0,0.133689626722404,0.171343541178491,0.0690025837835282,0.0461552389177957,0.0679109855416952,0.0242190003677988,0.103289926819236,0.0745995385183733,0.0526682735777116,0.0887398237753896,0,0.0541910632037148,0,0,0.86190051175368,0.666791948382058
68,0.034114395515685,0.02961245574219,0,0.0606533886559425,0.154302452688668,0.0543819623479607,0.0902215227156597,0.0910820530018729,0.0408456569747013,0.0675828391864886,0.0656067797095397,0.071943597902914,0.0973717005881496,0.0312077543081142,0.0700804346783693,0.0409930059837444,0,0.911119649003709,0.623582710490449
69,0.096236769436732,0.12414886355327,0.0853625031185071,0.0368645461566917,0.137509685402931,0.0415316125497014,0.0135277994911027,0.0100075263112526,0.128608193557758,0.0821269854959236,0.0695634122824534,0.00211855788141903,0.0674200516405895,0,0.0344186536540371,0.070554839467631,0,0.894695079819245,0.616334648543373
70,0.103737555581229,0.0340993134662358,0,0.0939794919549117,0.164948865760746,0.0951330937189579,0.0981771120779797,0,0.083294252961767,0.0963742085500202,0.0923437422936012,0.0606953852817916,0,0,0.0649516962297602,0.0122652821230002,0,0.903903343602311,0.619285539300043
71,0.0254208851278792,0.0546331159676011,0,0.169111651396152,0.0774094362078493,0.0442894644891558,0.0372305601044275,0,0.11411252455085,0.0257136087230322,0.104034848078162,0.0755658835585548,0.129724919580933,0.0419205151071228,0,0.10083258710828,0,0.900342393545566,0.629403320377951
72,0.052922509155536,0.118105049477871,0.0199162680803496,0.00371758517306543,0.218183226887407,0,0,0.0755769594984789,0.134247678228719,0.124132144738681,0.064703605370775,0.0162104150976436,0.0781848762975991,0.0173685647212767,0.0232424040819659,0.0534887131906318,0,0.896320499742589,0.616380315172825
73,0.0625223921895953,0.118028929452622,0.147676438262007,0.00454926213265926,0.0847990329902805,0.0672013473153393,0.0973018245774108,0.028206660144479,0.0952474942384453,0.0416782990856245,0.0431104158376444,0.0582897590300621,0.0720199135420975,0.00158963661921808,0.018546828577011,0.0592317660055035,0,0.908623021609366,0.590488433913182
74,0.00876496307561569,0.041434604584717,0.0165548789431955,0.138696314067215,0.156887969174131,0.0814210882250376,0.089382443038516,0.0467027799981944,0.0971281271250259,0.0562394734739982,0.0532371377473266,0.0171966792756709,0.0542305750044452,0.0146024214366616,0.0753490544855363,0.0521714903447131,0,0.917185722696423,0.592223611281199
75,0.139094561847881,0.026651954626425,0.0915751249738857,0.0675119481265282,0.129030788599209,0.1316222277646,0.0451574512496113,0,0.103519342076673,0.0632734772440729,0.0741068986590036,0.0158001787392606,0.00839755598213542,0.0762810846476464,0.0128947803587258,0.0150826251043419,0,0.890309791205532,0.626343506751168
76,0.0939697215925044,0.00896699802932707,0.041999951027973,0.0593795475749299,0.162756662793544,0.0469744653342929,0.117936099619554,0,0.110878356734777,0.0557477864719477,0.0703342835663829,0.0616716746911797,0.0495442850545987,0.023561379223482,0.0461639170356419,0.0501148712498646,0,0.932525926245973,0.583335475388499
77,0.0137034821817452,0.0994182710169776,0.0395751175550173,0.184407681975393,0.153113950086134,0.0759030885479358,0.0915573637453302,0,0.0535766005538204,0.0490225158132262,0.0926558217254373,0.00216487421360255,0.0667735410610568,0.0395930918595672,0.038534599664756,0,0,0.906917154663072,0.616855745349566
78,0.044097637727327,0.0780240451440383,0,0.0185602552209129,0.217933453211122,0.0986987419920313,0.0973022430068029,0.0504922550762774,0.0213599003149345,0.0751734209030537,0.0811049581165368,0.0817982564679541,0.0319796988098011,0.0250013111966305,0.0307463389228436,0.0477274838897338,0,0.925589673722035,0.621058545524923
79,0.062967691010579,0.05762729085376,0.0375885131157712,0.11418010883844,0.154133319458696,0.0422224894700855,0.0535386795479341,0.0317508888464999,0.0990835357305603,0.0289332172226403,0.0475104343953377,0.0139325470377599,0.0702240180595423,0.0733447263643755,0.053288839930543,0.0596737001174753,0,0.917831813263427,0.612419414930329
80,0.0653317134919052,0.129022087269781,0.0384092338518242,0.0137499732204338,0.128074348507013,0.142812286734079,0,0.124635645626399,0,0,0.0455735166547573,0.0444463805448861,0.0941840808125114,0.0617766556124414,0.0254585812597772,0.0865254964141917,0,0.899240984084105,0.654477196738888
81,0,0.159069111067767,0.0580837273658809,0.145090736014333,0.0277041501238113,0.0969066459727772,0.0646235848310585,0.00475943409622463,0.100432534850169,0.0208165068882431,0.0745392295274647,0.0296044050629278,0.0932442469090645,0.00452655678537639,0.03441956655137,0.086179563953532,0,0.915803538108926,0.615986255861854
82,0.06922985579181,0.0509113269454639,0.0216137979156905,0.0835468163485127,0.0898005902654541,0.0290455598085812,0.0873507926174647,0.0457292003684765,0.110825329071942,0.0416752230762616,0.0437942556192214,0.0236282305884849,0.102222773240685,0.0411527696377121,0.0702178694272104,0.0892556092770287,0,0.909870984674212,0.612961083729582
83,0.0786730051486045,0.0510631585055366,0.0693051248602869,0.117460479668784,0.0130685665905288,0.0760713122240653,0.0465568218728063,0.111713311166516,0.0336532809784752,0.0886173851641769,0.0149247046127482,0.0611067496372719,0.0143884342881741,0.0853228293235305,0.0672506638103409,0.070824172148154,0,0.908286215321709,0.627413793685947
84,0.0833841710268677,0.0438658448474303,0.0149571791506176,0.0523466787286281,0.161959314979877,0.00960140408003403,0.0787799600527333,0.0181044476090509,0.0896504984425516,0.0031404909191733,0.0772714187700208,0.0577936864553744,0.0549312000474068,0.0769935696781479,0.0902137647455816,0.0870063704665049,0,0.894553495970313,0.631996909269582
85,0.0458403170287578,0.124441508514764,0.078932002757772,0.105477838127003,0.0504609204096732,0.044614928470731,0.0675706599206203,0.0321570625769326,0.106902615708784,0.0916007043942382,0.0329646099566093,0.0419580174986683,0.0492711622823301,0.00452318994024138,0.093764659414425,0.0295198029984498,0,0.911788431294247,0.604648149249988
86,0.0526172516809115,0.0936523358681816,0.0304831117770447,0.153010364997359,0.0353594722427978,0.0668884163182833,0.0639621660441421,0.0271815487652537,0.0721976380384428,0.0166729624550937,0.121860814360027,0.0799403473794161,0.0701941798787948,0.0202805730421897,0.0578785256861666,0.0378202914658965,0,0.912656775108016,0.622857264258241
87,0.0386712236528254,0.123816448762866,0.078603159886636,0.0416621984253702,0.106480560357596,0.111968147877534,0.0776453591725202,0.0626525147553044,0.0934576400480624,0.0309139920860175,0.096728108706588,0.016055213334959,0,0.0217366463030437,0.0458243376665059,0.0537844489641716,0,0.9174847209869,0.58952525702325
88,0,0.160991602975891,0,0.17688365094086,0.0348102033677561,0.0802253947227089,0.073001958101443,0.00764467479672321,0.11056761028838,0.0676258457812401,0.108112319149368,0.0137746515411075,0.0306523389387629,0.0319448196368134,0.0357637817896269,0.0680011479693186,0,0.89158624781789,0.636054005057536
89,0.0533046641893403,0.0492174652206671,0.0837903698931142,0.0254018281528705,0.102112374205646,0.0937687344992558,0.101695161843936,0,0.0720467635533189,0.0786174583949064,0.0701361332945307,0.0391593446836303,0,0.0964602112911424,0.0883119787060434,0.0459775120715972,0,0.911327450676305,0.630454067451705
