Input Sample,B cells,CD8 T cells,CD4 T cells,NK cells,Monocytes,Neutrophils,P-value,Pearson Correlation,RMSE
65,0.06493628191554028,0,0.5229306928759367,0.18976290374081034,0.18706741298791704,0.03530270847979562,0,0.4613018993436002,0.8899104690307515
66,0.22721185983417622,0,0.2392403562407201,0.19427416026237193,0.14882926494239512,0.1904443587203366,0,0.5502127440664802,0.837016695872636
67,0.34521900114100595,0.022614110467935305,0.1677282665083269,0.1412317718148439,0.3232068500678879,0,0,0.5040539958825709,0.864541316754884
68,0.19035724283372224,0,0.07889336598719687,0.37152273075806747,0.30658211401640073,0.0526445464046128,0,0.4664149515793607,0.888506806705404
69,0.24622479195575278,0.10536911629368384,0.15572061825383404,0.21101588896751675,0.15832457020800914,0.1233450143212035,0,0.49992265303658423,0.866834362075986
70,0.24436507941809035,0.1160449694198715,0.2613552387626685,0.0924518293913606,0.25768151447852894,0.02810136852948015,0,0.48968678182616515,0.8717429727595767
71,0.13817875993127193,0,0.27950969585076285,0.16311049692337692,0.24795529886986528,0.17124574842472298,0,0.4854486505123416,0.874076690763992
72,0.20032789639432996,0.07390605457457695,0.14913898162636105,0.2457575645658526,0.250758919095624,0.08011058374325544,0,0.5125162069844512,0.8582959896440152
73,0.14566764534329546,0.3893952304398496,0,0.21746784914558184,0.16101609558970897,0.086453179481564,0,0.5128288544049426,0.8643015376122466
74,0.07214192692898942,0,0.32352903366535213,0.3793508917710943,0.16818528563810498,0.0567928619964592,0,0.45707143144413254,0.8888204523109197
75,0.28942524004230696,0.07834133031223571,0.16226548376275693,0.2031439098957144,0.2558318412510992,0.010992194735886826,0,0.5172456270966767,0.8555518791142678
76,0.09760540403657349,0,0.20950044254035324,0.331135458916642,0.2485099129764149,0.11324878153001641,0,0.4700809747707341,0.8825643435841127
77,0.1515709675749762,0.01900264211387266,0.38375655504558875,0.1998734256227764,0.22421442406114772,0.021581985581638263,0,0.421274561953108,0.9063311178591845
78,0.1649070858650814,0,0.22406952843471553,0.22459375505081988,0.24408550478168278,0.14234412586770043,0,0.485281940751898,0.8737839849453838
79,0.18845423969510974,0.19437363471191915,0.2001447418398276,0.22149925060433245,0.09632060011062007,0.09920753303819094,0,0.44779168115462087,0.8957762577322796
80,0.3677816126175954,0,0.09912743120913539,0.22866159884716225,0.12339986540515738,0.18102949192094966,0,0.5151128247096664,0.856472795237148
81,0.1304869043667174,0.039915362071277286,0.25613104847015983,0.23650219899070313,0.18430106083180245,0.15266342526933996,0,0.46966109691711494,0.881962866705037
82,0.20821616023285108,0.04914522580160416,0.11620925817330477,0.2481418412826416,0.19377648700852185,0.18451102750107656,0,0.5272569965485983,0.8491459358690037
83,0.1620173357735456,0.13689822770498866,0.12880358794039157,0.23048119160032518,0.23037915258448224,0.11142050439626669,0,0.5137756998014346,0.8580559083307311
84,0.1930121176784931,0.04386671134834419,0.1218078447215051,0.24273290185986846,0.296850743175702,0.10172968121608722,0,0.4959335765769986,0.8685914277854297
85,0.20463257705122445,0.26045189922271544,0,0.23875451614012166,0.20790136052055053,0.08825964706538789,0,0.5102638076279298,0.860722330401862
86,0.31519385683487733,0.031908583028773585,0.11168121218914746,0.2731089467144751,0.21846388099656916,0.04964352023615746,0,0.4515511701963327,0.892581540225479
87,0.15309223323428844,0.2092019717276182,0.1296619267706388,0.3054840048327325,0.1280438940878736,0.07451596934684837,0,0.5096977822237327,0.8650041802369607
88,0.20717215905439804,0.05087818582575822,0.23983112439003218,0.19043756913672166,0.1975979709525026,0.11408299064058726,0,0.5169046331420898,0.8578618704213588
89,0.24337558408065732,0.19331172866902985,0,0.18108071490748073,0.30494791079211175,0.07728406155072039,0,0.499282407327289,0.8663824122444977
90,0.16806564866201965,0,0.22355217628695107,0.23185559529977337,0.27544472698922084,0.10108185276203503,0,0.5011223200102819,0.8645769688363215
91,0.15066197220266767,0.16627445256105503,0.06596255743722236,0.23305768418970677,0.24032851833906088,0.14371481527028737,0,0.42227153291457914,0.909289610651995
92,0.21060909065746705,0,0.35762786099252714,0.2660433386154826,0.12993924353635533,0.0357804661981679,0,0.44377492655866096,0.89689474030082
93,0.23187952931777212,0.15461688997238973,0.14770111912920278,0.2582810311182328,0.1429721516562671,0.06454927880613548,0,0.4697821457654381,0.8836002158289519
94,0.17541280595181138,0.13784295257749268,0.137727191267018,0.1876344114821548,0.14547448595357504,0.21590815276794814,0,0.47510681808431876,0.8791994937369613
95,0.22409422500630033,0.04118537678167793,0.2733109067633,0.12694502550515901,0.22341115753441534,0.1110533084091473,0,0.4895538329548412,0.8714482842858651
96,0.30007949968016917,0.05293534674430413,0,0.292828861935456,0.2890318334150502,0.06512445822502058,0,0.4796991124516447,0.8807244554913243
97,0.12451860110358978,0.043937864077168695,0.21872818245513992,0.22938085998088162,0.2588309864147838,0.12460350596843608,0,0.4437011812017298,0.896892059938991
98,0.1903328248346273,0.014983627802046104,0.030367900916972546,0.21672888396762235,0.33728504830033607,0.21030171417839563,0,0.506504104423787,0.877432920701146
99,0.26364706227968543,0.16982358527434266,0.1559818555052023,0.2454556650473386,0.11391290192432559,0.05117892996910541,0,0.4948254040351415,0.872611648873374
