"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99"
"B.cells.naive",-0.0282886508969305,-0.0940298870378772,-0.0436240372898109,-0.0337839090810917,-0.0347058075974761,0.0752188893797365,-0.0997034085171298,0.0465883354849574,0.0259403781937969,-0.0201200793136959,-0.0287969407604099,-0.0532621266094815,-0.0729591124542667,-0.026406646186472,-0.0768711424877262,-0.0163725108002716,-0.0530159452600473,-0.0954561686443978,0.0619207276694037,-0.0192455251864593,0.011512596913342,-0.144495929680593,-0.00335069392886876,0.0196520640314654,-0.0348021406878755,-0.0840306856813518,-0.043804924320718,0.0105786312812132,-0.0480040324734546,-0.0352859928710703,-0.015600686498935,-0.0816218066428671,-0.0689063424431143,-0.0444298906966695,0.102550711215612,-0.122408310323571,0.117979517305844,-0.111392715642987,-0.0222633949515981,0.0983053683424948,0.0261389704142815,0.0734767997494738,-0.0744014002346689,0.0462605528332698,-0.0951678024885295,-0.0692774432125662,0.0430119720550441,0.0301219371997998,0.0680328431390672,-0.146691250671085,-0.0309276176815089,-0.0504132963666409,-0.0147835479050471,0.0132840231249738,0.0536947417840265,0.058852263265,-0.0615374565807125,0.0549136030838211,0.0526823494833378,-0.0479748165910836,0.0441207541630769,-0.0684293158070361,-0.0360903340805143,-0.0727088759388196,-0.0295188697815349,0.0555068366589414,0.0660239229754949,-0.0669769652434749,-0.0338749895444939,0.023058369438623,0.052159367036303,-0.151113656077461,-0.154509380171835,-0.0170955082052728,-0.0103371305966868,-0.00524178375847908,0.0355605316247497,-0.0554943507093473,-0.116002987414978,-0.036326037053425,-0.0271151044711123,-0.0762596294943914,0.0391088008895222,0.0253098445087385,-0.00123776432721438,-0.0191621830215039,0.00195240119740198,-0.0754160403783208,-0.06419797552477,0.0405497481985267,0.0905956639412861,-0.0590585699536659,0.038916590539492,-0.00632134216610955,-0.0192445318042381,0.0608266663225426,-0.0320807699142537,0.0665192496004577,-0.038306764367975,0.0910111915925201
"B.cells.memory",0.163475559810918,-0.0295729122927436,-0.13708967819701,0.156780602099591,0.0447074887505296,0.271908390083077,0.0564326081561598,0.0920124161829082,-0.00723738480728666,0.0872491903410879,0.226024037495929,0.0112309899859388,-0.0141315116088253,0.114053125238966,0.2487661745326,-0.0216834271587551,0.127622007441356,0.0337967487379662,0.0872275239081423,0.109774670566033,0.115134195039948,-0.0617030815663474,0.0891726842718156,0.141253894097251,0.186184480165056,-0.0938875860406368,-0.0401111160216305,0.11460334505392,-0.0272541702940527,-0.031696083875414,-0.00674326988975027,0.0213638531030346,0.0849233292633766,-0.0442746126654608,0.010350594296002,-0.0931009479161453,0.12016673854306,0.0550374084253375,0.0138794778468362,0.0906000679754889,0.174334406856824,0.00582858087779164,-0.0292208543325618,0.080337429387451,-0.0194099259146621,-0.134647741636012,0.0212835149939111,-0.058611651422879,0.171686640126994,-0.000341090701458704,-0.0133524775419986,0.0419815762980285,-0.126636313746088,0.125615604931867,0.212368942564273,0.0191042292806949,0.0300260256664322,-0.0490454729512585,0.105158399670536,0.125354950713707,-0.0617855754935968,0.152502937183831,0.118185470197763,0.167005239625633,0.0631335562532694,0.0241919389288831,0.0233627499946547,-0.0146413658504366,0.0230900036122137,0.229451313392854,0.153564433637992,0.0471034519250675,0.0193063021997304,0.0226420843212394,0.0231784576512875,0.0526609661812012,0.00796009232730463,0.173814000642422,-0.0547246413766087,0.0724111341313589,0.020015508470249,0.140339748798021,0.00229714609966705,0.0425457016363936,-0.135245890866602,0.0971176585558895,-0.080938801332543,0.1147414255344,0.0542221147764102,0.075422253422392,0.042690768165999,0.118620921965296,0.173277664629569,0.173818415909999,0.0838203605937223,0.130437381477654,0.179147207408866,-0.0802855655167698,0.0892846097209294,0.10586763047056
"T.cells.CD8",0.0693980824378437,0.112747307567266,0.026445569812774,-0.0372235157525799,0.0674996300428305,0.0151889655135971,-0.0686332052765622,-0.106676070389085,-0.0349345700622938,-0.029123216941681,-0.105459842654333,0.0714228556136524,0.0465128461488572,-0.0338859962395411,-0.0205659384176659,0.0486761843852036,0.211479233926258,0.0614271914671909,-0.121081370189978,0.0560527958560095,0.0136569424821447,-0.00829213943727771,-0.0572250411322617,-0.129737614996164,0.0939085967792918,0.0131938840225359,0.0818237199742931,-0.0640997746656001,0.00654604719157802,0.163359797644957,0.0138529014410532,0.0529694111735718,-0.109400110513956,-0.111494338851904,0.0713517506270303,-0.0169064356611967,-0.0161468636790899,0.00956121875897546,0.175406078444343,-0.0189198911354492,-0.115959695805261,0.130925721940868,0.0719289977881703,-0.0476907017136971,-0.03311383403205,0.102570307139605,-0.0199353805872633,0.046670863179896,-0.0388373955590119,0.0469358990232212,-0.0418094101905793,-0.170776214632328,0.107344448499714,0.0180457723812595,-0.141131253569424,0.00902953643345045,0.148504633020652,0.104545788091259,-0.119528704779712,-0.230205355204854,0.0354301786618239,0.00883292770327537,0.105706992948172,-0.178385417135871,0.046638479291347,-0.202883117484693,-0.0601801740416611,-0.0772876306838946,-0.0682986885039958,0.101701639989916,-0.0134612614070231,0.0455679462512249,0.167836771268932,0.0523532052246459,-0.123835781186485,0.121665950118223,0.0470877275820529,-0.100477108346304,0.147962313842911,0.0426097069428594,0.0720030938077806,-0.143090676532758,-0.00318156014826183,0.13260389312585,-0.190979728435427,0.0837976817661822,-0.153487653473785,0.0727300400256924,-0.0187290304149871,0.00770402085891998,0.113012042602884,-0.0349422617697632,-0.154698803840768,0.0529715387835466,0.0958892095245276,-0.12071357445726,-0.027892022637208,-0.101436892342763,0.0158170867517106,0.0836329127245834
"T.cells.CD4.naive",0.764633689122678,0.766067830658872,0.764605506683726,0.768518793383549,0.764195601496358,0.767228067901451,0.767231288182755,0.767456083369368,0.764007055210734,0.76640640569269,0.763521939242171,0.767086085750046,0.763553894102217,0.76938775794484,0.765978247211063,0.765799094541038,0.765084758209139,0.766709970793679,0.767826220014164,0.767503319435469,0.762824721982017,0.763017072916185,0.766328195245719,0.765845943652805,0.765201744016935,0.752147502003003,0.7655721438391,0.763893848285607,0.7663282767606,0.767031986218051,0.760391201944736,0.759865181965852,0.76281938240719,0.767484879781088,0.767195327522149,0.759173293993586,0.765482125693147,0.761987221132711,0.766320204516581,0.758773083024001,0.764954156005919,0.760865234136392,0.766517257459391,0.765264279257659,0.755565186687772,0.763101812493145,0.766984175990642,0.767067381788907,0.766256481931158,0.765582273249375,0.766132999559807,0.768344672949825,0.766684569943076,0.760433775968988,0.765771403785566,0.767837486345515,0.767417641424131,0.767967746852732,0.764185493383384,0.764407447260163,0.766340769376617,0.766027273527858,0.76805926879012,0.767206607054282,0.762699135993782,0.765603140746062,0.765310559800045,0.767965729485891,0.762932503765661,0.762965866717583,0.768158794171069,0.761248671331531,0.766065224895737,0.764107398468413,0.765026127852594,0.767503571612857,0.762261737015252,0.766826284600787,0.764574478607287,0.766979359573576,0.761347543197017,0.767380855317774,0.766444640467931,0.763123564134142,0.76434612092777,0.764226161467662,0.768495259363295,0.769794644795146,0.767493387389939,0.76164319092824,0.763861525573382,0.763903960366716,0.767329010156221,0.7667504942749,0.766157090598019,0.766418379510212,0.757930993043482,0.76574780099878,0.762252966352424,0.767092201827431
"T.cells.CD4.memory.resting",0.213490413247589,0.18570590134582,0.160051444241977,0.0934617969834165,0.181180664085227,0.242808912057988,0.129777825311497,0.257828867398475,0.121084904624021,0.161813268230513,0.167944370963867,0.194788836963001,0.143502685004503,0.283073825790818,0.214469675711516,0.169547766002781,0.214205843765678,0.108838650640934,0.204855190503332,0.108153938758063,0.138151576295868,0.153513642165057,0.163431639704599,0.160948904353937,0.186412786569912,0.172399897387975,0.141288092169028,0.0757427377197424,0.113115533574698,0.201805661908609,0.109369586673417,0.132720424599951,0.191080769551822,0.147509945171053,0.0702993816711423,0.0800477890057836,0.167779725795815,0.184273230453321,0.215758384662848,0.1756055035447,0.150081622981379,0.137829783944142,0.182211091420507,0.0937536429040285,0.115568438301176,0.133156793864122,0.181437406586182,0.227849824455829,0.166456697233454,0.1159884190677,0.2777875611156,0.174845852992855,0.225379625180375,0.164033850880899,0.156265322522305,0.122260953533047,0.205823413165015,0.183003917754447,0.19294669735249,0.139273048386453,0.183543388002223,0.228915468764468,0.0745540685782208,0.183690631408213,0.0898654231531642,0.0926423787417499,0.146791000986664,0.219023378425348,0.189856371068628,0.175279524107147,0.0962875913997327,0.18934560365169,0.130739983675012,0.146432252719004,0.257366302094408,0.231793424413466,0.186584713046054,0.256963944584799,0.137597992816071,0.10690264627833,0.19369807599956,0.17338362062331,0.107172247000853,0.148872628425109,0.185992314272061,0.160714415382116,0.206334344157283,0.237124837426248,0.124957481012735,0.190970863448303,0.150480827578766,0.22751438680075,0.148850902859675,0.18692604065025,0.190834897895056,0.187137222197854,0.130567599024989,0.175232962316834,0.120784337839124,0.265028885241149
"T.cells.CD4.memory.activated",0.311559145661889,0.321196336713157,0.322013306050733,0.338161321573816,0.34513284763381,0.267538950078979,0.29724264133635,0.407650399156027,0.244948999340602,0.341914056494638,0.287013591425736,0.390035554120812,0.384156094317576,0.339926497654203,0.297810200149148,0.267784832182498,0.361898602705623,0.266357694207914,0.250274108282275,0.313570884975684,0.327155719635088,0.33449892284016,0.220204118460419,0.308306251682434,0.307273439851158,0.367514419788039,0.293313957676837,0.288533908993978,0.431521384034805,0.314355104304022,0.361944868908464,0.293256342954977,0.269146225298037,0.332179671413013,0.424139838285066,0.304844380133904,0.329378440316949,0.368663717551571,0.392981631797105,0.409258720636093,0.183904487461067,0.388028209253977,0.332138678223096,0.315277574622766,0.388816761423769,0.348194183182236,0.32228652333968,0.33733551013578,0.384649205558371,0.266082410345505,0.381121557851741,0.411727985218071,0.357928835186422,0.276488159307334,0.310848091520153,0.280836099625669,0.342977690734691,0.293363157384559,0.295959531750118,0.353874044500867,0.395497805278988,0.386460772599101,0.308456103742365,0.421637177067946,0.396781945646384,0.393862837516129,0.369795096506055,0.321641235652006,0.303185545171697,0.387557125740161,0.289069657279011,0.237287858226135,0.289409465836219,0.37812990573509,0.374538394888435,0.418736170760502,0.276001614925513,0.421243476520917,0.313760110723081,0.382399110819368,0.41065252502568,0.326528701460468,0.290471463089174,0.350863763079371,0.184678713947977,0.351849305228512,0.354910390920891,0.314015227975041,0.293149621636339,0.244282923398154,0.364429026188841,0.235100011841932,0.347619587575588,0.312465229626507,0.316394398557228,0.338498934852159,0.322391013861832,0.330036472122278,0.280182632530862,0.43077996003986
"T.cells.gamma.delta",-0.0025315767649163,0.0505678626238397,0.0587605982754187,0.00987329199138241,0.0690661256961087,0.154800472606675,0.0399035779472165,0.113131802272248,0.0775790407083381,0.0698954132247812,0.0998606525459649,0.0325116625586592,0.143200398939553,0.0974518365932468,0.0967183489074461,0.0126465048257683,0.173933099307293,0.101462538712912,0.0715518883374201,0.0558281383679029,0.0918240491095288,0.0966089742184339,-0.0324502639315473,0.0447223219868717,0.0766537311767576,0.111483988289879,0.100566748180382,0.00648980584451355,0.0794779752547971,0.0658121808932902,0.0849320100149617,0.0498376664826835,0.142071985526958,0.018277257390462,0.0960576745368392,0.00933626449673475,0.0358278296622147,0.15017771026001,0.107567133404957,0.143819049583616,0.0696821469087716,0.0281253052063942,0.0908273668581282,0.151484335083929,0.0198590739146098,0.0314990108251886,0.191772173982664,0.0525151514115695,0.0814586924185406,0.0394974078145419,0.128421662702722,0.0703936955055961,-0.0049106270703677,0.119173762481867,0.0275291657488943,0.0569970266433009,0.0706082215139218,0.150384885614881,-0.0241055756046449,0.0378375782243188,0.0266039962286078,0.0514287305424038,0.115811237389863,0.0498981052497715,-0.00346362499995333,0.112342587499763,0.146643265661047,0.163086668942758,0.0227381634371259,0.0363070449899431,0.113937193351317,0.0676000690738092,0.0659077879804012,0.167612483204646,0.104520941797077,0.0298558936069009,0.116535396796635,0.130471771217648,0.0404661802277932,0.12409409760915,0.105491387076455,0.0578516057547092,0.036777700952728,0.100087395510878,0.195881758734149,0.121755649323918,0.113805817158862,0.0714719998551792,0.0471682079364136,0.0190865801948084,-0.0414256055118173,0.0107746679652434,0.102488295479288,0.123490395306109,0.130037421334171,0.126298493342665,-0.0746459060791058,0.0126176626314792,0.111773318986851,0.0199812499619052
"NK.cells.resting",0.173192063698819,0.185640453709228,0.182803038558441,0.0579090664576143,0.138179388610754,0.168200231093466,0.269190335138366,0.172550348475298,0.223575145268268,0.175285707512773,0.115079979345139,0.247415828480867,0.167651630897221,0.199704298663851,0.174981297968134,0.131402035295134,0.162369905352276,0.178198099247921,0.125621087872532,0.185014678343988,0.152315535913157,0.133726045736324,0.142359010279618,0.187646397591794,0.11268449991592,0.306159191390021,0.167451835886599,0.140499297518287,0.245353219532839,0.162382587900743,0.189939007341728,0.232302632353956,0.133694556128347,0.190255455130298,0.117887849168064,0.237634527652767,0.182314036890005,0.277898701114058,0.222634243359993,0.166008567146453,0.213685174570157,0.18367400259153,0.193981046162716,0.0884587335438424,0.168713954204111,0.190092346008517,0.0795549408604749,0.202142025735862,0.115208125037182,0.239173593153729,0.16117461211596,0.24884667821797,0.191521239592908,0.234071110453509,0.274345941556959,0.123264206143902,0.289712268241972,0.192194021501136,0.19368956596583,0.0435094282525934,0.213137857740527,0.122588616211277,0.171791318165633,0.209464824160656,0.200768234770153,0.176077901737653,0.239832388207973,0.13078419966684,0.142805701242671,0.132974704586776,0.135561438079697,0.127881901241877,0.163695671029027,0.198422094386926,0.260069213756106,0.159117685660913,0.236364059838785,0.174359802537311,0.178494461763157,0.139697324792393,0.177242426276936,0.259152758863708,0.254957328739008,0.278462754829438,0.271086368656098,0.199124639128513,0.156057329203106,0.288790206569417,0.237657881390528,0.0844065809779096,0.121482658307122,0.178754261328804,0.196110559701931,0.211237444133363,0.128419830097347,0.24215966349412,0.182266114235955,0.156115217727466,0.111341109009101,0.261940536262709
"NK.cells.activated",0.180809704095028,0.215912523358513,0.267987077584744,0.249647374725109,0.0433838008309475,0.13360805792558,0.162179160283856,0.119914651020613,0.291449600545836,0.0960805136714978,0.393777410633364,0.277348820360314,0.164593534976867,0.192925427850369,0.288005534938863,0.12503794362992,0.0294121759993003,0.282934132073628,0.0593786783107132,0.0628735248585278,0.146258153364737,0.178585496191924,0.106254270943287,0.190552525605563,0.033647615262816,0.127231738022152,0.255721045477735,0.0544626539862116,0.272696993995408,0.148481187228817,0.0594741685097861,0.378990945773276,0.28907605179855,0.202011274640401,0.138057371817833,0.065771934082713,0.188425438723314,0.186126917382172,0.231312096174487,0.0791433683124057,0.00582246916981823,0.133745099373197,0.121235299573181,0.249089775303603,0.238033089290494,0.261495325217164,0.189529554765397,0.080628031184996,0.130179504915702,0.218785985822397,0.300346543007404,0.277081985559397,0.167231161523797,0.407691419986802,0.295310604464704,0.072674949510667,0.260889568666616,0.101154323624102,0.296972709107526,0.0600141002073008,0.207391846815149,0.158087769321535,0.192366837916908,0.317155477888132,0.260251378996913,0.2680316532191,0.167845946261914,0.0777859784935094,0.175763825165362,0.0652387218783987,0.184134776487882,0.317987720123028,0.21904375595787,0.239219452735236,0.237775825425162,0.122883785632441,0.3364684849147,0.297948098645711,0.0975765702077747,0.0663602557360297,0.0449538671383529,0.154931967926278,0.187163891053116,0.177328819951856,0.231235375189806,0.134539901488936,0.177501974194942,0.173175700152296,0.15455707545707,0.144141668843561,0.26600886172745,0.202686268830017,0.0770146443945685,0.0523136055354937,0.0720189599348758,0.240698355626907,0.156974341131533,0.164330510147108,0.0180055013892996,0.204683474762871
"Monocytes",0.183927834101824,0.223828990216039,0.0373743268355745,0.209458243339206,0.106960351507051,0.22320730077835,0.185573609882744,-0.0094706846924009,0.14098324423429,0.272278164272721,0.258846411199777,0.22646008397801,0.205385580049775,0.106890218233771,0.152100920005925,0.0964366063682478,0.237694953767639,0.233500026254645,0.247462395893745,0.262751047179818,0.22562137057561,0.182225333082003,0.244529730231973,0.158430209634731,0.213218062132731,0.0481403931255757,0.252179110413395,0.0955612678690873,0.152586338000675,0.0296434806599623,0.20631498377781,0.214435877444443,0.250974982256846,0.183435185935753,0.194916921769834,0.17436475212786,0.243079883602362,0.20134984400236,0.269933702020021,0.194650755767607,0.203693332181136,0.0461430647064416,0.180655052481354,0.126020102629428,0.130130288746373,0.172726092303049,0.0961328148548427,0.176269920830294,0.262103603303477,0.0766136014436667,0.171855191351079,0.113428792471443,0.171508173673246,0.177016498516812,0.193682394157325,0.229621302832065,0.237994376988936,0.19605525324133,0.121745913476102,0.150126317880174,0.214074463210766,0.207770184704048,0.211618408850471,0.239032034900081,0.228446001106572,0.274276627394282,0.245076349771346,0.237331983657295,0.261997417101473,0.212047251486758,0.176423705674674,0.210591438864554,0.243923071758682,0.129039153294481,0.164681549376535,0.174668547125715,0.268931038008902,0.151993388799798,0.244845791185846,0.221624233919832,0.0278270434829986,0.210516822275494,0.193741864649677,0.15427788547202,0.11602409370315,0.178472416440912,0.110946702669883,0.343142925691675,0.119431411012507,0.24823379042262,0.261583931720912,0.158271026214477,0.220300555811493,0.159947402860074,0.126515596760998,0.231550786324868,0.0474219072175541,0.112955913983052,0.315269030088634,0.130612698937847
