"","col_names","B.cells","CD8.T.cells","CD4.T.cells","NK.cells","Monocytes","Neutrophils"
"25","X24","0.319940377067864","0","0.162882074356854","0.165390671202259","0.291478290571662","0.0603085868013609"
"26","X25","0.188154917107434","0","0.120580896682541","0.224749466926841","0.214346557009457","0.252168162273727"
"27","X26","0.260232069264351","0","0.134404227315493","0.138058366548436","0.314331931456974","0.152973405414747"
"28","X27","0.290569997969876","0","0.0779687770662716","0.2698355451105","0.282868471145073","0.0787572087082797"
"29","X28","0.204895994772599","0.0529303559163238","0.0531608886372165","0.183712920845842","0.29013848421378","0.21516135561424"
"30","X29","0.204552673930174","0.0104290481308058","0.0967699069785801","0.199996612222976","0.235992416077231","0.252259342660233"
"31","X30","0.291076524102525","9.31273426766632e-05","0.112166438176013","0.121199834323316","0.313227931504231","0.162236144551238"
"32","X31","0.18320098942286","0.0994533589760337","0","0.21636265811062","0.346822099808011","0.154160893682475"
"33","X32","0.310184997046796","0.107460529666545","0.0372347150741631","0.120800516800535","0.269439451094238","0.154879790317723"
"34","X33","0.219449330557895","0.00969264652214732","0.108544226689146","0.138310707774506","0.314488908164285","0.20951418029202"
"35","X34","0.222541182775751","0","0.149819987168404","0.116097051987834","0.348556711880137","0.162985066187874"
"36","X35","0.221974187325943","0.0392754903649862","0.0615798326104056","0.174258414744754","0.279430001040729","0.223482073913182"
"37","X36","0.360234159537251","0","0.0801404105429412","0.1411728539361","0.331815258005974","0.0866373179777347"
"38","X37","0.207009020831596","0.00563076857772393","0.0594826551857483","0.161598198424405","0.330533509879042","0.235745847101484"
"39","X38","0.354233768567319","0.0471189801780446","0.0969560741381036","0.098525213579813","0.309186994739344","0.093978968797376"
"40","X39","0.279542113796845","0","0.081785412065608","0.14864573819585","0.25747088834312","0.232555847598577"
"41","X40","0.263984880966854","0.0169997880311254","0.0508746025743031","0.13327792456218","0.300496980684581","0.234365823180956"
"42","X41","0.379188544144986","0.0186302741247028","0.0910760400309467","0.164819735591779","0.251708768915138","0.0945766371924483"
"43","X42","0.260097766494305","0.0488124209771957","0.0813013933014658","0.125874187122121","0.312611911503033","0.171302320601879"
"44","X43","0.197789386325999","0.0308012995877797","0.112233130139821","0.143091491305166","0.332432343543742","0.183652349097492"
"45","X44","0.305282526432882","0.0528146302623486","0","0.28083054730138","0.301975597769651","0.0590966982337383"
"46","X45","0.231485780258104","0.0375899592387757","0.0908435561211818","0.246749336855549","0.329694177971519","0.063637189554871"
"47","X46","0.281685016304864","0.0578299514549819","0.015590901985375","0.185800871908165","0.214015177921307","0.245078080425308"
"48","X47","0.309780904876531","0.00281093956037137","0.121280412199348","0.232696798001982","0.23857431562651","0.0948566297352582"
"49","X48","0.357222254343388","0","0.158386317445243","0.04677961881048","0.33129853594123","0.106313273459659"
"50","X49","0.264466934767689","0","0.104441088361005","0.239714921013167","0.252108078494168","0.139268977363972"
"51","X50","0.246760406219734","0.114129921617222","0","0.242581917434847","0.259527250434416","0.137000504293782"
"52","X51","0.250380625537122","0.0527167063320621","0.0556297276885431","0.310729403348345","0.225537024711333","0.105006512382595"
"53","X52","0.215173364344964","0.0421789763870415","0.129598029532261","0.16392401746077","0.254790625521318","0.194334986753646"
"54","X53","0.255086142021164","0.0713925591385063","0","0.227705136124486","0.256013158416138","0.189803004299706"
"55","X54","0.306359944136914","0","0.158055308161145","0.17907164215576","0.208044100465542","0.14846900508064"
"56","X55","0.301664617653459","0.0476856943975523","0.0685790296505892","0.139396711558172","0.336004875294489","0.106669071445739"
"57","X56","0.183322162704928","0.113198772222539","0.0481671627110684","0.189572106254148","0.244870690139871","0.220869105967446"
"58","X57","0.138822419206617","0.103356841549211","0.0904935480503206","0.152704418985332","0.312764802165425","0.201857970043094"
"59","X58","0.264808468756183","0.0532194168731609","0.0481147120808626","0.129483411785929","0.31333985340206","0.191034137101805"
"60","X59","0.397427237232255","0.0509798375256579","0.0462662674230892","0.0827721957927257","0.311428993128359","0.111125468897913"
"61","X60","0.27054126808879","0","0.11924930280093","0.190122397972228","0.324563749734788","0.0955232814032633"
"62","X61","0.276111243447022","0","0.122673850431212","0.17096285068559","0.284246816648447","0.146005238787729"
"63","X62","0.253466558402386","0.0990247228003586","0.0690012949895614","0.155704616738916","0.228727548268075","0.194075258800703"
"64","X63","0.156756597519168","0.047609907742297","0.0576680762396061","0.29839849995385","0.354708862882074","0.0848580556630053"
"65","X64","0.208419721628158","0","0.087844526264254","0.252546840511019","0.297563484996747","0.153625426599822"
"66","X65","0.136585028054095","0.0229720177425543","0.209422718852297","0.210976236672437","0.288599048312105","0.131444950366513"
"67","X66","0.26601510254115","0","0.0681149043743446","0.146131672249195","0.258400750694921","0.26133757014039"
"68","X67","0.36920636746966","0","0.126720974453085","0.09879667233414","0.352487320425579","0.0527886653175355"
"69","X68","0.258834993958062","0","0.0494045626838984","0.212823457799561","0.373154543157392","0.105782442401086"
"70","X69","0.273986545242832","0.0204324472000141","0.0962906028865385","0.162251937482014","0.280402094947017","0.166636372241585"
"71","X70","0.308820596738658","0.0541076908229144","0.139901786318771","0.0961463753600067","0.29618614374159","0.104837407018061"
"72","X71","0.224712002800027","0","0.0889084457394018","0.135191789587769","0.347606214172104","0.2035815477007"
"73","X72","0.24390987189531","0.000113015754877738","0.0678676424478317","0.208461784042282","0.330363560244744","0.149284125614954"
"74","X73","0.260416716912084","0.120848963005109","0","0.228138852030326","0.266567455939158","0.124028012113324"
"75","X74","0.154515697222604","0","0.177319777671316","0.261938542840468","0.267283255072542","0.13894272719307"
"76","X75","0.311359794226482","0.00881282343206466","0.118675784193778","0.175913514414023","0.324103877341954","0.0611342063916977"
"77","X76","0.19145083966316","0.00463636855341523","0.115884430137035","0.209813022589946","0.325198186141597","0.153017152914848"
"78","X77","0.25668705556877","0","0.234383080055519","0.164517195578702","0.281374656350238","0.0630380124467718"
"79","X78","0.210876264116161","0","0.114041927569661","0.16376628645136","0.333926626424377","0.177388895438441"
"80","X79","0.224469748168352","0.034402912503492","0.125345959080674","0.222473601419453","0.242110408665719","0.15119737016231"
"81","X80","0.356442413640423","0.0305974086665575","0","0.176599687725909","0.231177239000155","0.205183250966956"
"82","X81","0.208982319081044","0.0231880718727152","0.119835897887657","0.17004742373183","0.27173257692406","0.206213710502694"
"83","X82","0.246368045779163","0.054929077754847","0.0318302131712342","0.17464774492055","0.297981700337228","0.194243218036978"
"84","X83","0.206569093069063","0.10933169527513","0","0.168555351092215","0.317600982385592","0.197942878178001"
"85","X84","0.244687644995106","0.0320914594507232","0.079856530790903","0.128092258721107","0.31780269058465","0.19746941545751"
"86","X85","0.281143303322604","0.0490723156045932","0.00552295270632064","0.248606884232713","0.295915640298442","0.119738903835328"
"87","X86","0.293147877550937","0.00301305971115187","0.111048312415181","0.184719950584764","0.281189985464478","0.126880814273489"
"88","X87","0.189262238445497","0.107273661126125","0.0726838168295722","0.270783244100878","0.236241438965671","0.123755600532257"
"89","X88","0.250659912733146","0.0207330521667998","0.105467456905452","0.158664554880911","0.301657887528395","0.162817135785297"
"90","X89","0.242599297446041","0.0560885186277096","0.0579605124978598","0.142518965625808","0.376625445742435","0.124207260060148"
"91","X90","0.207983392635119","0","0.0953242990462442","0.168958534796008","0.350187487250439","0.17754628627219"
"92","X91","0.250829827775738","0.0443234595242818","0.101907494326862","0.142648348577544","0.291986990293566","0.168303879502008"
"93","X92","0.296186305104577","0","0.155683713635903","0.199143215098988","0.29187075374589","0.0571160124146421"
"94","X93","0.309554268788478","0.0370464121287206","0.132567375375466","0.170839585046045","0.247643457010975","0.102348901650316"
"95","X94","0.208878108765076","0.0516125294925944","0.0941644665933398","0.146392423900055","0.214368106788758","0.284584364460178"
"96","X95","0.288565487429822","0","0.146022265638271","0.117764355631014","0.308577045045157","0.139070846255735"
"97","X96","0.315713315328171","0","0.0462537920167455","0.175723995554728","0.323438708203195","0.138870188897161"
"98","X97","0.209748506190134","0","0.157809581332912","0.141349214249088","0.291072550184538","0.200020148043329"
"99","X98","0.246807326615696","0","0.0556607820103611","0.128557463201826","0.354701308415771","0.214273119756347"
"100","X99","0.313516000931508","0.0508180986724387","0.131598599872373","0.218505442408249","0.173955075278001","0.11160678283743"
