"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99"
"B.cells",0.511140282545786,0.581792886529326,0.321602152734464,0.457006532379205,0.599646471592523,0.715384168327252,0.438314162816769,0.594105764921216,0.587541842547177,0.331207725072226,0.483829691894416,0.591506973823001,0.552269463248967,0.459912051766025,0.505217368486032,0.532503014561876,0.695921153107393,0.653974006739113,0.613868482767518,0.367986871857893,0.687802555595161,0.44419086152576,0.579338091469113,0.58475154794314,0.555544479122289,0.35301693180398,0.358866821347728,0.612158630859447,0.36301914811006,0.411295745647101,0.65884310732774,0.341989260005597,0.459851030521794,0.482255420233372,0.51726301030339,0.448276946750775,0.762020464650269,0.617178510185876,0.598630618885394,0.608317402763661,0.535784468481907,0.628878141895677,0.44084850900766,0.575076664337697,0.612610867925059,0.287735001833736,0.512299596675776,0.485688950597749,0.53598438552476,0.386970660378955,0.578071234130753,0.390130628718481,0.460057960456702,0.666216805739679,0.742680366959407,0.596217029935577,0.389401663061049,0.501113886586359,0.462121976639092,0.710614522902453,0.617328949345819,0.520911102211814,0.582841827401861,0.428477189413589,0.490950449473602,0.392891866792235,0.608141592850582,0.606408775893289,0.553517492158966,0.636691865535399,0.558366119995721,0.482159371784279,0.563822099594982,0.566208199234054,0.434742690169354,0.597669482239227,0.60537214412711,0.52027389701513,0.484540662903567,0.424878297008292,0.626565575389853,0.426375155838437,0.665367435037822,0.555253548857045,0.449718142699535,0.566943626361256,0.624253804602996,0.599418824474309,0.506305234810486,0.285997748405128,0.382095055883192,0.495209323567052,0.570502992051428,0.662475345554391,0.592419985735201,0.492008102762204,0.546584242896301,0.527783981659218,0.564181147988763,0.567082207361092
"CD8.T.cells",0.187894519334733,0.385898678920008,0.241928173937254,0.263590346674533,0.334768798198722,0.0645069032497353,0.287637502859197,0.146604944132128,0.194882134559859,0.257173341262926,0.113266229310479,0.117745363063614,0.11326725126116,0.212117249754444,0.0232362895654381,0.261438303836244,0.141956084593244,0.173993061728234,0.0823354849275294,0.150463760872566,0.167190225425046,0.332328132129385,0.255117282956157,-0.0123503089371936,-0.0880424709270855,0.146519587481969,0.152499250478961,0.332587282068635,0.105625715702232,0.0972437196666742,0.0608981919416609,0.124239901894041,0.229026485946325,0.146389721221263,-0.00458814583486564,0.131475866597818,0.0950568139079323,0.284674300781771,0.179090956691939,0.0216342294123373,0.230526540917781,-0.0225976907290701,0.0945299451448867,0.375641751863036,0.145944536424255,0.112505424864052,0.329841798119623,0.197537721446312,0.140395505522652,-0.109491263508753,0.160517244618954,0.290767943333422,0.180499774313457,0.04923822225168,0.0647032395127791,-0.0112634649824467,0.320292765036148,0.391215967511468,0.0644915234377168,0.0320216211956555,0.0775967159158103,0.0244018328329145,0.0456063630389254,0.167278584190287,0.255764911146265,0.362851723669201,0.100983301693116,0.0796527212125197,0.0422016878496221,0.345305591469597,0.266561907800581,0.132467513531663,0.160498588438924,0.291325314428255,0.322237679559835,0.145417255636673,0.287268494753141,0.310326334872483,0.333377689642198,0.0604545844322204,0.151296173169711,0.173988137796745,0.130010889440675,0.157594616161782,0.265935865202006,0.120746605800412,0.0528464463888195,0.307188666109625,0.273075597520157,0.378364059526269,0.220316794188234,0.0562145123679042,-0.0268708365831053,0.182807883223348,0.0522342060129725,0.0884802460716908,0.0047980781770773,0.256577813838296,-0.0491954962196035,0.28874672409843
"CD4.T.cells",0.303194183616359,0.585012962507291,0.541291554293201,0.560715099717196,0.344204555229987,0.387350270960179,0.464683795273469,0.554217182162518,0.424673019093698,0.539385894882492,0.404625019562213,0.439208323556539,0.553611800329921,0.604580462425859,0.359009414289578,0.426501760654525,0.350240490488093,0.383961205456393,0.413937788198106,0.38284786021087,0.337621915811821,0.398447819318539,0.407973146841673,0.508670361732791,0.603679852033002,0.302103044183161,0.599971988265769,0.584042329002991,0.502321830466133,0.548240486659789,0.526973260801366,0.268445706067222,0.262884086942168,0.435862416608252,0.490215525794193,0.31873642235481,0.447450470573498,0.231818584721746,0.443349673341393,0.374107109620864,0.366838735317488,0.307451009979672,0.301170728004195,0.486995945353461,0.529513101910201,0.380198170218976,0.59121182070019,0.575841911461759,0.351031132897714,0.495636864334728,0.649904107270896,0.303127911892031,0.504182245003199,0.434382422860092,0.524622624383464,0.499050047113826,0.489111612444519,0.632243274162468,0.35145184078488,0.285250531432707,0.565184414854704,0.402538652234017,0.496710123691804,0.511992815007462,0.458801747711768,0.518182116335327,0.451831778377319,0.494085336063334,0.359878380147015,0.343157999285927,0.62932581000298,0.553280625500539,0.396706118965971,0.286583661192637,0.545799271253901,0.424987863924445,0.257497739943252,0.522652059926627,0.40249683041784,0.494967812218497,0.360868163263607,0.487033667501069,0.279653331744154,0.375204811665272,0.409721318125219,0.414452711578297,0.52168715922823,0.451674695316589,0.554154681958553,0.486418951067793,0.461888525850963,0.557078828682076,0.493266943363013,0.37402209742882,0.572874674939413,0.470668272014986,0.421494187154064,0.461620200361161,0.385439427707563,0.508960261825793
"NK.cells",0.487120085493176,0.709959134413022,0.728542150675797,0.638113028037558,0.603906222912715,0.733350027800065,0.65070674146376,0.813213300692703,0.792256039010326,0.654057892844429,0.701846443114634,0.755296491925594,0.566735585170625,0.745441748720179,0.727368689003052,0.483502912605956,0.723151227079773,0.55531142704981,0.635504216645589,0.562803670093929,0.781640835406406,0.583459018931507,0.450623320204471,0.600353035228257,0.601214745856622,0.695843027926753,0.383365882798604,0.767565728720692,0.673951567288212,0.621940234162746,0.56093228866517,0.619148537037156,0.684140527286475,0.568765198267034,0.550288375677042,0.818596140351189,0.516051358541964,0.652164909182998,0.645247064470933,0.594072474584308,0.618305668477103,0.619979900186203,0.414078449150119,0.560263475863442,0.652663781386421,0.694557479519384,0.64124241052555,0.600479462604809,0.26909444860479,0.679640318952727,0.77364523077497,0.676769100198901,0.697677564381156,0.656830250540117,0.704981841874365,0.767632403116644,0.764821870773636,0.746086563377015,0.697947202737088,0.541476422101678,0.705721394460201,0.526021928082309,0.655243756762912,0.809531730085477,0.78410232111718,0.690990196329253,0.465747296800782,0.386929689188091,0.753057035755634,0.612823850206883,0.682908233123299,0.377968173790466,0.829024863062194,0.79077427432743,0.615309410469653,0.587157353566156,0.759448309274479,0.565578184213369,0.637877645410476,0.776500073475501,0.625067845539555,0.647592388931762,0.571037268102116,0.692028212633801,0.732017199154042,0.707555994958174,0.60302482490506,0.718092259738867,0.549519384170196,0.395281235576825,0.762432125545548,0.831592291431096,0.595011319580778,0.671225726681257,0.615869331452664,0.6333274790353,0.375976085746213,0.408478830484803,0.353278696810761,0.762864671238204
"Monocytes",0.748172758843482,0.764763919059421,0.659840479331003,0.581433740402564,0.614585473272557,0.523712740064358,0.451102475370834,0.614901912511868,0.747887810097171,0.819976850085573,0.669087408870213,0.436496977741728,0.716231107669368,0.543720501680757,0.726044369103062,0.742168414485204,0.690379517083366,0.738041802001525,0.62227271726709,0.77959093466011,0.634634645026917,0.6729239353288,0.807124593906334,0.597278593994553,0.626832157241509,0.572349808127636,0.73381518411446,0.609802347123093,0.722880155506511,0.683282163316636,0.846106263268162,0.692600151843713,0.602236489284594,0.674048021335546,0.715377504058127,0.804718309016453,0.682187270991847,0.890508736491247,0.529372857997097,0.569655859817677,0.845009074467416,0.517373975402127,0.745289657316898,0.650428461258499,0.686589639282072,0.669815950386464,0.568225612235265,0.459899983904596,0.695484094242945,0.790483181523015,0.641353794231607,0.522728843953078,0.712466396412409,0.698870347850027,0.607295517495285,0.682343439112401,0.410078433447435,0.775347724119242,0.753479631282685,0.86917322758803,0.767200443887397,0.687931974011445,0.289970177408036,0.623022677389577,0.699770647131422,0.559678897967107,0.657191566214295,0.775523923640475,0.769139745024109,0.566024030333228,0.582402567625794,0.680020688319655,0.759365826346533,0.629644282731198,0.669981660082158,0.60610221564705,0.454180875758114,0.632703167655374,0.73640751936883,0.53832398363515,0.720017773060696,0.499418494878201,0.676626123916632,0.523717509964367,0.689386838666971,0.606544468778821,0.715569964034903,0.582360065634549,0.709755735769584,0.766454702848043,0.765686934718564,0.667613858068012,0.657268694864615,0.54997537034642,0.540680964138135,0.666373405744534,0.657412406379339,0.557932451995102,0.83050951864065,0.4653188024496
"Neutrophils",0.410769873511201,0.422070181362338,0.419865024867804,0.177539657976104,0.506265005484541,0.437998354116594,0.424487816554097,0.560917590011239,0.430734864482925,0.589508851243272,0.391202686799401,0.627342351281973,0.597481103474026,0.574750766541644,0.294621000061203,0.68041171217182,0.75241339219064,0.404063401650498,0.418508975092153,0.436007532377379,0.567912060171526,0.524381892933084,0.453761979859629,0.437799829253376,0.475556904445018,0.533587723199278,0.526920105602355,0.313595981442197,0.530932035400706,0.667028249127934,0.535169331720788,0.551239966955167,0.646382259535949,0.62455970886608,0.521240044247791,0.777424739679058,0.459115453303655,0.64044889759782,0.390034580306659,0.568958087553886,0.693229668808231,0.447752818709602,0.538813563294495,0.730440623293138,0.235312894631786,0.214138185323967,0.686557403136637,0.547770789846153,0.416988888266097,0.422279478145604,0.568912344842665,0.319376578104816,0.505437281658462,0.608768108964501,0.229107201484394,0.438557994504535,0.53500624257351,0.656836596574592,0.575643639893175,0.411246448400372,0.446488941955949,0.380709214240418,0.608965076311764,0.324899442984622,0.434629074831514,0.457730741585651,0.706533436763458,0.455738898069426,0.63763649969292,0.564592943518126,0.314148639600042,0.733293631602781,0.555201575236993,0.420751104677921,0.480354823971133,0.266359535310063,0.594688309163263,0.345460901777662,0.644498475818734,0.514978524690771,0.606715460765426,0.588167836827048,0.555303762211375,0.573119170535607,0.576577816401547,0.326442278224257,0.563660619987425,0.372163519615863,0.631977774839908,0.623426630627274,0.628709862871816,0.499253276251364,0.40643950023184,0.438606251472467,0.665223856660969,0.488637762530778,0.55658273332976,0.584134249552128,0.599954388959061,0.277367316890224
