Mixture,B cells,CD8 T cells,CD4 T cells,NK cells,Monocytes,Neutrophils,P-value,Correlation,RMSE
34,0.161592070080676,0.161177604953508,0.129051623411068,0.194343805233793,0.226171558260258,0.127663338060696,0,0.745291513636043,0.722145017748297
35,0.193200582340204,0.245048853990465,0,0.224306350594026,0.192325525177267,0.145118687898038,0,0.835058882873438,0.660170317823031
36,0.309648682486558,0.06073671782891,0.136718609427333,0.173997002199756,0.201399589741233,0.117499398316209,0,0.824298940836924,0.668847301962378
37,0.179093945184971,0.0195710301326609,0.160800245465801,0.223590956182277,0.26855008149189,0.148393741542399,0,0.82763560233249,0.636050155116054
38,0.23496165538404,0.322061591291161,0.0209641035556619,0.166608522173005,0.151335818860415,0.104068308735717,0,0.798406124809099,0.719213023801107
39,0.310467909136355,0.0108598601847772,0.161094789174978,0.208292905042664,0.205481535337861,0.103803001123365,0,0.774884623233909,0.702086501383461
40,0.232444118833371,0.0985324335599398,0.120350337137121,0.192303947968561,0.201304882117543,0.155064280383464,0,0.817838036788153,0.666777073404599
41,0.263690774327731,0,0.274286416844614,0.235371353952761,0.131864634302407,0.0947868205724863,0,0.759157591375582,0.738027288092137
42,0.122799754626166,0.108759979391348,0.253472787844034,0.197373649440496,0.223097253684667,0.0944965750132879,0,0.742917143881814,0.735104056840871
43,0.217565358209278,0.23459368958399,0.045021586998024,0.172496346912502,0.179740142077481,0.150582876218726,0,0.837176289966893,0.66699378782782
44,0.223956463680584,0,0.241438599737823,0.268733589035732,0.218155295024831,0.0477160525210301,0,0.779284036258515,0.711782068566014
45,0.10066616184324,0.0617110038657881,0.18670757140753,0.382426208956014,0.217636027143222,0.0508530267842057,0,0.737354352645762,0.7215527125788
46,0.138830044486631,0.125562281724026,0.200339453174521,0.220187079062088,0.148622914421897,0.166458227130838,0,0.821602783160898,0.680875466152001
47,0.178785371924216,0.0801756597101376,0.216416802867552,0.284376962784739,0.136295177428219,0.103950025285136,0,0.761804576738226,0.731976597175508
48,0.249890092100558,0.0952301717140452,0.252449062224586,0.0768139036383624,0.262227970303854,0.0633888000185941,0,0.767864560708781,0.713781993781611
49,0.19864504756964,0.0229979179304034,0.255867910778649,0.252825549937049,0.213574263200757,0.0560893105835007,0,0.794131036094791,0.707280927799835
50,0.184084851880809,0.0204531977167658,0.207398316304265,0.324502550649843,0.183798319510986,0.0797627639373309,0,0.837245514801866,0.670399208219485
51,0.0894266077444082,0.231458740889475,0.0954206906164407,0.340837166322829,0.171098712143272,0.071758082283575,0,0.764958110624761,0.716113028765625
52,0.14872827971602,0.0398687992268753,0.215326330893226,0.262837260526916,0.221943345997113,0.11129598363985,0,0.844266199253989,0.655092180070889
53,0.192346227370816,0.0856762066280517,0.152334303923641,0.268314360263273,0.187430882375745,0.113898019438474,0,0.806575206513679,0.689111550611008
54,0.216982820576312,0,0.338795953368615,0.260388854051859,0.144919035314071,0.0389133366891426,0,0.766548199638491,0.741971248648468
55,0.15762403803092,0,0.276006970690056,0.254259486036339,0.271073650713841,0.041035854528844,0,0.771027891562912,0.706275335621417
56,0.11206458701826,0.178054638729017,0.16652459957444,0.283426424879668,0.11852080223661,0.141408947562005,0,0.809565972625342,0.695848541069452
57,0.136807793523817,0.0872494878694304,0.219984964447529,0.234858732875081,0.181799218414453,0.139299802869689,0,0.804827022355117,0.690888030749291
58,0.259382366564213,0.102672575598695,0.0391857159516891,0.292731274887349,0.146956362911962,0.159071704086092,0,0.759015203871405,0.705991670490346
59,0.299922296560798,0.100591250268747,0.123910595791946,0.179420494503553,0.261682107693618,0.0344732551813376,0,0.733195369106747,0.730204117476799
60,0.180834548164158,0,0.300754591759516,0.267560685722843,0.206123193442162,0.0447269809113224,0,0.800950713201769,0.706728008308131
61,0.185218128215511,0.0516692076383307,0.240147183143011,0.215465723760059,0.207118173695731,0.100381583547357,0,0.808258697280093,0.695085497979037
62,0.16080721359456,0.0763953982870983,0.194066233874412,0.302719970828301,0.133656724050748,0.132354459364881,0,0.747505128523349,0.730503932458326
63,0.0837781620447968,0.0790891414524346,0.129097564769066,0.426866496389225,0.228591017049805,0.0525776182946733,0,0.806633255668957,0.65896240638612
64,0.122037714054234,0.0814209642395483,0.213160133435029,0.274598453512115,0.227984153903217,0.0807985808558565,0,0.763885466487638,0.714492155695074
65,0.131754250372989,0.247076376694474,0.0897627130643995,0.27374948958498,0.172191970795019,0.0854651994881386,0,0.730489041845968,0.746951300992552
66,0.212209461456145,0.0253130974706044,0.217444479157252,0.181423629437749,0.186971221060581,0.176638111417669,0,0.81312543948431,0.669059969125403
67,0.205727284875951,0.0100978954031545,0.26658881951718,0.209151261535985,0.251899505262638,0.0565352334050906,0,0.74775319464213,0.727469380417124
68,0.177267923575134,0.123168793641211,0.0702960456860022,0.270914940137096,0.293340826568828,0.0650114703917303,0,0.80675108722746,0.662779578503319
69,0.287923049095206,0.116912660464195,0.0310200427662296,0.232363214284277,0.216711422083546,0.115069611306546,0,0.733393411458447,0.722886152646206
70,0.199599893673146,0.0358855886668101,0.347000620509591,0.181908625161227,0.177919072409419,0.0576861995798057,0,0.806932311692948,0.722431375535486
71,0.124687560578163,0.129962476109058,0.211395599633151,0.171832631454395,0.19065902624082,0.171462705984414,0,0.838521379322894,0.657489497848986
72,0.220127877932845,0.0292897287737853,0.199013951795377,0.242572653670472,0.215072756319391,0.0939230315081301,0,0.821927982613685,0.678151039001834
73,0.181138949176683,0.150308905547223,0.0554980429875691,0.34232262037262,0.185366666711108,0.0853648152047957,0,0.776228409388387,0.702275285032975
74,0.0987978339080279,0.000986511060501999,0.292074945262008,0.357028703111899,0.186239909422924,0.0648720972346394,0,0.780497119521958,0.704502579296551
75,0.247940977635803,0.0990399954694773,0.210825232317059,0.237682562134382,0.172950523771014,0.0315607086722657,0,0.754605712750113,0.743115260913313
76,0.164754165043632,0,0.132619369211632,0.309488698709604,0.260299767701252,0.13283799933388,0,0.809732422392618,0.64942212000997
77,0.170307813324624,0.172416317428382,0.168551570026639,0.256610671254872,0.213855126015865,0.0182585019496177,0,0.691300099163048,0.771094978507638
78,0.204290112648028,0.119585046720728,0.139214893482202,0.19070255322648,0.231812564566095,0.114394829356467,0,0.854996217785392,0.648482917958709
79,0.195068472494775,0.104111014699753,0.139661690994329,0.301648072382089,0.150660415329238,0.108850334099816,0,0.770331557694576,0.717543016070333
80,0.225767934775197,0.115814502092451,0.0774814958292871,0.243790204274552,0.222656653859969,0.114489209168544,0,0.818351301409127,0.66819657410683
81,0.124059325680951,0.110567669574528,0.176825824369653,0.254712263189618,0.197693978501392,0.136140938683858,0,0.830604146845024,0.665696642562083
82,0.200853700856263,0.0468315720329175,0.098727478963092,0.281293815887002,0.239955074177388,0.132338358083338,0,0.822523119304276,0.648592888379423
83,0.162404434948062,0.12899454386008,0.0744529331910281,0.319763447990583,0.158361545518967,0.15602309449128,0,0.810914895215821,0.670288853820858
84,0.151387444786193,0.0203683426699278,0.289495407682408,0.242993806857437,0.170615782319921,0.125139215684113,0,0.764206534355618,0.723847301226552
85,0.195187021247825,0.15911077554881,0.0901194189508808,0.257065373921963,0.230225980004943,0.0682914303255774,0,0.801799031542258,0.691292244334076
86,0.19730615186212,0.138451978465832,0.193175263902415,0.185597430001826,0.18794013452722,0.0975290412405877,0,0.804285673576008,0.708614990692945
87,0.18431739462736,0.147202834794077,0.182447223188367,0.254244398006057,0.157579232680381,0.0742089167037593,0,0.803395670534441,0.715363465621166
88,0.189647002880545,0.0412166371490176,0.285831234502027,0.212857085232168,0.176888328813389,0.0935597114228534,0,0.809369114398195,0.70814672938967
89,0.154365686959503,0.105375607125028,0.254536501951943,0.123469128881203,0.237883716653425,0.124369358428898,0,0.804517779691008,0.686033252569981
90,0.088323932501903,0.274787994569327,0.0451972197061363,0.225322730259564,0.226712970895061,0.139655152068009,0,0.765078128205984,0.701603959062552
91,0.154281768298589,0.0118661215816805,0.341032105398326,0.216333116190611,0.157302924259414,0.119183964271379,0,0.795359927672139,0.715165287112323
92,0.241629433595166,0,0.283992819389446,0.246390577972088,0.181021326392648,0.0469658426506528,0,0.753373916722562,0.739770836623866
93,0.228384571345758,0.158274171561534,0.0716757025040555,0.254004078066325,0.198897978915177,0.0887634976071505,0,0.745806003398742,0.729513985963839
94,0.206629133922668,0,0.318439787904031,0.221518156645947,0.127981340667407,0.125431580859946,0,0.832547437291608,0.696033370013419
95,0.189961401791439,0.0143567025591432,0.272425903116098,0.24063689346821,0.210498377988853,0.0721207210762559,0,0.808859278325837,0.698233919604672
96,0.224327475998057,0,0.224722452963422,0.207781272774171,0.225951722897253,0.117217075367096,0,0.716684341627655,0.739516472868742
97,0.155052878403586,0.0103140262203027,0.30435839237975,0.225098728160109,0.153626639217792,0.151549335618461,0,0.807064393119342,0.694991146515305
98,0.19040282104096,0.045591848482038,0.222447039454947,0.15994705698174,0.267218279165729,0.114392954874586,0,0.788756045870112,0.684147634305635
99,0.261080205815054,0.118157723774694,0.105004649621517,0.282027194435323,0.154291508357056,0.0794387179963549,0,0.791608151094143,0.708210569732264
