Input Sample,B cells naive,B cells memory,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Neutrophils,P-value,Pearson Correlation,RMSE
10,0.1387335597122014,0.0013683070651899583,0.027656809957256674,0.059183820579467895,0.14844568945218617,0.06579949302605166,0.04526792797316568,0.01969006345669006,0.11692819915689504,0.07674185730662215,0.1264907582510946,0.0674087327999935,0.06587557860883402,0,0.013553944983122661,0.026824615656845473,0,0.8087837356939563,0.6847802429795926
11,0.06947417513916923,0.1621150487587446,0.004114594061040554,0.020451601385613555,0.20774666990187307,0.026676929036526957,0.04036548054590523,0.06957846655637515,0.12324656533466598,0.06796305724554327,0.042270045018587395,0.0043416747227882305,0.022404596937330996,0.031208993330886375,0.015905856466866132,0.09213624555808331,0,0.7705620657574229,0.6939626567266405
12,0.12326845277797988,0.02322270170706964,0.012999047922627549,0.04839379663505344,0.13446679742431572,0.0681427351599961,0,0.03986181057837425,0.07434066823857637,0.07315741742929961,0.1303133115103156,0.05727687008954038,0.05664870748247555,0,0.07570089196423999,0.08220679108013591,0,0.765930308570215,0.7246323588600828
13,0.05022202771353167,0.058127155399528604,0.03046842095420841,0.27835343613479524,0,0.07506829113977725,0.1087368843820504,0.04104480711952103,0.0970301607537601,0,0.09223355515577451,0,0.02122571085935506,0.03001429583065327,0.028847069111499982,0.08862818544554439,0,0.8311752474333584,0.6487669600781598
14,0.0869112591176663,0.016770087335464177,0,0.06785494219994054,0.13393660861879753,0.06315257637588598,0.05755667631946174,0.05732349980099293,0.09378569205787876,0.10901907464760707,0.04842707821723243,0.037005931511766406,0.10463086824255156,0.05982916149583502,0.06379654405891952,0,0,0.7868338072150532,0.711701874794985
15,0.0805829341883865,0.0579476381587085,0.06813385094073207,0.12657461309053303,0.13860261846595293,0.07340688696187407,0,0.05303912545193746,0.055157531734087925,0.0577475780426429,0.10921999009219525,0.020575924361492113,0.045167627017597696,0,0.04964994658434133,0.06419373490951831,0,0.7912817436842566,0.7036863463427813
16,0.058857220265530495,0.1091956703830797,0.2020253211425965,0.0033669887196657085,0.1030714059843443,0.107170482743403,0,0,0.08889252897941041,0.05258103482421612,0.04522843545888735,0.02518839130993958,0.0905228662729319,0.0065801159189301075,0,0.10731953799706481,0,0.7918737535731596,0.6940188011911081
17,0.03276340320910726,0.19530911274154503,0.03437894567948572,0.14098993052449693,0.0006,0.07709156739505152,0.05258685169959782,0.08669597310809322,0.03393967344291033,0.13130919188593476,0.09105285443495188,0.06360707837903919,0.0332553213451403,0,0.02644387946421892,0,0,0.7728790669711251,0.7161882101949538
18,0.09821943053436571,0.01260989382070196,0.0851469948435163,0.06726240733833999,0.1318695070918985,0.09697486522202915,0.08977005505464516,0,0.08838287076114852,0.05617793172830152,0.09505681027308654,0.036430152307939244,0.03503708464177472,0,0.07754874167682974,0.029513254705422935,0,0.7872327374586991,0.6967309902211637
19,0.06259077169842886,0,0.17686731170087183,0.030008173455370657,0.06860988038741166,0.024137601294961168,0.023175035243256564,0,0.18716910095254505,0.11949854327326409,0.004192785209929096,0.1144562427269283,0.12612592237515097,0.033339308634938086,0.01647554111877787,0.01335378192816582,0,0.7712854599220921,0.6855943611881333
20,0.1782560706215408,0,0.05028643768345477,0.12360775785280081,0,0.05746442266209173,0,0.05812273177247656,0.1490538357409812,0.014276840570216406,0.06757301343817478,0.06670232445767421,0.10567894277738818,0,0.0686713655580577,0.0603062568651428,0,0.8013102921139126,0.6773450977464374
21,0,0.15627797976943383,0.1314145742978001,0.1202665636956372,0,0.10478140579828366,0,0.007350618419113279,0.08936365043019288,0,0.10247958806307633,0.10032520089447855,0.07634378561484782,0,0.04586418261078218,0.06553245040635418,0,0.8010825183986404,0.6907957533182428
22,0.047085907170704835,0.07471257793632541,0.0513188720616299,0.11991397172000326,0.08634292294465405,0.026420377738911136,0.03160411872185899,0,0.08264003771147238,0.06733623921310543,0.13170464468288193,0.037765725386783494,0.15776228588210567,0.003660200082413126,0.035622396320348165,0.046109722426802224,0,0.7470387724437364,0.7368740224422665
23,0.038810310948252304,0.18031548474576622,0.052724645828478016,0.16387843863618515,0,0.11743235537333384,0.013022371278578419,0,0.138119999096818,0.03624801077174109,0.02146004252038718,0.0913915179350341,0.039100291387221174,0.011995806588909065,0.050603041019151945,0.044897683870143465,0,0.8396194506193796,0.65062757623965
24,0.0030950170781441294,0.16883305464653814,0.03725415664760084,0.11789292009595856,0.16345716615843167,0.07558756939141632,0,0.03956081981889173,0.08595634998460899,0,0.059943686040044984,0.09443486908287374,0.07333267300878962,0.013331993229497852,0.018952951062676943,0.04836677375452646,0,0.7874238506770733,0.6964727954925243
25,0.009142110442555765,0.10840699641425561,0,0.17819962942350218,0.09402010655083072,0.1644382938195969,0.015121823810941851,0.019415568384300082,0.13648632384838058,0.02083933218821818,0.08562202343683081,0.0321215181562906,0.010987385773739256,0,0.04487062915028749,0.08032825860026999,0,0.7484645328431601,0.717380964358728
26,0.035503991179056796,0.04542779929450501,0.0560025443784604,0.1274531005146164,0.07419223755119099,0.09712340467595271,0.022485512463330998,0,0.08897430544389603,0.05798764751227235,0.14169732752738085,0.03686696195489937,0.11745068876189355,0,0.05378213550196942,0.045052343240575124,0,0.7505021053475611,0.7351175711514293
27,0.10790389591989792,0.01533121919287916,0.13622085075992768,0.11954677859979433,0.11712813334096185,0.012025951332249716,0,0,0.1648960219621219,0,0.04007135241221225,0.10148813252489279,0.0829479067580403,0.059596184239309256,0.0428435729577128,0,0,0.8342459120253386,0.6390224410562272
28,0.01157753854772458,0.09888965182131765,0,0,0.23083205820596803,0.12345860358890766,0.07583131326393683,0,0.12516072005252818,0.08346971120090578,0.07529863392168294,0,0.04810994466207662,0,0.06173806615760486,0.06563375857734693,0,0.7366168875307394,0.7311773281788512
29,0.06610840692765357,0.037057252584301786,0.12322808264351684,0.03784406790187915,0.1357934171856391,0.12071153236359669,0.04839529206935461,0,0.10569377014516018,0.00524805917194546,0.03373135609316034,0.06846409729018658,0.10094316381209119,0,0,0.1167815018115145,0,0.7814581165617424,0.6933895834872146
30,0.14406719818120464,0.029308992675579286,0.02354823888618078,0.11873896060490757,0.09544163512161613,0.08294549238553126,0,0,0.1125041688978019,0.0948067509171078,0.0545511827155846,0.01346869445638434,0.024165438844289466,0.05198887610758279,0.0640261469282292,0.0904382232780002,0,0.7589497975988109,0.7257231330333275
31,0.031060557745427163,0.03067089213716766,0.06918713618041279,0,0.15537433441610585,0.043152497530085814,0.033794626561841117,0.08698198326283327,0.139881616882565,0.08297536933729664,0.04822061035109283,0.08446790436852018,0,0.08300376004625852,0.05999247575709067,0.05123623542330238,0,0.8191650387061655,0.6545790156006864
32,0.08195226827849343,0.09943051926062069,0.08439847539484795,0.03608695227227854,0.017395701414138473,0.0332592071903751,0.1583462412726633,0,0.0860257639978362,0,0.17213240691525708,0.08393004712862454,0,0.03502512539065262,0.06733068354029201,0.04468660794392011,0,0.7549716393381354,0.708153471217399
33,0,0.2111173662666992,0,0.041635970230159906,0.14434082167366352,0.09982149055138824,0.060786822262588025,0,0.13292474715187308,0.051932934766710806,0.042252349060912194,0.04271809500675794,0.044679209368546406,0.006728738831683307,0.02895792035996316,0.09210353446905414,0,0.7557067836786889,0.7151278270362736
34,0.08179863392180348,0.02960588101655934,0.08713572453840514,0,0.13891018901556293,0.15924091775808472,0.05389826836263071,0,0.09901888132824233,0.06958205760565692,0.03157040036975812,0.05431345813884152,0,0.10218179104811875,0.021422571832548348,0.07132122506378766,0,0.7584427095476084,0.7226897385489679
35,0.08154128645198717,0.05603508056296232,0.055827500892262565,0.1427506855433378,0.024464950733041006,0,0.07020861894511611,0.018925290826927257,0.1705846488229615,0.02049652611325072,0.09104877085010732,0.016849046582584574,0,0.004975621937873654,0.09672189606016046,0.14957007567742747,0,0.795254197733908,0.6671411963824341
36,0.14902572886284787,0.13481317325379594,0.005074125995533214,0.11885519271916022,0.04824667944427143,0.08790558053929885,0.012490349144736703,0.03302944259328025,0.06455192518528635,0.10152513459742321,0.006988359826583146,0.008281722117866246,0.052947508747233536,0.10814120830425544,0.011091231231419743,0.05703263743700789,0,0.7356815629209323,0.7373414654820143
37,0.01013467448408264,0.11377701170152739,0.0014460841354274015,0,0.11893203696305493,0.025415875083349714,0.11995464945195679,0,0.13694440512948344,0.09018444558653586,0.13126513677559198,0,0.0723295662041659,0.027046954725330367,0.035518141637654606,0.11705101812183896,0,0.7365801106271038,0.7242790103195219
38,0.16274010097856897,0.03705367521100132,0.1282258532641217,0.04305650841164363,0.07036597167872687,0.10654185147276246,0.06329499141111598,0,0.058746027754791694,0.07827427832600564,0.10935333027014382,0.010616305052797958,0,0.06291916383894751,0,0.06881194232937242,0,0.7783501022805643,0.7083082011233872
39,0.18213650647746008,0.03859112160881225,0.027111663578809723,0.07285492396993146,0.06964406909821191,0.14982657738646335,0.03707098581017404,0,0.11171710556748742,0.10950141688006361,0.02685336656656075,0.07644950081456497,0,0,0.025555941915001365,0.07268682032645904,0,0.7861510060658289,0.6922193558525301
40,0.07290881510088866,0.10988352703334005,0.0753569528742081,0.02300978341895277,0.12873982270312126,0.06101027101856126,0.01627452574791152,0.0414996701380083,0.05930810462785043,0.08000829000904307,0.0743110478086289,0.08515800815154549,0.020589376966127285,0.0436439252260985,0.01890543147161977,0.08939244770409466,0,0.7890524947696439,0.7060316825626904
41,0.1805091841877459,0.029086538384731093,0,0,0.1358600782792553,0.13246105928658444,0.0585053094224756,0,0.1019228713369656,0,0.04788829477997114,0.045693614794504706,0.049297878430159134,0.10281642219823707,0.09085472146652777,0.025104027432842263,0,0.7824705280012079,0.7089323351579268
42,0.00875146712667863,0.08073794610114908,0.01738080897360489,0.2518702961105675,0.0009,0.08551136771760355,0.05084111281972203,0,0.11635429356273749,0.08412788157339815,0.10383153073866316,0.08799580230711622,0.08251847235650861,0.006988672926543737,0,0.02219356632088266,0,0.7599924910206372,0.7180029005005986
43,0.12715170985762184,0.02712779292905428,0.13034615787948553,0.04841686506846343,0.007843640475268062,0.1186876430747577,0.11091827292795305,0,0.07253080810549531,0.05699346086004388,0.10617385552493927,0.06464937975623077,0,0.0046683246331680915,0.0066178703830024116,0.11787421852451635,0,0.7792226491220864,0.6962750134988147
44,0.08542674126011543,0.09417868586782069,0.04855487993011585,0.011745663694136444,0.06775459420757926,0.07895507373995078,0.002917613385538278,0.024739143102266634,0.16784182964016436,0.06367043399076808,0.15429463953522923,0.08457363061017938,0.06589624202102537,0,0.029920765734748084,0.019530063280362078,0,0.8078165581824737,0.6741437596534736
45,0.02271795070262321,0,0.021773498630839657,0.16307954190553384,0.003658577251868112,0.1673471127429457,0.06003607680808492,0.08360799553821181,0.08858644880474822,0,0.13456377491679947,0.09162627996936093,0.03842098131900885,0.12151458638862142,0,0.003067175021353819,0,0.7775768980450966,0.6989924291239255
46,0,0.17529736168084817,0.08209259980994817,0,0.13293171385609218,0.11974845950372834,0.13749864888867144,0,0.03352206959010185,0.022895302056512145,0.05426115448028604,0.05327679927804529,0,0,0.05216340386783907,0.13631248698792736,0,0.8243515183180098,0.6684952476758877
47,0,0.14558458709301703,0.0385703252388434,0.05176648371808582,0.1953562020099856,0.08109736873082765,0.02733506829100809,0.052117235337411666,0.09608098167706813,0,0.09616422977026272,0.02706724507886683,0,0.022665171606424495,0.11469205309762591,0.05150304835057267,0,0.8082010951849292,0.67996367197443
48,0.05115792086764583,0.11924031713243244,0.023468242850899493,0.07666757154696074,0.14606480904507416,0.1427027867898841,0,0,0.034908638056744816,0.09887388999111552,0.06653280774706867,0,0.06453576368689654,0.05416651914760749,0.1070116674269564,0.014669065710713795,0,0.7595537469238729,0.7453205332562017
49,0.00685032491060613,0.1388004074099164,0,0.05747263293210921,0.1650648534455934,0.010360364070769682,0.0002,0.08449325253449533,0.10761915869586235,0.05669171646495201,0.10332115535050633,0.0514889546242642,0.08597247503515908,0.011932312221215914,0.09811782444401629,0.021609500143680332,0,0.7895290628834774,0.7012788145844306
50,0.13724992317150017,0.018458344379272844,0.0731129126524662,0.04234264587069776,0.131564345205309,0.05324719706109929,0.008752387226272838,0.01997139176669847,0.18089677020326755,0.07183770910678838,0.016052186656186775,0,0.08155201507548278,0.015092522329890687,0.08732139535264669,0.06254825394242061,0,0.8329567676131867,0.651258947880191
51,0,0.1200161832168202,0.07861200966543191,0.13653758395086377,0,0.1245850975373325,0.0876200861927756,0.0062828359446159415,0.17193782183722145,0.002333654543671835,0.07231039003214847,0.06982418870637008,0.005865696643389183,0.02557677690455248,0.06538546577416816,0.033112209050638386,0,0.8522399957792668,0.6188111444986079
52,0.0008,0.08018953127334255,0.06299149079254518,0.10000616095725942,0.13388395774209785,0.08744898690935927,0.08190950024479027,0,0.09786006269582573,0.11837099782578168,0.06779671802101093,0.038781369246314375,0.06108796805072768,0.004154913357877354,0.017319674944404482,0.04738680488620509,0,0.816820808724083,0.6792989468935827
53,0.07340704112092399,0.08968337842231872,0.10526156564904164,0.02040846776357398,0.03691173486871929,0.09086644029304378,0.0853945510437543,0.058282966053361474,0.08074649517578351,0.06300482750875645,0.03698511857356615,0.02587657584562145,0.032760320005347475,0.051681570833556935,0.08182010853648798,0.06690883830614278,0,0.8122915868523062,0.6807477727236835
54,0.10879492745750645,0.12588630382790564,0.061492674148541294,0.1381742885342156,0.07187232764759152,0.12189115916552336,0.06921010732402025,0.03531449601756367,0.07480057631609545,0.019931680465198737,0.05328527980441067,0.0038268310112432656,0.05828345865465801,0.022747406995332196,0,0.03448848263019393,0,0.812129377938798,0.6702698793701466
55,0,0.12849012434147522,0.01858823839839709,0.21227627610143038,0.036743882838923304,0,0.003430328243617321,0.11966562109341311,0.03897024145852883,0.11356442285955073,0.16555157267993062,0.09901951890917435,0.018689999847775477,0.03541025270312025,0,0.009599520524663318,0,0.8035100561994967,0.6948538504352932
56,0.0017951385007455919,0.07555762777751868,0.15712550058158098,0.2611777726945348,0,0.025434812645124195,0.09820434734416789,0,0.09561040059172396,0.002878463506103527,0.024613760706369003,0.06083109937577737,0.015604384664483493,0.005481205022804956,0.07060314932991536,0.1050823372591503,0,0.8070068400916095,0.6521257604296266
57,0.029600121533517078,0.005940941998903462,0.05547622450648428,0.12062391858133435,0.21441628526155979,0.012195471049695735,0.15277740907830595,0.05206489110837452,0.03205896457232316,0.04552634255350778,0.04318630629573359,0.021098370283255428,0.04013123192404552,0,0.0860890033681267,0.08881451788483266,0,0.8282644335454619,0.6454543013695927
58,0.06742942603110455,0.08470730938775184,0,0.03133093757794474,0.23814111974022636,0.04211551055271058,0.14038050876460834,0.07785745223569472,0.0015899875562446798,0.011009690718628987,0.08218568556737177,0.007598833305984692,0.01635098323296676,0.004373070518735793,0.08201689764717765,0.11291258716284854,0,0.756462370382002,0.7143044891849571
59,0.19451662903846556,0,0.019800554515416645,0,0.13988713946306217,0.047356015153160125,0.010421685234199611,0,0.12861590891056773,0.12673899788612764,0.03510222087661887,0.06858717125690848,0.04312187695209859,0.059752623871308655,0.12609917684206587,0,0,0.7755864057750024,0.707953839944864
60,0.11956618383643158,0.06573106290767855,0.001911986950198027,0.13686724533771852,0.015816391089031996,0.11500566856117603,0.08388458118766483,0.14323843024135915,0.0028777264666450864,0.11357557753357073,0,0.021727190347214386,0.05334826579907221,0,0.12150228498227003,0.0049474047599688395,0,0.8085175178533445,0.690169500014674
61,0,0.1755901868665774,0.0002,0.12483881028872533,0.15385898998129963,0.05967521778531831,0,0,0.22003706163313064,0.042291422161283426,0.044249165366465955,0.018375560816485528,0.10030792014119577,0.01572801932620569,0.010940185332079458,0.03393933372083744,0,0.7466564657782132,0.7080146149853193
62,0.008496033603917685,0.1335507296639972,0,0.14205943833979034,0.11315543862888237,0.08925967276380121,0.11247253217361534,0.01848653812561293,0.1430724752384198,0,0.04404904639469161,0,0.009499019484633798,0.03863902571224309,0.07042070370993077,0.07683934616046385,0,0.8268285689970626,0.6485521346139427
63,0.08499181635584523,0,0.05644922827230249,0.07567776632502747,0.05638507309828708,0.16967913353308856,0.07585629744336778,0.08577345683034257,0.13282062933719277,0.11846491596502243,0,0.042936602530413766,0.10096508030910985,0,0,0,0,0.8450193893697338,0.6270532926554776
64,0.0007,0.08603785223199802,0,0.047416360820329975,0.2951480444172294,0.01628351984215627,0.0037634662063081347,0,0.15723849837670387,0.12457267931576341,0.029857338484302946,0.08985715455630684,0.046786281057735954,0.07588988595876105,0.009807122176858075,0.01659545857797911,0,0.7966267182101362,0.6882558079519514
65,0.08315938309887375,0,0.07578209195597392,0.17119821040824804,0.0781582299728971,0.11275512938766077,0.13119118810484412,0,0.128078449115309,0,0.09831709668745336,0.03223858214204303,0.0023280807489451964,0.011492054962765539,0.04008635433842831,0.0352151490765579,0,0.8123509193616392,0.6499184010570598
66,0.02084757076847551,0.15349656834867315,0.08596514845737817,0.06585943454689364,0.058494454527132186,0.13025012988877613,0,0.0762884335035557,0.009942497185163919,0.06290262091766485,0.037450327132637476,0.03112870360240298,0,0.12432050560792121,0.055281213756964424,0.0877723917563607,0,0.7455854930819659,0.7477911425011436
67,0.12064654388053532,0.06524349685366308,0.15418988293774602,0.16400833896813713,0,0.061577194666642306,0,0.006934627285266587,0.08349794542526551,0.10415977187145138,0.045543600986964965,0.01600243233940539,0.0625269197694344,0.005329431602076561,0.09990798465331203,0.010431828760099262,0,0.7348386491940477,0.7350602611803433
68,0.02275350584971324,0.049934286629382804,0.06999403342979042,0.012770413182454159,0.11829892667919777,0.012566249729764783,0.021257111591926062,0.0864328026723891,0.06858885929390386,0.1025747167426921,0.09553730755081347,0.09752709966121478,0.06592464951824757,0.07127963764609624,0.07388599763312848,0.03067440218928521,0,0.8091909054433123,0.6894439973682785
69,0.08270692991276218,0.08147611450411037,0,0.1373403703416871,0.028923871103524956,0.0842120128015788,0.12917278761230475,0,0.11255715706553214,0.042908261776002835,0.08167789588179414,0,0.1192072393534932,0,0.04256156243563818,0.05725579721157129,0,0.739176734687475,0.7300817806455597
70,0.15307933516026143,0.046309084414465684,0,0.19761047593270878,0.056224730593768577,0.029216748514264167,0.11017291663518611,0,0.08712479657243836,0.08260268126505332,0.07840915544111192,0.07289296248673378,0.03921824810236029,0.002689659314280336,0.04444920556736725,0,0,0.7795928062033516,0.6981323404379759
71,0.04178930413782523,0.009227358638505012,0.1077745537713572,0.0481095607839346,0.06820377793318104,0.06884515478762578,0.05254300316079795,0,0.10177514359312222,0.015328741945545232,0.03881941958942341,0.04755661671838632,0.1889940900728192,0,0.06367391925705089,0.14735935561042587,0,0.8053665365075131,0.6854882275764156
72,0.15353478706588813,0.06931845416991564,0,0.003344143110694759,0.18986995540517207,0.04102675567505167,0.0022542075969842258,0.022423769995209935,0.16334202267344702,0.09055958956627719,0.03635602005594728,0.02040409102403367,0.05152188180495032,0.07819356458305983,0,0.07785075727336827,0,0.7771577698338044,0.6984077514868341
73,0.13054506157033724,0.00656948679373705,0.0884056265313041,0.01094030523021561,0.13464778494401164,0.13660002123334175,0.1051743798512212,0.04713138670050499,0.07195824015317993,0.041576999151250224,0.02194044911071296,0.051134375239512815,0.12584223075165868,0.010206418001748919,0.017327234737262897,0,0,0.81517996895435,0.6709163642081878
74,0.01613792588420038,0.017166852314365183,0.017495499201812734,0.10972883447417227,0.23751883291693723,0.11150821670773903,0.011619887114271915,0.12177337889369796,0.05444724457435288,0.06923581746629873,0.11455792207647739,0.024061992772289438,0.048322347179543264,0,0.04642524842384167,0,0,0.8200028917474994,0.6685214432588662
75,0.09247275153105576,0.1215403012859357,0.04988191887922806,0.059766640469434903,0.15374493107656326,0.19636814199815278,0.09812598630732747,0,0.09187479482250466,0.05570051363968834,0.0011472670477664655,0.023806024649282095,0,0.03771593539767919,0.017854792895381402,0,0,0.7580169123327377,0.7016527056820957
76,0.05899000470307,0.033331118802430726,0.06917687256097835,0.08869671761507372,0.060100040115957515,0.03528522960743444,0.06935058370101739,0.07045960424209252,0.08685492049396819,0.07939707508953524,0.11383267701785993,0.05484444136462843,0,0.016468615386082193,0.11049030170489797,0.05272179759497341,0,0.836406479785973,0.6583411030720432
77,0.0304957608671293,0.05446288594180878,0.11164988424408885,0.12721900566677805,0.17851848099595802,0.16812616925342028,0.030442742323758997,0,0.03856657156582291,0.0266106618598405,0.09338162487422155,0.0025255484055758206,0.07358773600007414,0.05858103941207449,0.0058318885894483785,0,0,0.8533297204943877,0.6549978110531165
78,0.13178735878956035,0.017311057089428494,0.15322481401903032,0,0.10347562073440728,0.019314371402397282,0.052793366097459875,0.07349919270605225,0.021197511925797927,0.08875538603446949,0.09745412131622759,0.14296266158560372,0.052824180319536236,0.0028463643880285087,0.005710273403388229,0.036843720188612504,0,0.8047641543892023,0.6774822486052083
79,0.010002684390781443,0.06312852700499927,0.15822889131076046,0.13802577442891467,0.10986787849015092,0.003918063930580875,0.029889798309851074,0,0.20019303688750378,0.06351897557955755,0.05278296772266501,0,0.04415626962585093,0.03639547283354878,0.036859979731214736,0.05303167975362048,0,0.7915588134303283,0.6615315097117027
80,0.04875179302403585,0.18217518099137903,0.04528082852595882,0.13006577391791221,0,0.031181168156704582,0.15639647415370356,0.04499213861343077,0,0.04487372818746278,0.016784972989117675,0.05115065820788267,0.14474874135076157,0.0014576111305345933,0.023500206695406985,0.07864072405570892,0,0.758250808431497,0.7200929005450096
81,0.010390857519559222,0.08124322735702319,0.05995216488075134,0.0675957854965002,0.1919126481296829,0.04374634355452293,0.029822659281594603,0.05199632052986109,0.07621386252086347,0.059726990914748986,0.1128891517407582,0.009568333695209888,0.05381422749426131,0.037217139638212986,0.02541410555050812,0.08849618169594159,0,0.7842623585468314,0.7035192431898444
82,0.08280463947839241,0.055598163276954014,0,0.07200826556446557,0.12742438283162685,0.027271846312590525,0.16884834953813885,0,0.07930413727552706,0.031196741700875132,0.046456390557257025,0,0.02679400465624708,0.07324135670021346,0.12927495774932732,0.07977676435838474,0,0.7493399101955843,0.7232077577929513
83,0.025026122467315535,0.09280776036252451,0.03432069518668359,0.11592614729765362,0.06363243397058228,0.1359293589874166,0.008193264130400718,0.14841984554585547,0.05602071631578365,0.038870655729593306,0.026574476207338587,0.07299426032809353,0.015847699733308376,0.026961102050934185,0.06366913526016608,0.07480632642634995,0,0.7763809419146614,0.7013309524049537
84,0.09152064187419474,0,0,0.0771363365729357,0.14148177036214563,0,0.05035782931444529,0,0.15277720369682474,0,0.11729044807411707,0.0478940359985945,0.10241211531590175,0.025154536583142557,0.09708831671239843,0.09688676549529956,0,0.7924271621539766,0.6900937081479153
85,0.002947077962012632,0.16760438963510121,0.05592960894836041,0.1321956545116696,0.021506507247213105,0.09149029208720116,0.022166756477131455,0.021421579774493774,0.12070614192507034,0.11028153639222886,0.05255819003541931,0.04825396810128734,0,0.041637274082198666,0.09180503019429015,0.01949599262632205,0,0.8051419881746349,0.6916609217287316
86,0.11873514834607138,0.061592716383476416,0.01383628415987732,0.017377099203932895,0.1998454379198678,0.04835188600843642,0.06020331247304845,0.0046530610454344,0.07533887271617426,0.031237296960300833,0.09061763831089248,0.09677432421989372,0.07796446249919867,0,0.06172106983054085,0.04175138992285413,0,0.8039876924475607,0.6906899790552008
87,0,0.16292867467560904,0.14656716642661036,0.10403096631080481,0.033741607949906695,0.07942416564648867,0.030177284710547883,0.02791842303609406,0.1839070378135247,0.09938514824153391,0.05330544757479163,0.00918779407458121,0.03594785011887661,0,0.033478433420630456,0,0,0.8056740514514067,0.654633001483167
88,0.02333491809495607,0.1809573099910889,0,0.10502015313726658,0.13049680486181436,0.037304805220135705,0.057134850302080945,0.02209455491222432,0.09672018127714466,0,0.1376777865891389,0.03452439006158453,0.010553448218657814,0.043946427825844465,0.009623161175386433,0.11061120833267629,0,0.7712030013391858,0.7069706518045368
89,0,0.10925246913880023,0.03697484766005027,0.039199280992158955,0.10277452247717621,0.11647203274457493,0.11787140793354599,0,0.054506809944641466,0.10293692778054975,0.04085747013375359,0.008727693561759802,0,0.09407740153077997,0.10638424221380083,0.06996489388840799,0,0.7661201825633067,0.7290977148477447
90,0.04992902399424269,0.02234648898328324,0,0.12721800161520966,0.06496083862348351,0.09994792558661601,0.13429801665230112,0,0.10611235794651641,0.04515623873078564,0.004988367443535422,0.029371949230874255,0.1301990023274183,0.077825148595106,0,0.1076466402706277,0,0.763570163179436,0.7146539521648048
