"","col_names","B.cells.naive","B.cells.memory","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Neutrophils"
"1","X0","0","0.191436598553741","0.152885413192248","0","0.0664741778771609","0","0.0163423085234735","0","0.299519434882462","0.054202163553118","0.144791554298468","0","0.0175722255552976","0.0248927084979276","0.0155428692717407","0.0163405457943621"
"2","X1","0","0.0684278186121711","0.115631110917062","0","0.168444140598619","0.0140675153167962","0.0130566131257312","0","0.29748206875381","0.119954767216415","0","0.118972763713455","0.0182889214384247","0.0171469172995135","0","0.0485273630080025"
"3","X2","0","0.0176171153437483","0.189959801594092","0.0447512931852144","0.106616692346584","0.0673173356694841","0.0519639602438442","0","0.13381288022238","0.0263494841501102","0.0489434197905786","0.0522004365934736","0.0563617661679593","0","0.148648054777396","0.0554577599151353"
"4","X3","0","0.157024362943293","0","0.239070702136339","0.156635512511816","0.0368157757672366","0.0848499046879973","0","0.212192466727916","0","0.0211831470133184","0","0.0132694480885087","0.0286680949537224","0.0502905851698522","0"
"5","X4","0.0893145035734781","0.105183129264477","0.0637831406733275","0","0.167316934654108","0.0427615760100776","0.178092299818989","0","0.1710706105218","0","0.0353407733729171","0.0320443314635932","0.0186524536829238","0.0566051698574163","0.039835077106893","0"
"6","X5","0.172679305846081","0.220542615892588","0.0837831230921476","0","0.0498900023786406","0","0.0629057065185365","0","0.24153552247703","0","0.0462919457850334","0.122371778009943","0","0","0","0"
"7","X6","0.0973508785100211","0","0.12404793239683","0.0244721730189986","0.122023156744143","0","0.231596113981732","0","0.199530559339827","0","0","0.166961713333406","0.00610303139734986","0","0.0279144412776928","0"
"8","X7","0.12410689601419","0","0.00545943224082027","0.126878691507928","0.217788817194587","0.150498464515574","0.126238391821087","0.00253140026830513","0.0541942209311017","0","0.0901671192049267","0","0.00510783087286003","0","0","0.0970287354286195"
"9","X8","0","0.0945177563681536","0.108305306345868","0.153526808785189","0","0.0359788491937975","0.0937272191844256","0","0.251692394172165","0","0.0162483050890707","0.159726466381512","0","0.0131594430609363","0.0731174514188815","0"
"10","X9","0","0","0.0777691815587897","0.0148681916519882","0.290257955644867","0.0323400980814493","0.00904500432005483","0","0.263281467719542","0.150197359087859","0","0","0.048880385325801","0","0.0595935104156564","0.053766846193992"
"11","X10","0.118323959682833","0.0135791844039565","0.120553870271534","0.0322043332324215","0.0942863339108975","0.0388858471857831","0.0343166920919658","0","0.213257057780626","0.0782916515106266","0.137937322088658","0.0878049973926329","0.0305587504480646","0","0","0"
"12","X11","0.0366447015230497","0.188395241574033","0.0575907358004035","0","0.1476487069288","0.0199522517964792","0.101993301896639","0","0.261487316937902","0.0413532389842983","0.027632460815902","0","0.00176588099752804","0","0","0.115536162744966"
"13","X12","0.136017453055472","0","0.0685734791234739","0","0.144366161888225","0.06919910600918","0","0","0.127510459823922","0.00953871680783439","0.125189721571874","0.0863444192771063","0.0642730598979594","0","0.0302467144766607","0.138740708068293"
"14","X13","0.0498595983855031","0.0615377089045747","0.125445180961292","0.143641817143239","0.0942797637091675","0.0573931087282062","0.0991585862322303","0","0.199535261342639","0","0.0581204210747899","0","0","0","0","0.111028553518358"
"15","X14","0.0752303501291931","0.0163848432617504","0.0721210166585167","0","0.168800267068529","0.0514980950947282","0.0710316105556219","0","0.227194270969764","0.0655985105917283","0.0128650343521932","0.00183651143461774","0.115634500674898","0.0225823879215581","0.0992226012869019","0"
"16","X15","0.147464793251283","0","0.106565393952804","0.138115458120073","0.138357941438479","0.0383999162113897","0","0","0.111663457765828","0.0133452794685852","0.131295284947381","0","0.0424753415050146","0","0.0324990411231021","0.0998180922160602"
"17","X16","0.0377917850330605","0.191673157052841","0.270896209977644","0","0.0506755061815751","0.0933967452119088","0","0","0.0470435442752141","0.0283844234676366","0","0","0.091650392354906","0","0","0.188488236445214"
"18","X17","0","0.272986917326527","0.136000951897673","0.0603150455161113","0","0.0465756407092978","0.0968172792666997","0","0.0888684697171355","0.102667949986607","0.0761764846910788","0.103358473846264","0.00826531819061779","0","0.00796746885198837","0"
"19","X18","0.125539930193454","0.0137334044866015","0.148678149194882","0.0249443423255203","0.170580517442964","0.0958605964828056","0.114429617130305","0","0.0670755648049967","0","0.0623448881610415","0","0.0575448041452622","0","0.0991987002112787","0.0200694854208878"
"20","X19","0.00999518951465578","0.0769081489644663","0.188574313846825","0.0174604447699801","0.0367607224249831","0.0393783633414995","0","0","0.211271403069818","0.101951288532739","0","0.211897012052528","0.105803113482505","0","0","0"
"21","X20","0.192441887446947","0","0.0660300671744414","0.0899280472179478","0","0.0229598770291295","0","0.00696928137308034","0.327845126008644","0","0.0438811031119322","0.100689780797771","0.0569286701530727","0","0.0593518824580764","0.0329742772289584"
"22","X21","0","0.117468612115215","0.204432127683082","0.0496491342915519","0","0.108171109930171","0","0","0.0915127188371554","0","0.118076492372468","0.220355579984285","0.0221019440720375","0","0.0092761288701589","0.0589561518438766"
"23","X22","0.0318598284635708","0.0906530007354706","0.0426962215509603","0.126325264338637","0.135125434412109","0.0349434387743956","0.00957684211924403","0","0.0715839342237014","0.041600234709138","0.160301749264372","0.0375355785071429","0.162924488580764","0","0.0244787032431492","0.0303952810773442"
"24","X23","0","0.220537188791219","0.0809499005162209","0.118072389499676","0","0.103977575142588","0","0","0.213215075237646","0.0168769981425757","0","0.168984608177924","0","0","0.0497249741291874","0.027661290362963"
"25","X24","0","0.202117639565144","0.138442284496493","0.0641719275087177","0.14151262785638","0.0513956391784578","0","0","0.117309140811293","0","0.0413396415394405","0.154111840402859","0.0733715182656284","0","0.00573779343598382","0.0104899469396029"
"26","X25","0","0.095189396142798","0.00492611781880189","0.103538784854411","0.128132990554248","0.121052911954688","0.0784783142757521","0","0.219952334622192","0","0.0805259124782869","0.00404346295625817","0","0","0.0640917270515141","0.100068047291051"
"27","X26","0.0623556611484216","0.0279519112649032","0.0628755276431771","0.115587889376184","0.115133640199515","0.10119105044906","0.00248360112623214","0","0.0905253130910871","0.0349919948087689","0.136617874457392","0.0327247668388454","0.11679810907568","0","0.0505713356543204","0.0501913248664138"
"28","X27","0.0712046758820907","0.0481240390900729","0.216743295561864","0.115621532652786","0.0514438213990191","0","0","0","0.242317433615076","0","0","0.172911349886469","0.044333659103478","0.00659770099432395","0.0307024918148211","0"
"29","X28","0","0.141967419358509","0.00352693113791396","0","0.18961458620969","0.12760273177262","0.0585250467750392","0","0.162313814753535","0.0768924677602781","0.0533822143597169","0","0.0194329429878208","0.0197288005689494","0.00790710384051743","0.13910594047541"
"30","X29","0.0713411826156575","0","0.15820968635278","0.0364797540775019","0.117392848653075","0.106405385548194","0.0373626830311959","0","0.173185080784828","0","0","0.105284405126655","0.0349258792118804","0","0","0.159413094598233"
"31","X30","0.124732023983768","0.121511989772054","0.103818762320304","0.0639284561623639","0.054091853666636","0.0703320442694456","0","0","0.135482411435746","0.0925091935749666","0.0368733136879253","0","0.00190433877059945","0.00427678101572117","0.0515265468296375","0.139012284510833"
"32","X31","0","0","0.0569397816586864","0","0.133906233702017","0","0.121817242459538","0.0624595379252672","0.279185441291286","0.0295875354112705","0.0409967979954147","0.140179791902282","0","0","0.0886303834466321","0.0462972542076062"
"33","X32","0","0.191805226779763","0.119640219317412","0","0","0.0192500400631518","0.196626371488234","0","0.0619166101496757","0","0.190179333772028","0.0877302299876287","0","0","0.107660619670527","0.0251913487715801"
"34","X33","0","0.188537155240232","0","0","0.159839483788328","0.112561322781651","0.0403742868265841","0","0.208123289334338","0.0111308785304045","0.0535603687852846","0.0249355119861202","0.0216550682901362","0","0.00586677805308182","0.173415856383841"
"35","X34","0.0706676657737207","0.0516816343363885","0.221108942152048","0","0.0550959349719195","0.167711763977332","0.0260896485629124","0","0.0479923755872679","0.0819706501862365","0","0.0858885975437008","0.000491668905624507","0.0949717291157934","0","0.0963293888870558"
"36","X35","0.0475310798812894","0.0756559951840562","0.155181652553959","0.0403592444490866","0.0353968888261024","0","0.0704621514813025","0","0.240655427446318","0","0.0599240547246214","0","0","0","0.0604342228611113","0.214399282592154"
"37","X36","0.150381562875966","0.228691791877383","0.0951098619638471","0.0110414159181976","0.113975922787248","0.0961978823690432","0","0","0.0470955149543338","0.0664013605249303","0","0","0.0352047347663175","0.083869333653751","0","0.0720306183089818"
"38","X37","0","0.154649637337842","0.104701926494806","0","0.00525189618091156","0","0.106092142303601","0","0.145389066903919","0.0852211679004829","0.149226678053126","0","0.0689915202942874","0","0.0224184676558964","0.158057496875129"
"39","X38","0.237365388659003","0.0583101241108421","0.170958707574595","0","0.0910739150356643","0.102555552114858","0.0603390452660852","0","0.052553260047689","0.0705429391222153","0.0954494445378986","0","0","0.0018337967626476","0","0.0590178267685025"
