"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99"
"B.cells",0.572878913216912,0.559299087740506,0.613531900423324,0.721055502983804,0.6046922499475,0.799964631977973,0.591541560009523,0.632639259561418,0.636398722907518,0.275686551662384,0.676875162708997,0.616682626633907,0.625977481186828,0.671660545417024,0.650977150506222,0.703324091796882,0.709383856203178,0.662104388246485,0.613097747054999,0.480128711374424,0.64647425423853,0.520885866420518,0.568543823182479,0.761891793569678,0.704672181432283,0.485714630137573,0.562028966953252,0.753570243565178,0.520501814441066,0.677418204881104,0.66679279424061,0.518592325813825,0.67917351001566,0.544416988622618,0.651722111463176,0.588529019287686,0.810172853699552,0.582234118026516,0.730313805989038,0.728291610396734,0.661491278416722,0.755411733121893,0.510555342058617,0.622639009313023,0.578711650516603,0.417022795919936,0.722087591938845,0.621304210639548,0.643470750908641,0.574762846070689,0.644900941144932,0.595588516973562,0.545704956489646,0.726256731683927,0.797605634063714,0.670105439212606,0.531670667515385,0.47376666730745,0.631459156072246,0.779983007398711,0.618786500776819,0.625264700441935,0.575788398523304,0.499061345700142,0.52938054163214,0.477461990055847,0.671328018282775,0.679354818991623,0.462504296138468,0.655268480310159,0.713483154021391,0.529483741721792,0.768271164627438,0.637450483149847,0.408534433274623,0.697357353259463,0.653205265564252,0.601669538374138,0.542421733682885,0.665864355322135,0.695247400241478,0.610273877044416,0.734814423796562,0.64353747168872,0.538630798225213,0.691544012871987,0.616755510735476,0.673748275297311,0.672764526613457,0.489246351544413,0.470153493697208,0.501096855247547,0.563319158995693,0.708235033136722,0.646349200623569,0.716889138702881,0.563257954006092,0.500686465184708,0.602387277128157,0.656643923768217
"CD8.T.cells",0.190734464994583,0.178426711338232,0.32287447355224,0.182315507486691,0.250342705763597,0.208003476418837,0.262437008716064,0.227547841639914,0.254495293893478,0.289356633676931,0.201816039285848,0.204510362697774,0.0907855409516392,0.246155766107517,0.142500561268887,0.127950982719656,0.167515065912874,0.306605331650143,0.350684629724601,0.259711401058788,0.0645098528084717,0.235053244741487,0.148189794388383,0.254197903508088,0.281738052633048,0.0776923965357439,0.131502229357148,0.314006775736535,0.151296455159693,0.140710583241635,0.163752969712671,0.126620387583374,0.152444166257342,0.217102316545041,0.256437122880041,0.187544232112738,0.130400035493789,0.129892545257329,0.243362193914894,0.148276787209972,0.126894756564704,0.135166943945862,0.158515090374753,0.229170560002891,0.216616000963942,0.240022707108204,0.286104119696895,0.302872675224862,0.00185106735854813,0.0978757396704388,0.289798103208172,0.312629038532012,0.260927728527004,0.237136680062787,0.272284815029987,0.0859006499469286,0.316549769118143,0.253521795997361,0.304986910360517,0.0650287818066785,0.203809776206754,0.0434435511359419,0.330412078858472,0.190307035175823,0.299030998183944,0.383601676848621,0.202631445380062,0.17027950867755,0.222481150083758,0.123858695092584,0.264974326061367,0.158412379758285,0.14119308232146,0.380644589018403,0.36626774811748,0.281347505527512,0.296077662662422,0.255677113510688,0.235935365676913,0.296937535334161,0.111718379078905,0.274472795468102,0.190727961818426,0.193469565412838,0.216287010780078,0.14355618693827,0.170206584382553,0.38002052459124,0.179291887305126,0.239323328460516,0.20384876908415,0.201106216572783,0.245085760034621,0.273242843112611,0.14992168791948,0.155363196743035,0.125738792444026,0.127808104470548,0.148984841383722,0.292322266996039
"CD4.T.cells",0.588984406370004,0.603344275568235,0.599098669583147,0.743622771722117,0.574006171158535,0.593944934968435,0.586467455500845,0.789551490006233,0.547890934068724,0.67282041310472,0.685078143232026,0.658443553209758,0.548835625124907,0.704789045229876,0.721215692703776,0.683449922680436,0.587472123299711,0.633432695526782,0.706196203187938,0.573065865387139,0.498864381561106,0.558924528920377,0.658986796571361,0.587494133992869,0.656501003329711,0.585374986685902,0.623999110190055,0.585811579550015,0.648072111376826,0.671634487862169,0.589063489270726,0.624761077047968,0.532431304258906,0.582415704797634,0.653089538989595,0.546995154341195,0.597431007580767,0.564074399944696,0.638849805237026,0.593478780235681,0.555157574285738,0.582738109731198,0.658815059374256,0.545213834227323,0.474660371579896,0.526573926894896,0.639154406222321,0.6615154268394,0.671795699159666,0.502371176721922,0.666910374227495,0.576897825277733,0.678256261955859,0.607346946716936,0.715173354149426,0.721249946373983,0.676098794696234,0.722534043332394,0.626525416832555,0.492746340474163,0.595735080125985,0.636989282790558,0.73959092853906,0.678671697138149,0.665739856322143,0.75193970642187,0.590405317401859,0.662377440228192,0.552410151408212,0.658257034293119,0.734039074458661,0.539774757416615,0.470869592731995,0.60706065209809,0.720579833377185,0.684514613344952,0.600892962532466,0.7997553135066,0.643808342040068,0.705071975622048,0.585961841851627,0.710005783594191,0.535409863006644,0.594306229758235,0.502460780525203,0.649849813445729,0.616426745784469,0.639512152001733,0.614571453133905,0.633618673415068,0.619235420488811,0.672748162304651,0.687057238387122,0.707633671525065,0.525191894802585,0.598690854619884,0.532321164350662,0.661316500425265,0.496423895664532,0.650965550906633
"NK.cells",0.798003379292569,0.830069701118571,0.756835430237432,0.791373861408712,0.893901835679711,0.888340549361855,0.911319071612851,0.819392410046535,0.835480902185691,0.854163300404547,0.787381696236655,0.840227958381651,0.741278609600262,0.86385866075511,0.78366385030825,0.785703319286915,0.77401994267601,0.70798996897213,0.842183901216044,0.760104576368017,0.816558429135788,0.761377843981194,0.636469429646386,0.801115434334837,0.736022947236225,0.850314835142715,0.767998021813774,0.887695982889262,0.836843575709838,0.770930793111316,0.688229243306868,0.89257625231826,0.800787133851821,0.783456437409364,0.696179681726192,0.818991062943725,0.819758031083206,0.744246051956631,0.679664427002796,0.763130127605508,0.793086935427881,0.842303379299014,0.664813411048924,0.772220620635821,0.871543908047125,0.850408071421947,0.805273859354399,0.888179377120231,0.385963219008235,0.821684377404624,0.887417376122468,0.901977049906787,0.808141330798994,0.893061414998575,0.860682537047933,0.82593877512532,0.861207490317981,0.896670476765577,0.820403794466651,0.709775159506783,0.864007765506505,0.673654107419102,0.872847046193051,0.916118984635655,0.875745945061231,0.843411885035682,0.794468723259623,0.668077962544453,0.851670424712342,0.784876744058654,0.7453330993059,0.691244470692812,0.867279199573839,0.92928001061718,0.869190661720783,0.779897466924324,0.890819215819919,0.801905588026334,0.75304345329532,0.853076552960175,0.782246808412649,0.806687900068179,0.848919153205639,0.887590456323556,0.788467318124589,0.833256311997116,0.783090091159397,0.925276579619017,0.834022646911606,0.770460228057438,0.768353155967954,0.747616055745965,0.817904771586184,0.848917921327544,0.764583461656118,0.796477363149438,0.730170810282142,0.76955303661509,0.63847283705132,0.878598227296245
"Monocytes",0.884097624110245,0.909800194866893,0.870863136743629,0.779147506434547,0.755914335333682,0.735988487787196,0.789610764566301,0.789362656013234,0.878706695031687,0.931324789586056,0.944012450572114,0.794130537088067,0.900407175738802,0.786143639887495,0.886938585053005,0.901612579687061,0.858971436227388,0.924689939504136,0.748073606586238,0.981213491894246,0.930696460149242,0.869208207257824,0.976857906200349,0.828143186656086,0.807263359856488,0.758172505105751,0.904834278923902,0.756252716430607,0.962070791647646,0.810693265960658,0.924051262906836,0.911118293825928,0.877132253303649,0.861630312697869,0.907220516442371,0.891887722697884,0.87611101930299,0.996550114900317,0.897586489830346,0.890341143164949,0.904799297024703,0.816152994210083,0.925162399237249,0.902140877474368,0.850558099917881,0.820316466331913,0.792272953609326,0.6295376563437,0.91561271377759,0.815028497891695,0.837017365347945,0.797464846371687,0.883238385324315,0.816422791780708,0.741144187889782,0.921557945580944,0.755973913322915,0.855635575292101,0.869891703788645,0.891583022215053,0.919235913219238,0.873038113862735,0.721055611291514,0.881767006254766,0.902969531615891,0.731373945801253,0.827073484219872,0.922441782600127,1.00185106735855,0.909950130650305,0.830463901446818,0.909085870783455,0.915615569500335,0.849660034731267,0.848167032659015,0.845270677741967,0.917038873384856,0.805247266225877,0.925098819696344,0.730953397626105,0.857915026963134,0.885514475469074,0.917116436627912,0.834750453015983,0.876973050276305,0.850400698376305,0.855412637196074,0.764097285658684,0.848906972799756,0.942384793371196,0.92815710341819,0.852547785163898,0.762211294392959,0.803847098015949,0.723363037473712,0.914012484288034,0.911202367961403,0.869215289815906,0.944888980024823,0.733089500118845
"Neutrophils",0.622700772787555,0.690661245072672,0.757964217780455,0.270031118309091,0.424036591038668,0.445313544941655,0.627545986952437,0.796375392400298,0.509561462238951,0.6863148471363,0.682845349151949,0.721922987439669,0.777809402110841,0.6947955032385,0.51085023616497,0.7769616953862,0.755179161289209,0.483212652199915,0.584742630801735,0.588203090880031,0.693907543066347,0.633353026341479,0.657402560521999,0.689053102087208,0.537006412256432,0.679283132341912,0.753629581839506,0.608622380864261,0.769473372415915,0.826557010387758,0.722989293901867,0.686322107758226,0.713151857181203,0.743272569915108,0.718968355747994,0.82264064445359,0.59653063036178,0.834285379873075,0.459913510206562,0.713678699536228,0.847222806044427,0.463280126520064,0.658965426734878,0.786856258767815,0.455485490558598,0.406338243860367,0.876139994688077,0.491142042879441,0.629686795191893,0.588114030361823,0.611341906211112,0.506733195563649,0.752296017758626,0.760408019353658,0.6026809970069,0.596384253360252,0.751999235160058,0.794872793218078,0.69352167141776,0.662507618080724,0.538755500790127,0.509927758688531,0.727131526017449,0.515896213654292,0.581137319040094,0.58296418810575,0.771336373292844,0.444349307335013,0.600243792233173,0.681132647364757,0.465743859863393,0.832947668846236,0.717902725967916,0.6196310435097,0.568942963261706,0.49580104482147,0.753311639388775,0.430766947884882,0.756377018042527,0.685545802602735,0.769370804803547,0.720156279775533,0.739337596888033,0.783590791439055,0.755901457907754,0.533300079561048,0.679926311030238,0.534072420057686,0.711464471478026,0.7029546091903,0.805191495396003,0.758446889237698,0.506156845646428,0.559048877664934,0.818950394702187,0.481541214330088,0.704766589783101,0.748359244753973,0.760175883291307,0.446735395527577
