Input Sample,B cells,CD8 T cells,CD4 T cells,NK cells,Monocytes,Neutrophils,P-value,Pearson Correlation,RMSE
72,0.24083772484670982,0.09862098193194775,0.026478239821199165,0.2868245629020798,0.22092395586167968,0.1263145346363839,0,0.5777566468570542,0.8179298121062706
73,0.2228921180011078,0.06726277883751852,0.14354981611079645,0.33225989280256124,0.14926070241110034,0.08477469183691567,0,0.5459793610707877,0.8421284121029122
74,0.09371935334270129,0.035811662790038175,0.3082359009009178,0.31944712857531155,0.16304398623135152,0.07974196815967971,0,0.5083614650870842,0.8641685660747502
75,0.23595484558906096,0.07614546672290047,0.21698087324618015,0.2334216643525479,0.20845983569663162,0.029037314392678874,0,0.5396684156006616,0.8471081191507996
76,0.14084298846959797,0.21866901795328322,0,0.29295254733899545,0.22239008868734036,0.12514535755078293,0,0.5306048377429349,0.8475568634720246
77,0.1760843265684775,0.09458464352788819,0.3763057444098307,0.1721050211827877,0.15066508083857924,0.030255183472436623,0,0.4805986568389196,0.8832966481095138
78,0.18110781750474822,0.2246471491719982,0.1200770803928146,0.10779602415628088,0.23853739948733785,0.12783452928682024,0,0.5411231826506089,0.842795176324234
79,0.16547369230848263,0.12992482715632983,0.22159805179021866,0.24817771461908797,0.1240116817568176,0.11081403236906331,0,0.5101931618608622,0.8656156409971583
80,0.3317448995671541,0.054941362810791636,0.09215116796010059,0.22733243167925138,0.15731534135121727,0.1365147966314851,0,0.5521897085780171,0.8346421887171389
81,0.15606909312711165,0.18320528898427277,0.18013830706487738,0.16266516052252797,0.20731291019804546,0.11060924010316475,0,0.5429341506764368,0.845682714063491
82,0.22176157832098398,0.13257243615118963,0.027363349951551943,0.26392101796300665,0.22586043516020002,0.12852118245306773,0,0.5510484618620481,0.8348816729185096
83,0.1633849597945159,0.09428755607655452,0.14076897202438365,0.24817829427484425,0.18463186614625338,0.16874835168344834,0,0.5546939578780835,0.8341762962584077
84,0.1541843843164452,0.013434123846066874,0.16067768596114362,0.25663311389479054,0.2633651172167751,0.1517055747647786,0,0.5041022860380847,0.8636375273724961
85,0.2170871585569396,0.029665271370131863,0.19782477013560787,0.2687544840805146,0.23260582431287008,0.0540624915439359,0,0.5433200411133268,0.8420664751531818
86,0.18770082396850898,0,0.30240331433612017,0.2034485106750956,0.21024620180700487,0.09620114921327032,0,0.4981658558263004,0.8678667320568438
87,0.1914502181979175,0.08325342100870368,0.19659567351359106,0.3284484065264954,0.13079598007902626,0.06945630067426617,0,0.5489967822350551,0.8438712552125849
88,0.19148817937449683,0.04709535418662534,0.23652181003088574,0.21829306628431439,0.1590839579029187,0.14751763222075898,0,0.5342122847040397,0.8489570536885709
89,0.16065696529255538,0.26463511247097143,0.04721983319510265,0.16037968615809098,0.2618796762497049,0.1052287266335747,0,0.5252376602807848,0.8512099526938252
90,0.13188238056325394,0.01228957930085518,0.2519056916202504,0.19174276929905493,0.26801057954415974,0.14416899967242588,0,0.5537890928857223,0.8329246344057024
91,0.24057798865082747,0.10813891186431712,0.1596239592370044,0.16790957970540546,0.1885712291840381,0.13517833135840748,0,0.5161706802057398,0.8571540755103321
92,0.20479407463073174,0,0.38163858490981395,0.22955995343839827,0.1465911323450783,0.037416254675977784,0,0.48538893489067625,0.8786891838692312
93,0.22116794189465358,0.13043549596485185,0.1700369104673014,0.2902463602431777,0.1444871667902311,0.04362612463978436,0,0.5003096864618612,0.8688550875518201
94,0.24533403202897647,0.1817354383538116,0.07804415789966455,0.16562769784254042,0.12968283361044652,0.19957584026456046,0,0.5378352305744776,0.8441334592794744
95,0.22892947080438514,0.003244870748238658,0.29647122391524217,0.1766440301266958,0.22145307016031074,0.07325733424512762,0,0.5400577393694035,0.8457292958352844
96,0.24399552278364856,0,0.20618846496155263,0.21912567444690792,0.20476835618962402,0.12592198161826693,0,0.5063423355835881,0.8618441046409622
97,0.17304996126251385,0,0.3202593646317243,0.19081490731303796,0.18973767426807442,0.12613809252464953,0,0.5170730431035268,0.8583503954110618
98,0.16982907075604592,0.11143115097836313,0.18364158294263114,0.1078289492441574,0.29105885454446195,0.1362103915343405,0,0.5430623601369163,0.8391660233441767
99,0.2723007139489443,0.2232396282904455,0.08187783971759269,0.24355998328358003,0.13665456545273375,0.0423672693067037,0,0.5380545585677029,0.8501582547906826
