Mixture,B cells,CD8 T cells,CD4 T cells,NK cells,Monocytes,Neutrophils,P-value,Correlation,RMSE
55,0.134871628139236,0,0.308166388856735,0.225635721641919,0.238306234663031,0.0930200266990795,0,0.885867552105184,0.632529757508727
56,0.123572294583562,0.137410008858874,0.188831741794667,0.242570354150633,0.162734432764806,0.144881167847458,0,0.881649564954213,0.64242264043408
57,0.0670800322779177,0.0196709547537317,0.325301850486962,0.260696136184243,0.176745660837194,0.150505365459951,0,0.889779292207668,0.62336194961163
58,0.161889451250305,0.0921560189913027,0.196412137872371,0.247979742764603,0.167377714022475,0.134184935098943,0,0.86425184538184,0.656056832084479
59,0.3296501800158,0,0.176406384456563,0.177772106134796,0.206812945901879,0.109358383490962,0,0.876332859880957,0.627751839365885
60,0.21234145653295,0,0.23260223857056,0.28088908652966,0.212690477830314,0.0614767405365162,0,0.878055774591588,0.645208298865975
61,0.208571638034309,0.0483352933194562,0.269349568210384,0.211500299932824,0.212347587789078,0.049895612713949,0,0.838113217319922,0.688367030300014
62,0.170499577431088,0.0352806438708435,0.250537267669874,0.274816107351741,0.128511250389259,0.140355153287194,0,0.871349648440147,0.656781516191889
63,0.0861315272317053,0,0.264185457095722,0.369231753407526,0.21761447383738,0.0628367884276667,0,0.87411710202427,0.626217873536809
64,0.119635435456253,0.0953333731562457,0.19361196355394,0.282536153983731,0.22693526648816,0.0819478073616706,0,0.88512268293858,0.630609964719858
65,0.10121541796819,0.212274859699605,0.201478286306475,0.251687214847162,0.134904082881446,0.0984401382971224,0,0.847613526220304,0.690829854195642
66,0.228952423680364,0.0536610671986025,0.186451319062993,0.213208821149075,0.155793366794306,0.161933002114659,0,0.882179350909664,0.633734908752566
67,0.234839699484006,0.0552265160284096,0.297214379468716,0.159505666045901,0.194515800397006,0.0586979385759608,0,0.82378079341572,0.705784056006561
68,0.0979655183891972,0,0.211442797915595,0.286306698107995,0.312817736629064,0.0914672489581488,0,0.876165827906578,0.589695771740964
69,0.227305912452725,0,0.27845776040213,0.201284341476094,0.175249686925749,0.117702298743302,0,0.872789496527469,0.658055854916754
70,0.227494623736257,0,0.321021038041508,0.181602954091315,0.199465276751209,0.0704161073797115,0,0.862315139314477,0.675686371472049
71,0.117675001433319,0.0273126719815292,0.242876719390605,0.17719657754277,0.232088836359368,0.202850193292409,0,0.8658848790282,0.599646281888118
72,0.21116313998895,0.0962336762833121,0.100691684402979,0.249652747898052,0.208512334118642,0.133746417308065,0,0.893021111703205,0.611349442226541
73,0.193307933750694,0.205842519203693,0.0569541716552381,0.298983268190152,0.156251586492662,0.0886605207075608,0,0.885634209284315,0.647090598634117
74,0.0712448968854777,0.117680089321718,0.270769942999953,0.286233029952567,0.162461667498108,0.0916103733421759,0,0.871898580267461,0.66059997425728
75,0.229251862789853,0.0788807348613855,0.221869819382668,0.214436056150135,0.197488332342734,0.0580731944732247,0,0.862294451327461,0.674681330514481
76,0.125687169518847,0.120816165755084,0.130419868481919,0.286793865730694,0.211169666757324,0.12511326375613,0,0.884384732211053,0.618539915383515
77,0.146039450695131,0.085850982264968,0.341356339107667,0.227073969908139,0.160294517058582,0.0393847409655135,0,0.827615106315391,0.715420680059554
78,0.162684088707878,0.140476669585965,0.158016849624352,0.157092734183108,0.243362433508569,0.138367224390129,0,0.87903833844478,0.619987897442251
79,0.137799364248821,0.0450965261709628,0.293093007930082,0.270969869842795,0.14114251239604,0.111898719411299,0,0.876629570160935,0.664162638468597
80,0.271360932471328,0,0.179954428094448,0.238822579403457,0.157086866965202,0.152775193065565,0,0.881380513518373,0.627835624384193
81,0.132095025495313,0.136975103807872,0.208972387691594,0.198418180332238,0.201545684580611,0.121993618092373,0,0.879709340161919,0.646409881407671
82,0.15569049061314,0.125550263147063,0.102515988398463,0.254467605082897,0.231911447671943,0.129864205086494,0,0.884774872307521,0.61134190678416
83,0.144224349881883,0.0650070238716826,0.176653152784672,0.265878310165666,0.196692080284707,0.151545083011389,0,0.890598369138028,0.612045364697606
84,0.141467046745111,0.149655839104563,0.0905299045555636,0.246224184093145,0.216557920575929,0.155565104925688,0,0.855959308391137,0.630281839601738
85,0.206406043470735,0.0245739759375619,0.229510417873566,0.239348973385916,0.215112033976885,0.0850485553553356,0,0.875052507380408,0.647729247597272
86,0.162581152828386,0.024643724036529,0.25030452493348,0.235668300722317,0.190225272943585,0.136577024535703,0,0.844652940918345,0.661714631146809
87,0.166004772135218,0.244906869073268,0.0830230644266642,0.286219354300557,0.152229936831998,0.0676160032322949,0,0.883276760683288,0.661920855172549
88,0.19601225951276,0.0267117641442243,0.224872206362581,0.237918116483345,0.159195292749962,0.155290360747127,0,0.87382831632353,0.641820093213593
89,0.140130577624386,0.11472698713423,0.194809432267218,0.178812752653248,0.244370243354184,0.127150006966735,0,0.870066241293214,0.630989250253222
90,0.12676228210776,0.0528771285055263,0.198244082129467,0.227451569536672,0.226814465135712,0.167850472584863,0,0.893495926616843,0.592754855113627
91,0.161558229070598,0.0633019775760311,0.220706141030545,0.21520965251839,0.200346504637529,0.138877495166907,0,0.862995291879638,0.646465690110369
92,0.176673911759434,0,0.353285104892197,0.279345684105826,0.140628349439051,0.0500669498034916,0,0.818577470955396,0.7122240504132
93,0.189834080787222,0.0677913259528833,0.293183961752707,0.254695378984748,0.129663031515203,0.0648322210072373,0,0.850545542960294,0.69902948919357
94,0.226171899010984,0.156309691191835,0.108150222534693,0.194332131391336,0.119622489988385,0.195413565882766,0,0.865487596220413,0.641627885973249
95,0.197654593078664,0.00229518870466928,0.281196534555019,0.228778615763024,0.207771011451727,0.082304056446896,0,0.866448431243273,0.661136092100523
96,0.207613623737692,0,0.202381360533325,0.219482593634522,0.23037803637187,0.140144385722591,0,0.842041740906826,0.643500437453624
97,0.165212752115041,0.0322848310755466,0.267917403971722,0.218103928934824,0.176131251549888,0.140349832352978,0,0.86053902791078,0.657730066510563
98,0.139295174394493,0.0778679956600741,0.191567207960221,0.157361186740551,0.283976577860944,0.149931857383716,0,0.868798484651877,0.601151288862848
99,0.234035970877555,0.131160433771114,0.171244127721112,0.241475756596234,0.154579152032281,0.0675045590017039,0,0.861193892084398,0.682358329378129
