"","col_names","B.cells","CD8.T.cells","CD4.T.cells","NK.cells","Monocytes","Neutrophils"
"22","X21","0.27466397700408","0.0557726877888854","0.0938278283024488","0.141435880668826","0.320534976447764","0.113764649787996"
"23","X22","0.238730008595352","0","0.135243387237906","0.0828787152202425","0.406253094668913","0.136894794277586"
"24","X23","0.348200750344518","0.0870572862964098","0.0246532921999305","0.171743487122067","0.261648618288387","0.106696565748688"
"25","X24","0.334693367391071","0.0383650997608955","0.106302981699938","0.157772100387607","0.290331841739663","0.0725346090208254"
"26","X25","0.200377698231654","0","0.104038477741753","0.22400935863027","0.263432338560534","0.20814212683579"
"27","X26","0.226715394674418","0.0383396392758323","0.132961800518339","0.105936147791464","0.32049851302207","0.175548504717877"
"28","X27","0.316989383771958","0.061295729719669","0.05192770718494","0.234084203906794","0.283263466069894","0.0524395093467453"
"29","X28","0.189250222311765","0.00354915948250764","0.101715327437491","0.190207649959181","0.316832208380719","0.198445432428337"
"30","X29","0.223313100206265","0.0209600053093582","0.114314273429618","0.172809236615818","0.233408132113211","0.235195252325729"
"31","X30","0.289648456426989","0.0274241278403991","0.0729830553814964","0.117525525901569","0.311594834127683","0.180824000321865"
"32","X31","0.178675197165051","0.0270519166645066","0.0545924335088984","0.262458519124485","0.335734273586555","0.141487659950504"
"33","X32","0.307942575774303","0.021732650020001","0.0680398257215214","0.145314234982634","0.301498354047057","0.155472359454483"
"34","X33","0.242084618857128","0.0364115010351304","0.0608246551652703","0.148427578951793","0.320462505828131","0.191789140162548"
"35","X34","0.252914219490409","0.0777579821468906","0.0878189924642848","0.0768834107218162","0.332306816502266","0.172318578674334"
"36","X35","0.209837760626354","0.0553422305717627","0.0157569464421779","0.177844223899465","0.313926768932136","0.227292069528104"
"37","X36","0.396445625825802","0.0138295972749155","0.0428426241539768","0.149857913558248","0.289259382103413","0.107764857083645"
"38","X37","0.214390415396863","0.0325951288711559","0.0115866936846354","0.147930900051963","0.356218221210091","0.237278640785292"
"39","X38","0.338721374467251","0.0605294096925367","0.0899792372671336","0.0939232876703014","0.319090395805847","0.0977562950969304"
"40","X39","0.29170324858617","0.0177708791174706","0.0475197690666604","0.154742366985253","0.293484153801768","0.194779582442678"
"41","X40","0.272156091268215","0.0266747074294355","0.0451721091344355","0.126914547074169","0.30720045334419","0.221882091749554"
"42","X41","0.374552568924994","0.0595633244697123","0.0409524595930307","0.185697551770198","0.287675173747481","0.0515589214945844"
"43","X42","0.249294928661165","0","0.140861089771787","0.118174388689923","0.331895114769759","0.159774478107367"
"44","X43","0.226856951216438","0.0744554640557444","0.0363550291251352","0.129743159507001","0.312333797650199","0.220255598445482"
"45","X44","0.305180322233441","0.0342911817153705","0.0357642839397973","0.259456244819569","0.298624570225315","0.0666833970665077"
"46","X45","0.22531781762748","0.0501297193267329","0.0717662643085625","0.256250240428166","0.343141575177558","0.0533943831315004"
"47","X46","0.250869642651064","0.0951275584608323","0.0235981361831912","0.145034731073157","0.235899109727748","0.249470821904007"
"48","X47","0.310667302465851","0.0870501033676185","0.0847414154629737","0.215213103098561","0.235298602153915","0.0670294734510811"
"49","X48","0.357268088507736","0","0.150062101615259","0.0395333246052807","0.326365380688325","0.126771104583399"
"50","X49","0.278656340498837","0.00781300065895935","0.10081742028702","0.212201294009842","0.317071201607783","0.0834407429375587"
"51","X50","0.229610748536712","0.119793209312001","0","0.252899312487713","0.270154995628937","0.127541734034638"
"52","X51","0.234459739616696","0.066379709531275","0.0470202441730843","0.308689980763239","0.265047229400299","0.0784030965154067"
"53","X52","0.219207882970113","0.0375155356258584","0.0917132366087382","0.179655101453254","0.30555258098735","0.166355662354686"
"54","X53","0.253123317405228","0.0779624321616611","0","0.220929002023077","0.260195280572834","0.1877899678372"
"55","X54","0.338248466667876","0.0597183620397868","0.0743430966277276","0.194710234767643","0.228494744656796","0.104485095240171"
"56","X55","0.262862416525021","0.00717600240138605","0.114678390523581","0.162035802978349","0.350460783340509","0.102786604231154"
"57","X56","0.170169704318543","0.103186763833446","0.0762584286622503","0.188077319818864","0.246137124241911","0.216170659124987"
"58","X57","0.139620223651462","0.0870788642046549","0.101865261175696","0.179475413054313","0.281050942749148","0.210909295164727"
"59","X58","0.259615498894627","0.0749901367771858","0.050432682486062","0.156042804089992","0.293240655829948","0.165678221922186"
"60","X59","0.413388540348264","0.0208028281426938","0.0535925095802755","0.0908255126466837","0.313102987172411","0.108287622109673"
"61","X60","0.275681283391808","0.0192192666243855","0.0663800681746888","0.219487057790423","0.329554748923199","0.0896775750954966"
"62","X61","0.287910327158377","0.000793593161884931","0.14062959300135","0.161727778086152","0.320180580681931","0.0887581279103051"
"63","X62","0.231745546871236","0.078617684512541","0.0879572080640698","0.203806971211531","0.219406576957703","0.17846601238292"
"64","X63","0.151193019162544","0","0.0865079739864861","0.338565679945604","0.32631618122284","0.0974171456825264"
"65","X64","0.196880582589095","0.0617967477683984","0.0716326002857511","0.21322537292759","0.344906259397382","0.111558437031784"
"66","X65","0.178512409117922","0.119938720299607","0.114750203860295","0.19889980399114","0.243300051092947","0.144598811638089"
"67","X66","0.283007733438519","0.0791125495356403","0.0172058432220872","0.128040130112565","0.273619695847832","0.219014047843358"
"68","X67","0.338134995549024","0.0304501942940863","0.133950127286027","0.086353930996185","0.326712571264013","0.0843981806106651"
"69","X68","0.228449692164222","0.0223731491936852","0.0432842251170123","0.194796045819527","0.407839516815635","0.103257370889919"
"70","X69","0.277777519032598","0","0.107166398243092","0.16885265356772","0.284823637691169","0.16137979146542"
"71","X70","0.31779777666492","0.00949878664974885","0.169457203393165","0.125306081944929","0.301837681295098","0.076102470052139"
"72","X71","0.215678717390526","0.00973622119461034","0.0934430496610711","0.122679120056251","0.328590393700942","0.229872497996599"
"73","X72","0.269799855790819","0.0501114374143669","0","0.190648094524997","0.311800747266103","0.177639865003714"
"74","X73","0.272459176606674","0.0937721350761625","0","0.260508328937028","0.271033862381798","0.102226496998338"
"75","X74","0.159168901926717","0.0573377486750458","0.12913827943417","0.266682918525528","0.281169135628513","0.106503015810026"
"76","X75","0.314855299263044","0.0766337792076884","0.0815142237033259","0.160258082510488","0.284976530256486","0.0817620850589685"
"77","X76","0.206662769337518","0.092752650136253","0.0278315392756326","0.200586372439305","0.305228160480115","0.166938508331178"
"78","X77","0.280543992966548","0.0327191166329462","0.194239693125431","0.174668858026401","0.28629926303244","0.0315290762162346"
"79","X78","0.236515313181473","0.0799551795981453","0.0602092258839807","0.0997893605512498","0.336283073993139","0.187247846792012"
"80","X79","0.2457820827417","0.079622306296285","0.0986841161143546","0.19593354117976","0.251978485281273","0.127999468386628"
"81","X80","0.339197259840613","0.0319631128304581","0.0392005413399033","0.145238298428836","0.268924652835577","0.175476134724612"
"82","X81","0.205285852108812","0.0668439811130802","0.0973789675829162","0.148151031923597","0.305721181936208","0.176618985335386"
"83","X82","0.267835552953064","0.0689711571591168","0","0.179645773288039","0.333926105006887","0.149621411592893"
"84","X83","0.216414369806397","0.048844210730942","0.0257072489391559","0.213445230313924","0.272879142071174","0.222709798138406"
"85","X84","0.24612881526951","0.0283119338200986","0.066470011153086","0.162265925595718","0.323559707426041","0.173263606735546"
"86","X85","0.28157176763564","0.0320097129271829","0.0830898041129274","0.200515736885339","0.298517482036707","0.104295496402204"
"87","X86","0.267426183761788","0","0.120113530119311","0.165939217954499","0.297270266606342","0.14925080155806"
"88","X87","0.223012172522602","0.127796720060561","0.0260729773316422","0.273659629398078","0.239406987494395","0.110051513192722"
"89","X88","0.241376162352872","0.00277517344929873","0.114104938392378","0.164601024814588","0.269947871613458","0.207194829377406"
"90","X89","0.240184800735895","0.0817594063122854","0.0523754505392834","0.109103001632683","0.372996829761158","0.143580511018694"
"91","X90","0.193781515570401","0.0338624923751512","0.0661418586238659","0.147250307970892","0.34671286041798","0.21225096504171"
"92","X91","0.259725478419467","0.0366031203902124","0.102676399787118","0.116566558051925","0.312611674868244","0.171816768483033"
"93","X92","0.298659846428163","0","0.175484865699265","0.207766968490682","0.266211687790311","0.0518766315915802"
"94","X93","0.302205862765827","0.0367576686319067","0.140429795939099","0.191566315289621","0.260387829658791","0.0686525277147569"
"95","X94","0.271651272478158","0.105128939025236","0.0137271276211885","0.116128336887926","0.218863438862748","0.274500885124744"
"96","X95","0.297902114685386","0.010387386974894","0.11796358965211","0.144124537427741","0.331360350058117","0.0982620212017515"
"97","X96","0.302687416655298","0","0.0628727813621411","0.142019237674645","0.34591706086487","0.146503503443046"
"98","X97","0.242028689460741","0","0.133797726322789","0.140463935724854","0.291582200265199","0.192127448226417"
"99","X98","0.245538479877018","0.0125532818251027","0.0826998245951723","0.0959616051024997","0.36754649937635","0.195700309223857"
"100","X99","0.288757057144603","0.117366872315851","0.0544709824871139","0.212432285189867","0.222163199709389","0.104809603153177"
