"","col_names","B.cells.naive","B.cells.memory","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Neutrophils"
"38","X37","0","0.167276241692003","0.0922779873034344","0","0","0.0304756541848056","0.197089143531333","0","0.103137306644958","0.0798461069437922","0.114149608633573","0","0.0566206664926129","0","0","0.159127284573488"
"39","X38","0.162058132252783","0.18249151576592","0.127726118106983","0","0.128877417079819","0.117381382595137","0.130926029697119","0","0","0.100197892578226","0.0122158406329188","0","0","0.038125671291094","0","0"
"40","X39","0.205855385541586","0.089348395547976","0.0767024216642227","0","0.0592996081291868","0.146917361011608","0.0209725379164256","0","0.209641061628073","0.103255856234876","0","0.0223076034622026","0","0","0","0.065699768863843"
"41","X40","0","0.204000671011499","0.103011162642204","0","0.108947438983138","0","0.122651173343218","0","0.0254257507802559","0.0261101209348613","0.039041476727953","0.152839203077924","0.0386286185868948","0","0","0.179344383912053"
"42","X41","0.136804380321748","0.123913508852271","0.180438673526335","0","0","0.0732959774019959","0.0565030000003428","0","0.157899628970281","0","0","0.0629638606139033","0.0593983849241276","0.0241341761746171","0.124648409214378","0"
"43","X42","0","0.133893508583188","0.122981319349471","0.021388061118922","0.120637002020109","0.131428743007278","0.022145026841561","0","0.0761615492778472","0.0244419099570645","0.138635849455432","0.0715934305916354","0.0784869361549142","0","0","0.0582066636425776"
"44","X43","0.0176463611113848","0.109309806312822","0.169816749501371","0.00525531505286139","0.0649901126417593","0.0782113454459111","0.0755689828045696","0","0.128406022412153","0.0593749906257221","0.0878057681960474","0.0865721472930931","0.00575985296742022","0","0","0.111282545634886"
"45","X44","0","0.157865259828977","0.157833480182884","0","0","0.0336698238729781","0","0","0.351992665419279","0","0.102488928848976","0.152762460689881","0.0433873811570254","0","0","0"
"46","X45","0","0","0.208223408094643","0","0.0528007260155144","0.110149545609139","0","0","0.29503265924968","0","0.0679883916324023","0.130199121844761","0.0853996067378587","0.0502065408160013","0","0"
"47","X46","0.117470669203511","0","0.181023874054333","0","0.0785565086241715","0.0517756038492621","0.118932126618075","0","0.119760886030864","0","0.0206611308061393","0.0725326687346172","0","0","0.049341385509079","0.189945146569948"
"48","X47","0","0.191950000177934","0.256675363494778","0","0.0700647629649324","0.0978193881682424","0.0640304086635887","0","0.142168928801494","0","0.00223849306055159","0.0581647050765401","0","0","0.116887949591939","0"
"49","X48","0.0541614849753048","0.242681692401406","0","0.0562472142470282","0.213753031479434","0.084428391366256","0","0","0","0.0466248632142078","0.060065614903516","0","0.117435453223207","0","0.0911298777987394","0.0334723763909004"
"50","X49","0.0370341623684277","0.060749357062561","0.155178941578777","0.0283447698391484","0.106700682149584","0","0.0670584720329648","0","0.196874819565884","0","0.0786955103367617","0.00101477448871385","0.109150344141226","0.00218919748383348","0.157008968952119","0"
"51","X50","0.0843451709777578","0.0855757608520436","0.24323465306131","0","0.106980310960279","0.0154880598656464","0.0720913888815772","0","0.296751652358458","0.0513796738277419","0","0","0","0","0.023587618385752","0.0205657108294345"
"52","X51","0.0146682520191629","0.0286683799664857","0.18057667931229","0","0.0694770123940222","0.0222343089334539","0.100151851366861","0","0.351237523316934","0","0.0226927158367349","0.130053180858611","0.028402854065897","0","0.0518372419295479","0"
"53","X52","0.0594197368155756","0.0393168243366798","0.13934967277912","0.0193179943195856","0.17631262118708","0.0796488729490854","0.140023778635867","0","0.102438668892419","0.0656860260891116","0","0.0286477804815041","0.0461868655005673","0","0.0137876599303996","0.0898634980830053"
"54","X53","0.0569062437633603","0.140629988253167","0.210425103841178","0","0","0.0098758474813997","0.182553222557106","0","0.199930421005437","0","0","0","0.0155961488279544","0","0.0614199097523411","0.122663114518056"
"55","X54","0.133704978152076","0.179360858272998","0.122531720057525","0.028281511266208","0.217530913770457","0.0203789607437935","0.0919595296149286","0","0.157809772172139","0.00154410876850819","0","0","0.0217466090487584","0","0","0.0251510381326073"
"56","X55","0.0060437130752623","0.132772656023252","0.134665508697887","0.0730724813441425","0.132749054705975","0","0.0771605272017754","0","0.0881411427821771","0.0576690166225044","0.12459479909183","0.173131100455194","0","0","0","0"
"57","X56","0","0.038244095957431","0.220515777071125","0.0825763352605506","0.0946931054901612","0.0590080118991099","0.124668437760933","0","0.132995373334612","0","0","0.0986725264952609","0","0","0.032050216373422","0.116576120357395"
"58","X57","0","0","0.142698297654314","0.117966416413375","0.166868695903102","0.0230707102175675","0.214487753260821","0","0.0687155220438899","0.0190219619825469","0","0","0.0166453877130667","0","0.0854940022311614","0.145031252580155"
"59","X58","0.0913565725677238","0.0557591362162331","0.195268805275641","0.00430823238226898","0.0955984442914355","0.0614381800273388","0.168046004426858","0","0.0478626955636742","0","0.0914660055160586","0","0.077919133722344","0","0.00052775832944485","0.110449031680979"
"60","X59","0.179037250359347","0.213422583108763","0.0696559963143093","0","0.0159697733530056","0.0451995648530335","0.0150400898575189","0","0.128353033406162","0.0229171120885566","0","0.0961507873266812","0","0.0316473708485987","0.168096143814127","0.0145102946698972"
"61","X60","0.0327250501750271","0.143226236377504","0.111847671511615","0.00448106700132404","0.102402031920609","0.00271603064699254","0.168377874277376","0","0.168507726213619","0.0197211322328389","0","0.108842308218821","0.0570233781108073","0","0.0801294933134677","0"
"62","X61","0.00325889506263805","0.198600405395793","0.0345991394536454","0.0574320750513716","0.162995175074604","0.150033940045415","0","0","0.201776854469553","0.0456739368445388","0.0742437698828946","0.00650844132559177","0.0648773673939546","0","0","0"
"63","X62","0","0.126185314783311","0.189079879955401","0.103106153838521","0.0912639300416824","0.0469782599174946","0.0950177624958256","0","0.201737915607668","0","0","0","0","0","0.0418647244791107","0.104766058880984"
"64","X63","0.00300854343219481","0","0.0501893375348146","0.068269683094994","0.113023151238635","0.0732442981166009","0.195306908199421","0.0557760520793615","0.296174925056597","0.04150352431364","0","0.0427840451648768","0.060719531768864","0","0","0"
"65","X64","0","0.0503310368145654","0.194653761207905","0.0388013888136268","0.149060785884157","0.0413162502845007","0.0386902367198453","0","0.251582115406893","0.0827258296611914","0","0.105260446393184","0.0475781488141311","0","0","0"
"66","X65","0.00253812354836341","0","0.213630978349339","0.0363501307692085","0.205435050993277","0.122795336409779","0.120259064919065","0","0.118698175179327","0","0.0900988954115467","0","0","0","0.0604720798576256","0.0297221645624701"
"67","X66","0.185850863811845","0.0752248474643647","0.184412747129966","0","0.0569811560866339","0.0552048474492685","0.105131675258281","0","0.0540562271802927","0.0115365516631149","0.0581755434472721","0.0205694907381366","0","0.00513575858622263","0.0319212116741668","0.155799079510435"
"68","X67","0.128813140265359","0.138512360869486","0.153341247933605","0.0352862272304534","0.137540659504076","0.0650551426865617","0.0142829499648234","0","0.0222829830309245","0.0127226241093962","0.0587388270057845","0.0142288253906602","0.0896817624149537","0","0.129513249593917","0"
"69","X68","0","0","0.153694387857797","0","0","0","0.169757947851423","0","0.127248993895318","0.0812468815134842","0.0318728481895799","0.184678307514097","0.122172770393871","0","0.129327862784429","0"
"70","X69","0.121267656541292","0.128729842870533","0.0544152986595956","0.0366914205106865","0.134864316958706","0.0865102295218512","0.0464969042827595","0","0.182556929011951","0.0336139367977885","0.0828597433534109","0","0.0328235489246277","0","0","0.059170172566799"
"71","X70","0.152880132075959","0.0772043706513236","0.0903019226882426","0.0877588146474357","0.178920469537657","0.0338978878056711","0.0733054917005678","0","0.0778228113779565","0","0.0344040369064333","0.17851606472576","0","0","0.0149879978829933","0"
"72","X71","0","0.0163436355711217","0.129754747470316","0.0263082642152701","0.111274274841471","0.0477024935699532","0.0196431801208281","0","0.095880843963709","0","0.0912656989651136","0.0907895085767976","0.162618549762912","0","0","0.208418802942508"
"73","X72","0.176966124706286","0.0402228054612754","0.171036841077224","0","0.0234021007435107","0","0.0444696442895056","0","0.258559178925645","0.0577501457792697","0","0","0.105368764955239","0","0","0.122224394062045"
"74","X73","0.0253254515026615","0.157385399056797","0.262286532343319","0","0","0.0412564234887334","0.176074611784847","0","0.213199710258578","0","0","0.0499297499883685","0.072764951794978","0","0","0.00177716978171798"
"75","X74","0","0","0.166130951562017","0.0431646529706558","0.21503131701273","0.0555899993964942","0.1621363820627","0","0.20666850727605","0","0.0323741168773507","0","0.063644742309844","0.000287711179331795","0.0354574625685051","0.0195141567843212"
"76","X75","0.117106501461278","0.171527922389028","0.191783441070061","0","0.139679594775304","0.149853078949693","0","0","0.162450075712302","0.0461572027077084","0.0109058043760735","0","0.00187112545532954","0.00866525310322368","0","0"
"77","X76","0.0313945230306589","0","0.193950390278367","0.0440811845906545","0.064517803681664","0","0.149761207970832","0","0.206871850645785","0.0317689085059664","0.0267966545413063","0.106821039433905","0","0","0.074104126371494","0.0699323109493665"
"78","X77","0","0.0978658958372319","0.113086536411308","0.0864353841113854","0.275933760005709","0.100200585398548","0.130574841615342","0","0.0315813852083698","0","0.0793480573614286","0","0.0849735540506777","0","0","0"
"79","X78","0.00874457073642698","0.107529355080725","0.271463970458772","0","0.0417115626494919","0.0250606660092205","0.0982496713064333","0","0.00692335020505117","0.0694928432359246","0.058346912057367","0.202568633780093","0.0270377822893139","0","0","0.0828706821911811"
"80","X79","0.0987175115690186","0","0.1851281139775","0.129909793494099","0.117348786914306","0.0821112313306364","0.0927005751283366","0","0.159387137380936","0","0.0315230094105962","0","0.0260314605212107","0.0292770934031472","0","0.047865286870214"
"81","X80","0.127422618197206","0.175498090585302","0.198905560130355","0","0","0.110353768214991","0.113446380972609","0","0","0","0.0120818194322694","0.0123741967885257","0.0929004358448262","0","0.0406521049101486","0.116365024923767"
"82","X81","0.016809045099997","0.0634370073458554","0.18263667169139","0.00502179926016745","0.232689004925463","0.0237279738680367","0.0496145920761761","0","0.14435810707465","0.0476745495047366","0.105209970907009","0","0.024483133840875","0","0","0.104338144405644"
"83","X82","0.122279012347402","0.0263422946697923","0.161950458467219","0.0030616672871889","0.0180527860273638","0","0.122037622816945","0","0.222512571163954","0.0454142279896007","0.0298391990607948","0","0.047943146753749","0.00694101991932061","0.106479454788573","0.0871465387080962"
"84","X83","0.0315345947096823","0.0712184997027987","0.181842953121475","0","0.0562540946069072","0.0312555608817104","0.0742583222773598","0","0.219354420505774","0.0322569983361687","0","0.0743111998868408","0","0","0.0739806879792234","0.15373266799206"
"85","X84","0.0649638864737198","0","0.11571467639756","0.0513073523715101","0.0659584728124938","0.00226772562215836","0.0363427099109305","0","0.235756085229046","0","0.113813672827004","0.0315037856313646","0.0772345405652655","0.01039104831213","0.0972533578774364","0.0974926859693817"
"86","X85","0.064422983916769","0.138994793488233","0.0765755485101679","0.0725296115327158","0.0673492080776024","0.06525665315451","0.164009868655962","0","0.193817495583122","0.0150039997985457","0","0.0351345556210339","0","0","0.106905281661339","0"
"87","X86","0.0399220943361877","0.0714406437164259","0.0842253981356159","0.0272189574758286","0.138829940503005","0.0489162487609839","0.114676403032787","0","0.0817158316297778","0","0.113122481640216","0.202779070296009","0.0201387764401071","0","0.0283332314205831","0.0286809226124748"
"88","X87","0.093907275157159","0.0795261852866165","0.213910808577736","0.050935469550077","0.0442046191667038","0.049887579097627","0.172445977296072","0","0.272369045842099","0.0124266974964298","0.00205524462780082","0","0.00833109790167978","0","0","0"
"89","X88","0","0.197827236119235","0.0765496332901566","0.0642999656547412","0.11984738278863","0.0327782597731231","0.0612829881349279","0","0.175646587241613","0","0.152158145429958","0","0.00555493398830989","0","0","0.114054867579304"
"90","X89","0","0.0524996552850153","0.174957890160663","0","0.132235126940786","0.0579741105299655","0.180874246602121","0","0","0.111241961555438","0","0","0.0106682704827884","0.0857164208288365","0.16101175131091","0.0328205663034761"
"91","X90","0","0.041633721710704","0.106675729926782","0","0.0994338864000763","0.102567177783725","0.128324081740587","0","0.141198700162868","0.0792729408523395","0.0537751366022896","0.0187801250155833","0.0741739292347671","0.011342073555197","0","0.142822497015081"
"92","X91","0","0.0954452422784475","0.147072184317763","0","0.152906887019777","0","0.113087268297096","0","0","0","0.104034427109998","0.242573131924371","0","0.0431534206702128","0.0270707253542028","0.0746567130281325"
"93","X92","0","0.164997953675568","0.15399804349558","0.0420631799086795","0.188475134755517","0.0994862507312091","0.0250989271154892","0","0.108231242685616","0","0.0850736904393617","0","0.0779640838382636","0","0.0546114933547168","0"
"94","X93","0.0489357529050846","0.178387766447826","0.134836317708447","0.0610149068583286","0.195652412577474","0.0252358684160642","0.187484296298682","0","0.0556624862608622","0","0.0128608328670755","0","0.0999293596601561","0","0","0"
"95","X94","0.104684483600699","0.0882167276409642","0.214027778697253","0","0.00342490806447439","0.059076984888068","0.0723184946163044","0","0.0946132626674783","0","0","0.176374592815267","0","0","0.0241454590697654","0.163117307939727"
"96","X95","0.15102477176346","0.0627828009504812","0.0560183347206626","0.0745352163378577","0.174581751221398","0.0735186800883487","0.111421507996044","0","0.0939243705816094","0.0452925986806281","0","0.0177846776539797","0.0889159876917319","0","0.0501993023137988","0"
"97","X96","0","0.156911528673139","0.0751226820105731","0","0.0425970360135146","0.0350120473348171","0.0209163463926751","0","0.108800355420134","0.0114501517154169","0.0459343677299515","0.163898682569726","0.0726579618278534","0.0624882231075451","0.131129238444239","0.073081378760416"
"98","X97","0.0325869941446363","0.0576191450520239","0.147272085456763","0.0558389553791214","0.0941935428463629","0.0405449715263611","0","0","0.106550297264364","0","0.0758705096940801","0.150704198146052","0.0470637374703863","0","0.0869820390462152","0.104773523973633"
"99","X98","0.0371219107682265","0.0466457054651791","0.0308319231188092","0.0126581403780989","0.128810795188171","0.0165775963038284","0","0","0.165948940408472","0.102734192764017","0.137443033141701","0.0802139760333825","0.0179918836929913","0","0.107788401582438","0.115233501154685"
"100","X99","0.06638055674934","0.240890627675652","0.211313053560985","0","0.104283409413535","0.132441907501666","0.18861192494339","0","0.0545544960369266","0.00152402411850465","0","0","0","0","0","0"
