Mixture,B cells naive,B cells memory,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Neutrophils,P-value,Correlation,RMSE
26,0.0591238910525091,0.0361471507777564,0.0853811779731961,0.0548854300399669,0.126070335842131,0.0985844264671392,0.0346056677566365,0,0.0626811783004459,0.0553806189927099,0.0852729471847938,0.0413610507774642,0.110475311272467,0.0072344569231343,0.0685443904235391,0.0742519662161102,0,0.93840863087779,0.620748778836811
27,0.0736226089155644,0.0622741361538355,0.0387899771899583,0.110601647620753,0.103452807752653,0.0369243057796447,0.02701484856585,0.106458102454397,0.0657096096845518,0.0492241548864154,0.00988237368225077,0.0802767745136964,0.0703286741993769,0.0815523814249968,0.0520152565680641,0.0318723406079921,0,0.963094494091215,0.577858109405802
28,0.0548933551199352,0.0561446144867256,0.10737979461268,0.161487213511779,0.0401242999738974,0.0762410562411529,0.00800555492375809,0.00307934752239902,0.120485359867294,0.0929785355275753,0.0712049667890342,0,0.0479347916563992,0.0762877155705457,0,0.0837533941968243,0,0.935776859013968,0.596980759898866
29,0.0999663552346122,0.0209862957925571,0,0.111513543322414,0.179116267148003,0.0665832359238894,0.0843215578062421,0,0.124721326551076,0.0157096162436155,0.0298079043022526,0.0789993828986718,0.0538854900501437,0.0290849493226638,0.0138046587905759,0.0914994166132827,0,0.947657175490797,0.562947633415405
30,0.0830933618146527,0.0975733566759994,0.0442010172176485,0.107376491282369,0.062062966527416,0.094982133131941,0.0400584530685186,0.00331803722629587,0.0819951153994025,0.0591822867999463,0.0746073533385231,0.026853372819082,0.044405503229388,0.0456422792098031,0.0608929329218759,0.0737553393371381,0,0.93215010238815,0.622257942887829
31,0.0633683928470904,0.0176140157432042,0.0228529768560378,0.108934910772748,0.062417124416306,0.0557464423703661,0.0496030043752171,0.128800260911001,0.0742265770820585,0.0859028799662125,0.0519860024415113,0.0606724993002189,0.040872186258868,0.0439723432902753,0.0887716324462134,0.044258750922672,0,0.962314461086188,0.567571851992964
32,0,0.175485205120481,0.0201652575652076,0.0962873249598894,0.070333676298293,0.0478739794605011,0.0700234486241594,0.038406788111031,0.0674889819345421,0.0500236188003997,0.0974789969924546,0.0710125499765387,0.0295688430438537,0.0521500522528639,0.0580474536577452,0.0556538232020396,0,0.933734663210271,0.613813986092212
33,0.0472769907660206,0.118552964167979,0.0725385322356319,0.0558175413408488,0.0968458940026918,0.0939832873085785,0.0398147932455081,0.0240078216528067,0.0763374451522542,0.0855319075208212,0.0704946869677387,0.0451501356678473,0.0362254151044768,0.0227252277148681,0.0543803888519634,0.0603169682999655,0,0.94688420254753,0.605785829126524
34,0.106794364283207,0.0141823403462542,0.0957842167049462,0.078982609690195,0.0969363274467064,0.108756321324322,0.0220284783821144,0,0.0742360008295491,0.0888948561245857,0.0548491866315535,0.0442830047243765,0.0502715742930472,0.0796706512674701,0.0255313169686063,0.0587987509830663,0,0.947216225943227,0.616750020494272
35,0.0608290504420678,0.0552744598084461,0,0.126028509100732,0.0799935956919872,0.0285727141073986,0.0848914617966422,0.00838900730020345,0.12060323483277,0.0736761604445066,0.0804685270793716,0.030660798583473,0.0123170860495886,0.0449888946700022,0.0843987110850258,0.108907789007785,0,0.938710573567939,0.591095813110778
36,0.153598409177134,0.0727206746762181,0.0191167959311167,0.0912897812401955,0.119939474672096,0.112261381849945,0,0.100250665381998,0.0194344685517743,0.091834666793984,0.0265855149887008,0.0226880346347596,0.0221967003438806,0.0868476539387163,0.0159656253565889,0.0452701524628925,0,0.926874726326291,0.62386463038228
37,0.0230612619966785,0.120382194418112,0.0345921182821773,0.0160599604675332,0.0958237168105519,0.070900215739952,0.0718905073607411,0.0468991078794852,0.0617477158480015,0.101568273062423,0.110115746689593,0.0189820780326245,0.0561417659635916,0.0539231984566188,0.0197174462109902,0.098194692780927,0,0.929339471937067,0.619415272149033
38,0.057895483736351,0.153991730882289,0.0334531881214824,0.038915297818665,0.140935329175099,0.0972980791517678,0.117895242195367,0,0.0841937619343239,0.0739728815169175,0.0467025204379303,0.0111250609779519,0.0159676035089973,0.0713125847506108,0.0106447598641113,0.0456964759281363,0,0.93073473095095,0.597018562793028
39,0.102904441704163,0.0855638211265702,0.067564945961789,0.00771210700954748,0.135675729371186,0.147942834640156,0.0383430227691627,0,0.087893639953884,0.0880134295028467,0.0562983150010683,0.0413202101294339,0.0362869151136318,0,0.0437908261064861,0.0606897616100743,0,0.941331727625305,0.602457950576651
40,0.0576197989395293,0.098733901380397,0.0393937252882112,0.0875818201036438,0.104385362725605,0.0167958914671444,0.0728134398581054,0.0239885511883833,0.059252552275109,0.0342799112310485,0.0665139392662521,0.0781238045235062,0.0830677598830674,0.0276436475062316,0.0475481015217129,0.102257792842053,0,0.947459924418158,0.596235313107493
41,0.0799917062977035,0.0901546611817375,0.0929711751294228,0.0402755142172754,0.0400683297272463,0.13333674719667,0.0500309921257833,0.0357364904948594,0.056781109041617,0.00991182144994829,0.0484523874201846,0.0537292280107745,0.075644867152704,0.0824123539700821,0.0714723342452324,0.0390302823387585,0,0.939149619272078,0.618910463846925
42,0,0.107161338800794,0.024083891504755,0.0895221413273548,0.0801789794738938,0.155054522367993,0.0563299406273496,0,0.0821012594275954,0.0542770693111419,0.0867540250921695,0.0702935702960005,0.0573971313997383,0.0646372552429012,0.0177793328743548,0.0544295422539578,0,0.932293946969152,0.62819673015433
43,0.0460817513488958,0.084261508375161,0.082932457326579,0.0598186293816479,0.0850396341663731,0.0827269948068431,0.099071665056044,0,0.112051469865336,0.0467327383177008,0.0727726898606909,0.0606458585839906,0.0586176614998904,0,0.0351451245879307,0.0741018168229162,0,0.944543144132881,0.575513521688568
44,0.018849821969596,0.147658479001201,0.0830717523455168,0,0.106093124756465,0.107216248652549,0.00306244637238716,0.0220892482982206,0.136372906515843,0.00399271129270707,0.0966488051262014,0.077574146293241,0.0564385380355899,0.0718354601277317,0.031369255034228,0.0377270561785226,0,0.943574492269349,0.588183551276526
45,0.0293345038634893,0.0263706312579456,0.119560439562317,0.106207292672568,0.0482678234536963,0.109206967254903,0,0.0337854665817326,0.12469646701826,0.0360721482555726,0.0933687182693291,0.0759763193873623,0.0800140119677478,0.0859036019598105,0.0312356084952663,0,0,0.945066197320927,0.584786345597553
46,0.089946222581073,0.0302848645386047,0.0731289058939781,0.0564123050802788,0.0894002863791374,0.099679020109379,0.0922949484097593,0,0.0823239632765445,0.0531202861687157,0.0716780183178889,0.0633919231857802,0.0300359590298363,0.0172240551982694,0.0474103138432928,0.103668927987462,0,0.954904983889082,0.580616448440776
47,0.00214292756300148,0.143720639533364,0.0114912474348557,0.0734559934509527,0.14355476379893,0.106339495048077,0.0869202263866456,0.0281014636314074,0.0781697540595405,0.0162298545206353,0.0617055548703693,0.0623097699746775,0.00818376444894563,0.066088695072695,0.0800559352695683,0.0315299149363342,0,0.95093253973096,0.587989844665189
48,0.0850300790727935,0.0866820986185233,0.02634549584925,0.0897954580480438,0.114534132524651,0.110571958258147,0.0299822623026219,0.00102033408354961,0.0189428860244392,0.0651586183554322,0.069932100196768,0.00906748705173027,0.0963954574589389,0.0606298023685638,0.0903938017600858,0.0455180280264613,0,0.927524375090414,0.650052594998429
49,0.040184728302678,0.0851684602800352,0.0439731423165132,0.0714495129116121,0.139093654568247,0.0165643928695048,0.0377849677608784,0.034472480951896,0.1003606105023,0.00350977930940702,0.0882362815711722,0.0457732958475785,0.0969797695059949,0.0474278061366843,0.0942672512631349,0.0547538659023642,0,0.943658709672567,0.597945494453325
50,0.0555643168252872,0.0902015909400394,0.126886029784978,0.0300940297673248,0.137258311874793,0.0816422492995712,0,0.05633454396935,0.134548401776114,0.0923774836309559,0.00750443719080776,0,0.0472654129367325,0.000842542830471259,0.0908503862195195,0.0486302629540547,0,0.957473203218782,0.549032013929198
51,0.0600072071577636,0.0455597823112,0.0388640630515522,0.0610740805224997,0.130817535275081,0.0731958666590017,0.0601732266448692,0.036228487004253,0.155725055825692,0.0280361712577142,0.0839328993330314,0.0558218106781911,0.073366773801813,0,0.0703515956473257,0.0268454448300122,0,0.961223672727417,0.541737744208137
52,0.0412952256234052,0.0740120125862393,0.034101564148592,0.119836995773528,0.0969685781180304,0.0914087140174405,0.0778124991619294,0.0349652021004642,0.0580567018577802,0.0656903070465978,0.029073420670614,0.0522630590838719,0.0812167430631075,0.0332047002008622,0.0367130920574829,0.0733811844900542,0,0.952614991923612,0.600276121225465
53,0.0231994238584484,0.169256641769982,0.0937767026558561,0.0576298488523614,0.0515515273848553,0.0414095940345163,0.0978659104434166,0.0318554179658094,0.0958246644779114,0.0410361383001388,0.0315601591286132,0.0224879192672849,0.0677476977350766,0.0182489165920848,0.0800573454313381,0.0764920921023064,0,0.952254434287989,0.569805238110095
54,0.0937400636247445,0.0955316961621166,0.0768869739731749,0.0796851610769745,0.129958725732975,0.100742503162259,0.046995197827922,0.0588222991769787,0.0461729386914329,0.0352602549286977,0.0255785076103306,0.0117225494969651,0.0628127878949344,0.021780746160242,0.0577949675099388,0.0565146269703138,0,0.947372730034108,0.589228521513014
55,0.0661016198081005,0.0747502313006237,0.0479970794079201,0.0998087298499574,0.0998482764535444,0.0845817796596181,0.00834425439563565,0.0977076828697104,0.0261169519999657,0.0925783490381771,0.0992397477650043,0.0796765388449889,0.0338317459151894,0.0478981799040018,0.0187628744457679,0.0227559583417948,0,0.958470320093337,0.60774310046862
56,0.0361083864376346,0.0621713740559914,0.0986752145278829,0.085957120929282,0.0855690706851332,0.105817555702283,0.073366621604709,0.0485176251622899,0.0537437998868749,0.0584490702481677,0.0340886186702602,0.0679704220730814,0.0219882327957953,0.0292617908846738,0.0564721000741918,0.0818429962617492,0,0.959068301958935,0.573337731617505
57,0.0455376072868662,0.00739769439813451,0.0829540026969069,0.163997427469119,0.0991723156435971,0.0527643568499254,0.0928737632735145,0.0313991564251063,0.0482899541036862,0.0391204324408952,0.052808326010299,0.0322532044880911,0.0634316815257177,0.0354891637266223,0.0636215031609434,0.0888894105005756,0,0.956594209539848,0.573310167956969
58,0.067246369881331,0.0678697146345658,0.0586916641800549,0.117689919992758,0.0772914970038442,0.0874686113357366,0.051286432242123,0.0683551435464343,0.0453514823664622,0.0198582670420182,0.0855304897224006,0.0275869568903473,0.052950246188842,0.0657828765061205,0.0381138000270736,0.0689265284398877,0,0.943707388433791,0.609194902333468
59,0.114421220230796,0.0963922989993605,0.046309585326998,0.0934012921922327,0.0109914977471696,0.056111429242424,0.0395622670484649,0,0.130378677179615,0.0619106303253469,0.061073278387051,0.0523757200752113,0.0463979684637205,0.058322284219867,0.095523024398763,0.0368288261629791,0,0.935912126930199,0.599281044709827
60,0.0703415651927414,0.0707491332430442,0.0590285347600094,0.0852886515476643,0.0519999651545906,0.0947899926149997,0.101047154199717,0.0542641649476218,0.048144495927064,0.0759396282273066,0.0266244729897165,0.052579306266762,0.0974424905930576,0.000259334068616009,0.088011474862687,0.0234896354044019,0,0.942004564912992,0.600559205403866
61,0.0379698567019154,0.135964951876343,0,0.161244738970352,0.0759884635888443,0.0838963153522164,0.0403551363734363,0,0.127584176164001,0.0728840877778182,0.0756980377820265,0.0398651341274701,0.048730861809898,0.0565154685650882,0.019059750646724,0.0242430202638675,0,0.931524740366055,0.609971394229912
62,0.023894021838881,0.109219194192028,0.0750237846148716,0.153938803277797,0.0799930788646491,0.0478614161672882,0.0926873775290247,0.0164782628978636,0.11347168851483,0.0112651909973876,0.0661489365113664,0.00834145530969907,0,0.0482313669308831,0.0681941584538706,0.0852512638995598,0,0.956730924859053,0.550277932597469
63,0.0888143115875042,0,0.0257193912291208,0.137285635294147,0.0684797138850859,0.129004605767485,0.0633334872195702,0.0989974353590503,0.0951163421398374,0.0833042424883741,0.0277126345392959,0.0647617890028767,0.06867128596754,0.0343401659273591,0.00401136017544111,0.0104475994173122,0,0.956922443420603,0.556882462955829
64,0.0392140217726202,0.0658185325465043,0.0698145759226254,0.0995674820135249,0.138189365831685,0.0727669352743039,0.0549100217340851,0.0438830394330776,0.0789452281671032,0.0779485454475914,0.0641111242418484,0.0658374786522397,0.0324075039244011,0.0419709344352601,0.0214865242683943,0.0331286863347355,0,0.944069527277187,0.58787143314542
65,0.0434484711779636,0.0391690672030304,0.108811784673514,0.103509406088745,0.138282385084598,0.113005471202721,0.0659390749180341,0.0217551255983641,0.0680844222429327,0.0495061010876293,0.0901145451227663,0.0206568354289601,0.0225769662576157,0,0.0841603134392532,0.0309800304738728,0,0.947997566531272,0.57415939902511
66,0.0652217294036282,0.114781905929117,0.0640816096678326,0.0540429753644132,0.109381579784604,0.0917785278201293,0.036225095222283,0.0527687388156919,0.0459976259387236,0.0779493004811943,0.0756789030776618,0.0389429838449142,0.000842598846377786,0.0406126826382742,0.0517664906243585,0.0799272525407965,0,0.934004861392967,0.615580903144408
67,0.102673800495587,0.0723949025076379,0,0.122810346385898,0.116987387766341,0.088969059215915,0.0815333764525485,0,0.0512513809653795,0.0557484443112059,0.0564746634474079,0.0482253950711365,0.0862846789781052,0.0313455950539284,0.0676179176773095,0.0176830516716006,0,0.914149753697072,0.636535089983225
68,0.0347288989912347,0.0556526743305134,0.0806057008416656,0.0890673849111772,0.00709014511330117,0.0898969296664374,0.0431968814976027,0.0821979524819212,0.0383808022731567,0.103122224486989,0.0598790840916279,0.0862353562605846,0.10073115511712,0.0402355758747443,0.0653389031373608,0.023640330924563,0,0.95332849287499,0.607208795128368
69,0.121817300065741,0.00447508112809058,0.0301242435173382,0.102016762373719,0.123254738783685,0.124861792239179,0.0024294408126185,0.0256506235500922,0.107928368413789,0.0769911419434192,0.0821622220468575,0.0127611434364562,0.0644585157352851,0.0375052130708361,0.0221460744928601,0.061417338390034,0,0.938213216698423,0.609412308535746
70,0.132651747913614,0.0573229922682931,0.0210787546475536,0.142836980350114,0.152619218066232,0.0339238710920958,0.0481422639144605,0.0321446308613542,0.0587097899379363,0.0538781310467802,0.0862952854784462,0.0815616100033492,0.0213349961049403,0.0011749418396418,0.0563964536162243,0.0199283328589641,0,0.943538876967167,0.580623107185987
71,0.00188482900649366,0.116720363134195,0.0312910897229546,0.103149111142611,0.0900782412617545,0.0884281642380736,0.0274081230988351,0.0151294321781604,0.0696901419808235,0.0212622836405483,0.0904819887485552,0.0683910762006786,0.113799990803779,0.0336119375277847,0.0307187101138781,0.0979545172008755,0,0.950957398472065,0.611931096831919
72,0.0937262717496269,0.0678893818036147,0.0563542396607213,0.074395207457539,0.0629572180789253,0.0831015898476587,0.0185512023735175,0.0698515748751133,0.097451612419536,0.0692055030166304,0.065968631457557,0.00243981083961225,0.0838400191149552,0.0298609398047903,0.035372422108174,0.0890343753920282,0,0.950875243919644,0.590250966786895
73,0.0959183517321181,0.0467104002563829,0.0952551384476544,0.0591658614973903,0.0610073825286544,0.123204943778158,0.0657009905171115,0.072323330113929,0.0702916763296961,0.0416767753874146,0.0424963204692198,0.0675133130549232,0.104165138844866,0.011709916234997,0.00971246278870693,0.033147998018778,0,0.957179873841635,0.572287032396813
74,0.0574389251192589,0.0222588394912816,0.086028292341065,0.11462278315294,0.0948952012212013,0.117805621785764,0.0523495657592479,0.0685705655250368,0.0783413561314964,0.0360230769765355,0.0705376567147204,0.0131402388268631,0.05836233806241,0.0406821797347469,0.045214485450975,0.0437288737064565,0,0.957731165391827,0.571224571386369
75,0.0841355950677829,0.118838854780433,0.0378661422640242,0.157687093658595,0.0409511819437285,0.138674459649032,0.0192484558226115,0.0369759992654045,0.0793882502302127,0.0757310624209003,0.0596752461567835,0.0183089998737549,0,0.0730654872317416,0.0465468712730567,0.0129063003619385,0,0.92981539585188,0.614705780063361
76,0.0685880104821033,0.0303659525620971,0.0796418350890267,0.151480243051046,0.0228077860960745,0.0361775246995491,0.108512145608998,0.0188945484410081,0.104855280165624,0.066671422527649,0.0707311472267594,0.0624634090782863,0.0484143651577244,0.0116148205048317,0.0573353860677654,0.0614461232414567,0,0.963231146866298,0.555108999894482
77,0.0917538331479298,0.033362087046343,0.0308598404606566,0.153267227758118,0.151122480515368,0.0945765240169176,0.0660551450308957,0.0132127435654864,0.0612424153122221,0.046081149052621,0.0956350965975839,0.0208424640634185,0.0611129847442539,0.0618025778271052,0.0190734308610797,0,0,0.953124917782931,0.593066683676768
78,0.0698389270796253,0.0640873809069165,0.123446223680621,0.00692406071501282,0.122607111804749,0.0684691023346099,0.0375256389729102,0.0350580080979277,0.0248060564787187,0.0596508007215302,0.0790654780998362,0.0987167937584734,0.0792221337164109,0.0409276930766409,0.0112405886219509,0.0784140019340664,0,0.951797517003276,0.603694399936436
79,0.0878938323366824,0.034747949193756,0.12575611071118,0.168497201590262,0.0405032624282247,0.0807566055798734,0.041570819934156,0.0167168506971865,0.0879478358349528,0.0139751406537241,0.0556032933298338,0.00483613447019011,0.0732026110957396,0.0486363671259971,0.0574326141965585,0.0619233708216825,0,0.946137502685108,0.584697656887352
80,0.10134415885623,0.080706872342264,0.0789151654421861,0.0492608993698285,0.0589242311732889,0.132590169247406,0.0343993396859072,0.065442636489196,0.0342441317565789,0.0120729498857108,0.0519229180661963,0.0420724665737903,0.0978010825280419,0.0317625943225061,0.040823647446494,0.0877167368143754,0,0.946718919627646,0.612984429248432
81,0.0744610594259079,0.0415825375434762,0.0559202100398814,0.102260277182497,0.130229696920923,0.0855497688434297,0.040817252854211,0.0413663788039801,0.0635671401716309,0.0708465359795911,0.101653723389756,0.0342917926373989,0.0708859691535085,0.0261588589131101,0.00120704663601146,0.0592017515046861,0,0.951622974551261,0.598566552683831
82,0.0951301582612077,0.0477356920786284,0.0402467640438975,0.0953451137504332,0.0568952492719041,0.0594908545441148,0.0613290220091726,0.0421551693546601,0.103681861304443,0.0469160241733824,0.0410944378908947,0.0419655050057287,0.0815625535519555,0.0316130263447685,0.0762272898975602,0.0786112785172486,0,0.951649289228338,0.587307345614144
83,0.0720078578446606,0.0551684579007976,0.0698803412856592,0.12141324538928,0.0415089776974478,0.0710735163414089,0.0278133816484182,0.0859711423399739,0.0629110125618688,0.0794033653451349,0.0405371936989389,0.0559066993385799,0.0460643328363523,0.030935696544204,0.0645379246110625,0.0748668546162119,0,0.956569763483728,0.589036304995487
84,0.08228605356681,0.0452503991214908,0,0.0990991809589042,0.0861246345792335,0.0546961427425342,0.0387935293579551,0.0490636523680794,0.107058988556386,0.0248702929246271,0.0926073238126165,0.0464497098620141,0.0617857597642249,0.0478750296356264,0.066120125609729,0.0979191771397688,0,0.945573418511861,0.596858006326776
85,0.0776907369604604,0.0755668553896249,0.064870714616283,0.15632187291962,0,0.10584795744435,0.0917640393829755,0.0242607788576504,0.0858348395578277,0.0762958590832849,0.0255482461819543,0.0527965564168333,0.0472415647415083,0.0348360357294538,0.0557059759550111,0.0254179667631626,0,0.949304311992431,0.585218781525123
86,0.0702031590067051,0.0783320920875891,0.0160429494760277,0.127494740480329,0.0732758275301076,0.0417876528615163,0.0878485516661736,0.0536135452435116,0.0514861234962173,0.0283478841858215,0.100148864180553,0.0877680590060025,0.0619728984319844,0,0.0685365594798972,0.053141092867564,0,0.948873077765656,0.587590915554732
