Input Sample,B cells,CD8 T cells,CD4 T cells,NK cells,Monocytes,Neutrophils,P-value,Pearson Correlation,RMSE
67,0.3024787485293387,0.006798234708722287,0.26646323348570816,0.16186191866834482,0.23351847786876834,0.028879386739117708,0,0.49621880615151,0.867699750266639
68,0.10114085096401035,0.2891050090980865,0,0.19672489865978657,0.31258644870814356,0.10044279256997307,0,0.5115544197627745,0.8585577211249134
69,0.20165052391879615,0.09147497232375906,0.1884054571172765,0.18175257977223253,0.2223818564071795,0.11433461046075626,0,0.5018318860097436,0.8648274527968366
70,0.24966721921421356,0,0.3348464508556866,0.1661958246601473,0.2180623892377693,0.03122811603218322,0,0.5032206023120213,0.8659474240253519
71,0.169282470105192,0,0.211087173487405,0.20517169365951995,0.24438578853730733,0.17007287421057565,0,0.49168787835854655,0.870788251693773
72,0.2134781234225983,0.08254996439377721,0.08421226168875984,0.27915950458803895,0.1732083820791053,0.16739176382772042,0,0.5504540777048239,0.8357592459268579
73,0.19903287945245432,0.20318399103117926,0.04238194753547886,0.30439634172738084,0.1879355950263292,0.06306924522717751,0,0.5411941358276291,0.8447098724528802
74,0.10383854988118647,0.11836883435334061,0.29381687952287294,0.2621901945492298,0.16749129506168664,0.0542942466316835,0,0.48621066434123905,0.877422831875725
75,0.2750854441048052,0,0.32857091682854683,0.15353070071847605,0.20146633096086336,0.041346607387308644,0,0.4938743940819053,0.8706230581939748
76,0.14648119693191444,0.27309859870638964,0,0.2812071586829584,0.17358502493480543,0.125628020743932,0,0.4990414346824128,0.8666633288344723
77,0.17759925196052037,0.07889988896259938,0.3756947927806714,0.17848942141692545,0.1679432148127529,0.021373430066530478,0,0.4798087329065371,0.8825053078069568
78,0.16344220926741648,0.11057151114349378,0.20265170424909537,0.1527994317522615,0.22458458685552185,0.14595055673221102,0,0.5273498320641703,0.8503044122969592
79,0.19110228616378674,0.30217147106144393,0.0709043320869534,0.2288197733944311,0.1235638415057931,0.08343829578759165,0,0.48599971019554455,0.8779392599829001
80,0.2901690082726291,0.09374351976251938,0.15377581808565294,0.1615760741957893,0.14415206814457704,0.15658351153883232,0,0.547973049538318,0.8393095835203106
81,0.14893027110873977,0.17759022805387623,0.08769717311682464,0.2081970637415762,0.20638378099719004,0.1712014829817932,0,0.5080550910090283,0.8606521262447913
82,0.21038401621926192,0.07477244764268813,0.10400078448522684,0.2765231691784836,0.18418446832296284,0.15013511415137668,0,0.5328096167662104,0.8465228589906745
83,0.17911815409771537,0.10049528430570767,0.08140833985334303,0.2833253586671923,0.20836254289823605,0.1472903201778056,0,0.5434599626211647,0.8397940011110352
84,0.1722610356910414,0.005253969420147071,0.18867431772209226,0.2890195161318304,0.18284679064746165,0.16194437038742718,0,0.49706006221839877,0.8669151022276381
85,0.20945245914331032,0.15270899353899456,0.15343616715018307,0.239547276593097,0.1664305211107681,0.078424582463647,0,0.5245463445274641,0.8566904507684477
86,0.20759315264844358,0.18515861078048446,0.1448807692315983,0.17810771689238208,0.1906034913369985,0.09365625911009313,0,0.466243106010714,0.8845328440280689
87,0.20512797099828026,0.11135008839431441,0.15953986752919058,0.3232347382775748,0.14445893804662807,0.056288396754011774,0,0.5229171884063752,0.8564666834180827
88,0.17197599072761333,0,0.3445178408731806,0.20597945335382764,0.13967811280893438,0.13784860223644416,0,0.4989307568182654,0.8693836572275964
89,0.16295179345557967,0.10173360899175828,0.23634155996822706,0.18004552275467114,0.21442316769314498,0.1045043471366188,0,0.5033899958871025,0.8653443201788321
90,0.1129410499912081,0.15099555665173253,0.08695888674902177,0.23732432964497494,0.2862650156737335,0.12551516128932905,0,0.5278271605053405,0.8486609763509126
91,0.2203545694898418,0.011603931967751738,0.2620214544498642,0.1786649578296516,0.18419810688604962,0.143156979376841,0,0.49429087770079405,0.8690149837904199
92,0.23290647585170454,0.049984815242298086,0.33084887619328585,0.23456271258839176,0.1516971201243197,0,0,0.46640338771829065,0.8865574673816896
93,0.24181196774205935,0.038887800376911086,0.29358687808336587,0.24780072730228161,0.12062261174124128,0.05729001475414075,0,0.48626597837608326,0.8771584761411754
94,0.23769948940899222,0.3998830053121647,0,0.09250689458360764,0.08811441244609719,0.18179619824913823,0,0.49715210309726254,0.8695147635561803
95,0.24380637617103437,0.052586741346282585,0.210366519733055,0.20540537070762818,0.2754096780606687,0.012425313981331199,0,0.5271904009728103,0.8500728603700056
96,0.273038796282915,0,0.1683745595148403,0.20900645104759819,0.2012006036970142,0.14837958945763233,0,0.4865144872528552,0.8730832951794614
97,0.16653382535798927,0,0.3517937806410421,0.13537437318995701,0.22817169016777622,0.11812633064323537,0,0.521167201029981,0.8549482002013313
98,0.1665883617017019,0,0.2669941183858889,0.10776253050166391,0.2942230020709031,0.1644319873398423,0,0.5342073731929106,0.8451260605963572
99,0.23150352940385874,0.19279168768666502,0.17654586198200367,0.2144322537252667,0.14459982129557938,0.04012684590662651,0,0.5165214221973026,0.8638292743669944
