"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99"
"B.cells",0.527531649974964,0.499707933580252,0.534814537632643,0.557720505203058,0.417419704206452,0.591537228698182,0.415456235504323,0.400846881717669,0.514250153919103,0.286510594198386,0.476292386224876,0.496331940003534,0.407176742299435,0.511071198072334,0.491465064368867,0.481249612492278,0.633082607205233,0.57902137603341,0.567521227175138,0.426789553160955,0.55090147831919,0.363712898073866,0.51475709650593,0.711506551302908,0.595884751474987,0.362397474922553,0.410975143250898,0.548691553234258,0.392316592163746,0.49224366870108,0.492951255378708,0.507182860798131,0.489644729017624,0.472848108796835,0.515953013567952,0.468657790770402,0.581887465769601,0.450728527512962,0.50969476504265,0.55905497099077,0.488644862853203,0.54083664401563,0.302643479826497,0.613580187197387,0.532796377019943,0.420005492324436,0.540972313863824,0.398070728445699,0.536057361903146,0.422065475712767,0.541743336700831,0.379866139815287,0.409637119927943,0.540387498174243,0.614589405869715,0.529451334432678,0.483689235332227,0.310895566256425,0.519294724701508,0.582905989391249,0.483618531767858,0.440071179509336,0.444449945501835,0.436177674416049,0.356983359805596,0.419192464590321,0.515228241215427,0.483649903736986,0.442107103786697,0.487476547176135,0.615058590207418,0.486812557476129,0.585205014377163,0.56864490523703,0.455311762018581,0.618737902659075,0.508285251598792,0.560048597302032,0.464884690567502,0.480828508741414,0.645272109301525,0.497115141406909,0.55671610060514,0.546351199236073,0.446736707038963,0.483686365977265,0.583495606637772,0.52212868096742,0.403888943416892,0.373386829253801,0.340332624005383,0.428085432652777,0.47812246624055,0.454085272144253,0.550798519271416,0.513526279604387,0.520858364332863,0.442870992214237,0.445470935912732,0.478635021767178
"CD8.T.cells",0.15498734116468,0.11623463467899,0.180426809004325,0.171694079199734,0.197079786093762,0.225808227194882,0.262081149996039,0.220466163561084,0.0512279989447974,0.153793484537389,0.149987309171979,0.193861677797148,0.231223576320295,0.184298504886285,0.15876552806684,0.150888594789711,0.165688351639898,0.0543175797200952,0.238192462901191,0.156096649911099,0.172867638179663,0.064278538559006,-0.0426002123414741,0.234337917522304,0.173916275009441,0.00108081493848602,0.12794434673196,0.141025030985209,0.291576592630371,0.0794796470404952,0.292640399350341,0.298614031386206,0.0514424276158112,0.168391334132471,0.067326586221699,0.0845105889516954,0.224851057153489,0.0521634649993771,0.237552208379867,0.148615666631564,0.0697413368636485,0.120048385387783,0.0749416740576575,0.272722042808534,0.126946006125016,0.136525972506656,0.228281864166946,0.151259303043686,-0.122699457729405,0.222790698609302,0.223673300975473,0.100999767256706,0.0897539165880344,0.210210108477522,0.208122596085176,-0.138989167544154,0.334547800475882,0.203600989529308,0.128701042398631,-0.00559062548396862,0.0973348849913663,0.107229325337447,0.327612004101511,0.126206826118455,0.196294017107518,0.104257488977758,0.0570907038661756,0.0639069943518036,0.181954762716298,0.0814708744241379,0.221983248301024,0.20441903912438,0.0883699108668083,0.222447140790897,0.247615707564872,0.144686602005764,0.247291092964593,0.111795816313755,0.305230085807081,0.307904076500459,0.205302866397593,0.252238522113198,0.255369505153385,0.199501294800274,0.0901663261666313,0.0777968137944727,0.172180837870433,0.321704484963531,0.061201067218241,0.203129166137384,-0.0052935161431234,0.141821239075296,0.0702448290793955,0.372627991205074,0.338991411664593,0.211596946407707,-0.00596116357579595,0.0178386566809252,0.144798441721845,0.216310379632593
"CD4.T.cells",0.432315060067285,0.480642282365001,0.426942459665674,0.533615958133,0.411266507336778,0.323051739909088,0.428705742962089,0.593962101916671,0.455359471915989,0.442390125762853,0.503493667551635,0.404100588638714,0.434266054122396,0.522237802980101,0.4312134205034,0.433825685446668,0.468204360590446,0.482707531334065,0.517357615490298,0.373776481989249,0.330826971703788,0.413765768889087,0.488144269941366,0.375932427421056,0.398873409297642,0.433047086279445,0.474803412508776,0.475246577226979,0.506578651431831,0.443501008242368,0.357485724609077,0.377613949809935,0.430413052385411,0.329257030949739,0.47750730357794,0.35338386498185,0.373048199010204,0.184720561460262,0.404165634959428,0.437078555453465,0.37009810944395,0.326027071489441,0.42251645220451,0.436178558761075,0.197357734393578,0.509077082327741,0.329955899549179,0.593047791295979,0.469324298480569,0.484143503889282,0.454306145585092,0.34532288047545,0.412080076079367,0.398393485226929,0.509384762585603,0.543625100423503,0.579893041135687,0.63053170678286,0.359050740413378,0.30257280261023,0.355631462078773,0.455301489678728,0.545036147074419,0.482868645260959,0.408811018482677,0.455781795042182,0.409298878082548,0.348561809946607,0.369890306076362,0.4214474285828,0.451558466094076,0.390463912297928,0.391690276916013,0.344945845746402,0.523285784172179,0.460473235750723,0.364536824099665,0.637095265152154,0.423746396496595,0.512917672930236,0.409975537028067,0.418899372347633,0.328244917460202,0.327094787517855,0.408028859236551,0.452158197712438,0.353583737451749,0.428238945466468,0.510014437349488,0.420095529247663,0.403680956079592,0.409952347907768,0.521959153603307,0.497802849405587,0.371304966596612,0.604960877126427,0.25459249895322,0.513686313372439,0.390680840712054,0.507464016445519
"NK.cells",0.633901771968741,0.566268079632851,0.543096343012428,0.632756427990784,0.729127113743499,0.792554850927349,0.656363612813673,0.576703017159127,0.684059545378404,0.564166142327763,0.655215312646889,0.734312427100106,0.613271251338626,0.66243696372103,0.688576785304433,0.661057921465659,0.627035432748247,0.449027245838322,0.670828429901503,0.513986246806332,0.59049689846828,0.502351230221755,0.532267284872284,0.622524896997148,0.567391736327096,0.612039859758555,0.473482301238982,0.714846363288714,0.675057861055127,0.610110468532693,0.551537768510113,0.722479782085382,0.665519468538818,0.630195660611972,0.453532862349427,0.663207535565591,0.65284109512751,0.591021578752124,0.446768371105484,0.535423910629729,0.560566057132019,0.623935776073389,0.541280760689378,0.606982198896846,0.640746974121856,0.636244130593067,0.536706360392667,0.621532236452392,0.392011824125675,0.639304267086267,0.709687954859976,0.744444072285397,0.545788082569898,0.627090642219118,0.611598365460948,0.639624078540421,0.660988445848052,0.6714211178881,0.616865156250149,0.389483381325767,0.66575313417927,0.55099242199581,0.755785439977621,0.784255182320785,0.658123993435323,0.651242668532468,0.564016760668637,0.397289640280139,0.684190354433212,0.53907741152277,0.635371059983244,0.508926433836683,0.651577320749483,0.725631505554204,0.750982671487199,0.556002712251918,0.663929770298834,0.585437967358628,0.541850634945609,0.600270652897066,0.621484518710229,0.6832636568358,0.648378453109934,0.689564919429881,0.655584344033327,0.693178389903974,0.628632678216915,0.749818202373262,0.666628273828446,0.581666377322846,0.593088236985292,0.571573525804241,0.66623579577442,0.63181550765195,0.545460729548386,0.52706337880776,0.476849237735633,0.591414888382881,0.566122010904172,0.617423739614479
"Monocytes",0.69476431406644,0.650593742540972,0.690808307592856,0.58977055387919,0.58211069537227,0.571575041696239,0.555632804222816,0.638414553725969,0.629732773578357,0.705914234734034,0.695958213720334,0.563584032165158,0.675953055325939,0.476419650261844,0.711429392025366,0.587727999041936,0.717835557488926,0.700819966866094,0.590150180298463,0.78696460116877,0.689582082336039,0.600661889338853,0.861010832455846,0.644787454700505,0.68967238975178,0.59363152288962,0.701954811912532,0.609819103265356,0.675267373561262,0.60974218203813,0.705040487022334,0.703143148201494,0.660098969623579,0.713895744140699,0.743673718287203,0.688447189586174,0.67639473606589,0.798591573911939,0.715629326784223,0.701640039340926,0.638056380177513,0.675108189367669,0.665155741023198,0.678722902502612,0.70205916023242,0.688330895687907,0.62403019739146,0.35758345008612,0.700964303633873,0.67867660395943,0.662386661974542,0.642526298816952,0.702898723267651,0.60138128265825,0.47739671067007,0.712287627313937,0.529537678662242,0.605987110790656,0.650132991494382,0.66696486135895,0.707319108041963,0.721989557615567,0.451530769436871,0.710115963520439,0.670161819177092,0.57658253296668,0.581497832387651,0.720716312397114,0.744582688242901,0.715396060091548,0.574197334321139,0.767653430677176,0.706049039603352,0.667196766856936,0.677400294119704,0.497654775996791,0.566670521503134,0.595851061490719,0.738071739205217,0.592611218544469,0.648832418608091,0.696941817179849,0.703716852319061,0.648264463012585,0.658807886446874,0.650499341256758,0.630091014345622,0.612660076522396,0.538655497529646,0.705440206305118,0.74066400173807,0.641162213240832,0.66566326345877,0.599136843254305,0.543624609089659,0.715574523850667,0.736568269287963,0.74748622339965,0.762645013356286,0.433746470096668
"Neutrophils",0.458629581151002,0.479323524883401,0.620363412946979,0.304470063054672,0.269651979755795,0.189510639333582,0.406917454930704,0.530448006906621,0.347282066542485,0.4251912949172,0.504757785698227,0.564537336481519,0.667204930082934,0.529864088060914,0.337534438884365,0.575320697968768,0.56554669533554,0.299056113663839,0.459945080945696,0.456350977656719,0.415473070468976,0.3887564219661,0.603289653787665,0.434190168128131,0.383584858419652,0.401433004755932,0.487553723655441,0.452771627001981,0.609653831807804,0.564301512349869,0.599026211832703,0.495776095791342,0.455273283176997,0.584773163800855,0.596273758438033,0.598827224912078,0.49606721330138,0.631166751528936,0.483719656794307,0.48204640151968,0.721832777388499,0.41302761302102,0.500467828183545,0.598066957984487,0.388208908064961,0.236929002864014,0.657141522410562,0.439493631099672,0.566580746677215,0.484634440427757,0.457037462001174,0.342805959280373,0.572775173724962,0.588261050435255,0.430514386966282,0.322883995227751,0.653942047474281,0.648616674864715,0.446803900513046,0.579278624151931,0.454005780310265,0.434713774315112,0.583623534159182,0.416000946114807,0.466730293509624,0.34855424882768,0.52558472426534,0.364163140911204,0.515322075793259,0.372919776081618,0.360007139519793,0.66081631421384,0.658523789316407,0.459459857716416,0.384155515546412,0.262474565521495,0.555960478840661,0.288373483172024,0.635870031058421,0.486384616151292,0.572171577407559,0.504889460673485,0.613576938301862,0.614541508617541,0.582889682236915,0.357664305315568,0.400176564466657,0.438214709176935,0.478247868105413,0.498380855945065,0.604868930133775,0.565414003387015,0.405099839835793,0.436793559030524,0.619803197906118,0.452358294083632,0.611869027271679,0.594310032886568,0.65065535862259,0.318029179665812
