"","col_names","B.cells.naive","B.cells.memory","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Neutrophils"
"12","X11","0","0.209055175657619","0.205931932326507","0","0.022654931386232","0.0182544502768643","0.069774623223975","0.0393030252764387","0.238821524145513","0","0.0695069501770722","0","0","0","0","0.126697387529779"
"13","X12","0.0196893531533573","0.0539521452081057","0.117974173530739","0","0.123498152812305","0.0993493354213967","0.0157525465216217","0","0.113070067996965","0.0203834537365947","0.0523671048178796","0.0900753175875365","0.0574277316063416","0","0.0745976661978664","0.161862951409291"
"14","X13","0.138695334452746","0","0.106937232102925","0.164707244001509","0.0957268597546828","0.0875659489789496","0.12686738219466","0","0.136346592052747","0","0.0771874384159391","0","0","0","0","0.0659659680458419"
"15","X14","0.0129982045910963","0.137635250834633","0.0359075915693392","0.141392689487176","0.151101900443971","0","0.00633090311225323","0","0.325255977583007","0","0.0865267304034486","0","0.0769109590648567","0","0.0259397929102191","0"
"16","X15","0.147664483416927","0.00534921296358648","0.147793840119476","0","0.208230118601017","0.0594432797040582","0.0567418883520547","0.0314495163279434","0.00043854291673405","0","0.0753834600559135","0","0.100950216439317","0","0.00688446330825784","0.159670977794714"
"17","X16","0.0772671673989171","0.134545676677732","0.205074183329442","0","0.140153475696855","0.106111536002033","0.0284213538710159","0","0.0485516249245389","0.0418138031237997","0.0595423202116922","0.0098230683242856","0","0","0","0.148695790439689"
"18","X17","0.0765432444147686","0.146384837226817","0.09077437058428","0.124167463008647","0.0140589321037745","0.0604668335673354","0.166889886262726","0","0.0208776871019934","0.0980671251765224","0.0584598143692805","0.11746651961536","0.0258432865684956","0","0","0"
"19","X18","0.0495161727287248","0.150133030933913","0.201628689628017","0","0.158467865781206","0.043226605425506","0.128462176437541","0","0.0656796342501153","0","0","0.0903290723381915","0.0279059656313343","0","0.0395270561470591","0.0451237306983922"
"20","X19","0.0142458217196488","0.0264361914318007","0.207632681879762","0","0.0617400566582175","0.0663837313365688","0.03599757602887","0","0.117637655015912","0.0990971369117593","0.0565077938978569","0.211140419283912","0.0913137239571317","0","0.0118672118785599","0"
"21","X20","0.149669484825753","0","0.19953552042932","0","0","0.0728610677727317","0.0102933867071982","0","0.190895431208359","0.0343714682693668","0.0212495507226155","0.112858129861187","0.0729746082803086","0","0.0925170097501434","0.0427743421730166"
"22","X21","0","0.114921612335848","0.172087818872762","0","0.0623812384252716","0.0707011703162183","0.0509928681448315","0","0.0925214688517653","0","0.130314115481683","0.20400698760575","0.00165320679636088","0","0.0925903933576351","0.00782911981187463"
"23","X22","0","0.154576582430907","0.0942642838411882","0.071908610868147","0.11718617278779","0.0852596546418246","0","0","0","0.132492802144873","0.134801924954878","0.0236817482613862","0.0988656519950922","0","0.0443369465314855","0.0426256215424281"
"24","X23","0.044743843793571","0.197015012705686","0.202074425228378","0.0558197437836863","0","0.049447303320751","0","0","0.203214504727265","0","0","0.232800999524578","0.0072596046859394","0","0","0.00762456223014579"
"25","X24","0.205416645211146","0.0592725564957864","0.134402591262731","0.0073825685104718","0.144113144346817","0.0655310144749379","0","0","0.125256558036779","0","0.0978633285961961","0.132839906599889","0.0279216864652463","0","0","0"
"26","X25","0","0.126623411337781","0.0680263103348456","0","0.163883360376369","0.0904153658010165","0.0309758601174154","0","0.235209314115111","0","0.0802697017299117","0.0693143437540526","0","0.0084040568139972","0.00749050388859592","0.119387771730904"
"27","X26","0","0.0409737355525125","0.114094746257908","0.00253735037388536","0.217507052502169","0.0657207116809417","0.0379382019486004","0","0.0416959571771062","0.00750837172015047","0.119201794363236","0.0518378198695402","0.101201040104392","0","0.0677588107920369","0.132024407657522"
"28","X27","0.0903992284445869","0.0454107078283098","0.193430174800561","0.0332640475625449","0.0571963789273008","0","0.0676673887637755","0.0589953838157302","0.174078327544026","0","0","0.16847439679102","0.0354992591702975","0.0285346763943346","0.0470500299575121","0"
"29","X28","0","0.125835750160201","0.18319618349994","0.10655390971421","0.0407033911852582","0.0411948155240219","0","0","0.211096538340109","0.0834072919107195","0.0462382056356869","0","0.0341445350627937","0.00395173672088012","0","0.12367764224618"
"30","X29","0.0888201093896916","0","0.00975558716942787","0.0716700128801089","0.218476017303904","0.0475044572455616","0.0672288278702998","0","0.223234831665162","0","0","0.135797301158678","0","0","0","0.137512855317166"
"31","X30","0.0990441348798841","0.160748336110404","0.10138208009892","0.0929177771519938","0","0.0839075265347915","0","0","0.165125214204435","0.0360668390095934","0.0852900833934012","0","0.0130905161350158","0","0.053434157582646","0.108993334898916"
"32","X31","0","0","0.0948278255914625","0.0447242511564183","0.051508305522175","0","0.127372925092348","0.13403562456266","0.188560348159006","0.0584324746894785","0.0129563793081737","0.114095951466711","0.0167173218152516","0","0.136831410813087","0.0199371818232279"
"33","X32","0","0.244499233302195","0.0644252392757255","0.0150856442502094","0.0541599814014425","0","0.143507124392045","0","0.103600092235304","0.0167565026888939","0.10762128391386","0.0905845366113962","0","0","0.117345096238376","0.0424152656905516"
"34","X33","0","0.208311462590592","0.207021010466034","0","0.0488390423124436","0.0859365129221568","0.0196510810531742","0","0.136273804502076","0.0690854406747713","0.0543312761027958","0.0297299630477156","0","0","0.0461593108206251","0.0946610955076159"
"35","X34","0.12505466257481","0","0.181719530577908","0.0377400000332515","0.120490555658018","0.0975323409158092","0","0","0.0727751585514144","0.118581511056353","0.0436372161599543","0.0238516418168574","0.0360493270927472","0.0727856904672605","0","0.0697823650956172"
"36","X35","0","0.115667017266094","0.0646154562644524","0.0719273290697501","0.0495654997230864","0","0.0792852292442188","0","0.231022685066495","0.0425826299066411","0.0286014251132588","0","0","0","0.0998074290637663","0.216925299282237"
"37","X36","0.262163029008612","0.197471659504586","0.0169370616326763","0","0.163988027366147","0.0731807356102255","0.0333254894410309","0.0428307949934302","0.0442790174015482","0.102051460762503","0","0","0","0.0433849271340133","0","0.0203877971452272"
"38","X37","0","0.158367837026196","0.0165571618859896","0","0.0426847204739564","0.0159264828465312","0.12686714819854","0","0.180684612806271","0.0960733436175486","0.134800493514713","0","0.0482930334596613","0","0","0.179745166170593"
"39","X38","0.0220294830495494","0.315932820857667","0.0659889064038476","0","0.178325490257479","0.0802038509329487","0.129349113682415","0","0.07308546253852","0.0631435690793589","0.0138465813355898","0","0","0.0392084791377794","0","0.0188862427248458"
"40","X39","0.222036139305732","0.0685621081525447","0.117683399328449","0","0.0705753262005715","0.165082630679645","0.00790321994330997","0","0.177256049082971","0.0751696253870862","0.00789118123472914","0.0350344428881823","0","0","0","0.0528058777967796"
"41","X40","0.055698637725886","0.124884929377474","0.135629289327219","0","0.0949805441140282","0","0.0830372868394298","0","0.0209183930462771","0.00193797517042169","0.0587675085949014","0.171940763897738","0.0464628208619276","0","0.00137703677476431","0.204364814269933"
"42","X41","0.14896815117322","0.0986952891502727","0.184109456097538","0","0","0.108623543445109","0.0767355961861897","0","0.0894238768480814","0","0.0277247988224944","0.0624905875441561","0.0426340709192668","0.0450014669662096","0.115593162847463","0"
"43","X42","0","0.108566448644406","0.0709098558527809","0.0797687939758089","0.112997250914231","0.12007619612012","0.0294240372042388","0","0.121688197577193","0.0461728730547448","0.108489478057267","0.0992752376663319","0.0496825181714882","0.00457306545108779","0","0.0483760473103022"
"44","X43","0.037480028229575","0.061917509345272","0.157327821503902","0.0384349649935355","0.0691941243579452","0.0453163655410801","0.101085437536115","0","0.174941196957274","0.0257679087778013","0.0805571573001758","0.0961217103574277","0","0","0","0.111855775099896"
"45","X44","0","0.17194225317824","0.13509214177649","0","0","0.0632987127774779","0","0","0.32458063021049","0","0.114695187164949","0.15075504416996","0.0223007654329869","0.0173352652894078","0","0"
"46","X45","0","0","0.2175117362566","0.016704500765006","0.0473717811625051","0.103371576973337","0","0","0.270808021417287","0","0.0890554403245264","0.13420453068094","0.0735298492833935","0.047442563136405","0","0"
"47","X46","0.109124413465738","0","0.176529632034337","0","0.0676831862996864","0.0700321172833858","0.100096966271074","0","0.11269718527044","0","0.00789023295899699","0.08555759507038","0","0","0.0479398790574074","0.222448792288554"
"48","X47","0","0.143640100195037","0.0964967749625446","0.00174956110201827","0.174517640455554","0.0804228603269722","0.105890504070949","0","0.182847230621795","0","0.0137985827189845","0.072411242236821","0","0","0.128225503309324","0"
"49","X48","0.0926039737314607","0.169586666450462","0.0189127685748479","0.047968807786416","0.183204744496667","0.0842245388331843","0","0","0","0.0597206928486924","0.0753952587103228","0","0.119184162022236","0.0272431007403269","0.10589914171236","0.0160561440930254"
"50","X49","0.0650429322175266","0.0261525026865856","0.148754092794944","0","0.110136409557923","0","0.0609821189290329","0","0.204309177204276","0","0.107511283444965","0.00334609905015865","0.0818441110281365","0","0.185828661111155","0.00609261197529727"
"51","X50","0.0615677647880902","0.0986962289171414","0.214415981761345","0","0.117167086577316","0.0285584861078776","0","0","0.353508424813789","0.0825493868044139","0","0","0","0","0.0317448033312221","0.0117918368988054"
"52","X51","0.00836393957228088","0.0481603587407864","0.100313990100521","0","0.107838815474285","0.0319239222341676","0.0950415315871494","0","0.394853657855048","0","0.0663903530694824","0.0581281595571489","0","0","0.0889852718091307","0"
"53","X52","0.05401532671767","0.0244013959234883","0.112354079301737","0.049814851298434","0.172551702060934","0.0580721150677197","0.132918213848578","0","0.113243778735464","0.0596707777019727","0","0.0462654748243452","0.0630826628812536","0","0","0.113609621638403"
"54","X53","0","0.237164978879641","0.18040336270627","0","0.00546480180661894","0","0.210595241382196","0","0.180785874842938","0.0146687522637781","0","0","0.0260747340548982","0","0.0595708291939541","0.0852714248697053"
"55","X54","0.15937816885361","0.142520994582279","0.145468452808681","0.0428554306635121","0.14201236795336","0.0768102023909489","0.121915422473748","0","0.0993528624558419","0","0","0","0.0155454977839516","0","0","0.0541406000340684"
"56","X55","0.0408334834744655","0.0915191326280801","0.170310555842994","0.0729027472948158","0.0746498091407653","0.0419812475097012","0.0423268937200555","0.0696622753860837","0.0401372687353398","0.0851962016707042","0.0973192242237784","0.155353643588538","0.0178075167846777","0","0","0"
"57","X56","0","0.0263249970211814","0.26797765647948","0.0332679188265059","0.0707731631512703","0.0569963571999622","0.125206648846517","0","0.110862911087233","0.00895408095237038","0","0.113131297997093","0","0","0.0592023643277893","0.127302604110598"
"58","X57","0","0","0.18243654118619","0.158329475675214","0.111093050082919","0.00730174623630108","0.183293653283355","0","0.0385156101591218","0.00310017231817346","0.0133433901469745","0","0.0379901580236328","0","0.0919604911252299","0.172635711762888"
"59","X58","0.0908165880871477","0.0422461525667316","0.21229756562739","0.0316370631050062","0.0677908993211516","0.0653048553303616","0.112399260767426","0","0.100433807976031","0","0.0999012415406722","0","0.0495680820547097","0.0300086940438733","0.0116911796249648","0.0859046099545346"
"60","X59","0.205361061098235","0.147375908500703","0.0814148260911648","0.00944455047435896","0","0.0420292792357603","0","0","0.149253345253825","0.03513048090735","0.0372418274845729","0.0754585101830986","0.0271294023956156","0.0160799670938854","0.17408084128143","0"
"61","X60","0.0680153922814524","0.0926061689054958","0.135333195012025","0.0235276457278095","0.0211799075452815","0.0576210837575669","0.227203369307234","0","0.0990500611332657","0.0249066576758467","0","0.078105254473956","0.0458530829794801","0","0.126598181200587","0"
"62","X61","0","0.23021530606216","0","0.146305438449563","0.080490197846367","0.0890768817618207","0.0261264445052379","0","0.232820708894688","0.0512908931923542","0.0577688703282589","0.00711936192641759","0.0601752733283732","0.0186106237047585","0","0"
"63","X62","0","0.103443395979992","0.239295907262801","0.14175095978645","0.0282920341513913","0.00647313548647151","0.103581319173999","0","0.224537148390714","0","0.0111338757782761","0","0","0","0.0306286811269149","0.110863542862991"
"64","X63","0.0199621845302191","0","0.053835444405174","0.11897614065638","0.030817568380997","0.120853007114082","0.195113095707661","0.0575960625635562","0.266568191527108","0.039673066467561","0","0.0592613600214496","0.0373438786258114","0","0","0"
"65","X64","0","0.0686157190151932","0.205780062615568","0.0285387044810601","0.153658821123958","0.0618299964162594","0.10051808997081","0","0.158186698426834","0.0719613695387296","0.0296232683695893","0.0882951716366537","0.031544357515115","0.00144774089022937","0","0"
"66","X65","0","0","0.246155500857434","0.0759566181589385","0.163480281630542","0.104907980452506","0.101662403440804","0","0.11370195060647","0.0168889474979591","0.0686227445645042","0","0","0","0.085518271737269","0.0231053010535728"
"67","X66","0.0411023743503798","0.208735177146804","0.158575941582523","0","0.0884215764951477","0.0658089468929051","0.0626203805868549","0","0.0811519922808791","0.057635279378199","0.0415716383569268","0.000976600966821173","0","0","0.055182169593292","0.138217922369268"
"68","X67","0.170526964184257","0.0892854770102727","0.0438082661450363","0.0885101606712997","0.116895915353424","0.0761481636271198","0.0804546782578077","0","0.0245316253053487","0.0351368759917806","0.0239755569861772","0.0306021639848061","0.118900504700591","0","0.101223647782079","0"
"69","X68","0","0.00188036049414139","0.170733197698958","0","0","0.0171890482250445","0.126616858764393","0.00154765957246621","0.125665945159588","0.0932620901803728","0.0128608565649355","0.201906243432422","0.13740284472692","0","0.110934895180759","0"
"70","X69","0.164660812743881","0.0355225827222888","0.0582009989567298","0.054104218131805","0.158308719038171","0.10861724377461","0","0","0.180864930575617","0.0705985572126833","0.0912845023154242","0","0.0101973794008635","0","0","0.0676400551279261"
"71","X70","0.215539052562066","0.0304648585571571","0.0925976734119675","0.105806551124041","0.142285214207169","0.0067403248404198","0.0510219255213181","0","0.113206526321504","0","0.0265373947244483","0.184571594006978","0","0","0.0312288847229317","0"
"72","X71","0","0.0610463768886754","0.102067222729144","0.0314044605606697","0.120363703740293","0.0662539326568087","0","0","0.103907646850174","0","0.114278539209006","0.102879915350516","0.128856012383473","0","0","0.168942189631241"
"73","X72","0.150623674150649","0.0450914987958518","0.106705534306646","0.00155352310324647","0.0716916708027198","0.00720710267515155","0.0369324046951482","0.00443219841320239","0.280600219652959","0.0342174796475832","0.0281804529117039","0","0.0786027342422566","0","0","0.154161506602882"
"74","X73","0.103975171484643","0.0679144354609109","0.217734842225867","0","0.0362075302316367","0.0739076710563138","0.157464852393772","0","0.193867107843631","0","0","0.0718305835546394","0.0770978057485872","0","0","0"
"75","X74","0.00523820893348115","0","0.141850147316774","0.100890453282875","0.157259513166852","0.100355013603021","0.134237923860842","0.0314445952210233","0.186113725152037","0.00838190037699831","0.0687474555899075","0","0.0442756488179422","0","0.0104236075513429","0.0107818071269035"
"76","X75","0.14028472232206","0.195097769769937","0.130977249312565","0.131367201034952","0.0238293383254404","0.122502783292949","0.0101889426011992","0","0.169406808341018","0.0320718009656491","0.0156693624630097","0","0","0.0134671159097143","0.0151369056615052","0"
"77","X76","0.031139416300288","0","0.186697199986907","0.118988004121175","0","0","0.172999530731589","0","0.19548206911028","0.0430821007843017","0.038314242076466","0.108344353932583","0.00495599980685244","0","0.027121187606682","0.0728758955428755"
"78","X77","0.0764918001312103","0.0186678039542305","0.0774110915870929","0.158141675829784","0.252375872751419","0.10207803670963","0.0858662664473124","0","0.0602270961595668","0","0.0831388783539986","0","0.0732988449939521","0.0123026330818038","0","0"
"79","X78","0.0148492516733059","0.0920721400771884","0.254044148443959","0","0.0332689167263764","0.01141102790992","0.076923952697068","0","0.00695677485557288","0.0326643730890689","0.05963396458733","0.222574844857234","0.0776538478443186","0","0","0.117946757238658"
"80","X79","0.0552572019550869","0.0427720283231465","0.253646778258771","0.17886857063358","0.00826886496644626","0.086789011702583","0.0430462573359134","0","0.162562950451679","0","0.0222970445729793","0","0.0698835074229636","0.00994005580325522","0","0.0666677285735964"
"81","X80","0.102638866133063","0.1738455001786","0.199867819106415","0","0","0.0963611316835104","0.0963361967003766","0","0.0499351497681415","0","0.0189691803370347","0.015581266059141","0.0816132710228739","0","0.0385783623590544","0.126273256651789"
"82","X81","0.0702216329529216","0","0.151613743082672","0.0501359598172242","0.19290937715083","0.0399406069583227","0.0882323823754614","0","0.10930564198822","0.0404499422378486","0.111661395515549","0","0.0593160137398676","0","0","0.0862133041810823"
"83","X82","0.13453700426823","0","0.0925517518468345","0.0237505800725802","0.0557392644123475","0","0.124412427079019","0","0.248941621678","0.0131805027903791","0","0.0152360208228014","0.0818872709472153","0","0.0925543665994888","0.117209189483104"
"84","X83","0.0573745135486435","0.0455557806794268","0.182353938723441","0.0652701751468856","0.0230599473305484","0.0139233147802653","0.0759952430896365","0","0.204608476618521","0.0695859131461929","0","0.0813779638989712","0.00237644007225647","0","0.0716997498212338","0.106818543143978"
"85","X84","0.0898416222888306","0","0.100572373616345","0.0297727208935299","0.0606154913746522","0","0.0407020897073923","0","0.263366004872962","0","0.095958408598865","0.045055881808533","0.0485566778419504","0","0.0849626116046769","0.140596117392263"
"86","X85","0.0730844694730348","0.093693769507376","0.112276560244662","0.103492810280285","0","0.0867697903477263","0.173880383560911","0","0.172622002010257","0.0631631122258823","0","0.0602692856289673","0","0","0.0607478167208986","0"
"87","X86","0.0612171343603589","0.0688298454725933","0.0857618039184446","0.0859187946129967","0.0617197578924966","0","0.151420764460369","0","0.0886092376108478","0","0.112548742137896","0.202192413236717","0.018181192370936","0","0.0472359201956428","0.0163643937307011"
"88","X87","0.0803680264410037","0.105588920824723","0.188160616915008","0.0318709961222523","0.0441614402238416","0.0429206034713417","0.208542095646797","0","0.252493092056386","0","0.0458942082986476","0","0","0","0","0"
"89","X88","0","0.160542760232665","0","0.0959025439574359","0.132438303700741","0.0412511685679234","0.0839129995038316","0","0.179907220107741","0.00293206035461291","0.169925630840052","0","0.0567530968433664","0","0","0.0764342158916314"
"90","X89","0","0.0874424230468804","0.0872039434523598","0","0.170795404565328","0.0585425015469843","0.211446319216574","0","0","0.0967927591495626","0","0","0.0134204014381206","0.0780705865828818","0.174846842168707","0.0214388188326021"
"91","X90","0","0.0620244673534743","0.0708816677382181","0.0128031426118575","0.106999086372189","0.0801669871288301","0.160905217995938","0","0.174194980701623","0.0544820187935487","0.0159451418024256","0","0.109206008404071","0.0398700030328853","0","0.112521278064939"
"92","X91","0","0.0944723455926216","0.0463405935711189","0.0574882787515348","0.169457322636352","0","0.159722014764596","0","0","0.0126164691466076","0.112283669593514","0.24629883346445","0.0156798563804615","0.021535823060118","0.011055369625996","0.0530494234126297"
"93","X92","0","0.175488744042697","0.206988922076178","0.0841298367383067","0.117384877254297","0.0964120834202841","0","0.0323972938978905","0.0492183824837915","0","0.0919990148238038","0","0.0772862695438367","0","0.0686945757189155","0"
"94","X93","0.0576267681190756","0.164284107364759","0.188980239110158","0.135859526624957","0.102721377994293","0","0.147760385533161","0","0.0394773925640977","0","0.0549890324725546","0","0.0822661197458223","0.00488305242195654","0","0.0211519980491646"
"95","X94","0.0872752435945007","0.115994680917735","0.251185029722932","0","0","0.0750513266972631","0.00270817846276353","0","0.105350971557175","0","0","0.168748856753057","0","0","0.0231880113848404","0.170497700909733"
"96","X95","0.0576772120792703","0.19146566367677","0","0.0794427502241735","0.150651863318077","0.115859340188825","0.110386184901823","0","0.0930102231949343","0.0673756823926088","0.035578106144675","0.00717854734420728","0.0475420256725461","0","0.0438324008620904","0"
"97","X96","0","0.145369170310942","0.110505580315311","0.0168045583957117","0.0071902054213382","0.0890273504183373","0.0227878614680789","0.00480097770784219","0.0794288171026997","0","0.0639388104357242","0.13887457710731","0.0429879967505147","0.0747639685662495","0.111288157512939","0.0922319684870024"
"98","X97","0.018709129423649","0.0883875237739615","0","0.0607049938391488","0.212496265655872","0","0","0","0.115696811737655","0.0146468158301823","0.0772997103244298","0.186747996187905","0.0385338135272381","0","0.0969833461268682","0.0897935935730902"
"99","X98","0.071342290129935","0.0466340467393471","0","0.0236467143396411","0.129148773557009","0.0447512138824038","0","0","0.170130025857857","0.105046557690398","0.102240634218116","0.0185558305941322","0.0446727675585249","0","0.105879217751019","0.137951927681617"
"100","X99","0.0686208767693149","0.235478135126745","0.14834025537329","0.00777559736250318","0.180728522960655","0.0835654462193521","0.19811450347328","0","0.0690944975433829","0","0","0","0","0","0","0.0082821651714776"
